"Junior" "Senior" "Rule"
"Delphinus_rikuzenensis" "Delphinus_delphis" "Rule 2B"
"Delphinus_taramelli" "Delphinus_wasii" "Rule 1B"
"Delphinus_taramelli" "Eudelphinus_compressus" "Rule 1B"
"Delphinus_taramelli" "Delphinus_tropicalis" "Rule 2B"
"Delphinus_taramelli" "Delphinus_capensis" "Rule 2B"
"Delphinus_taramelli" "Delphinus_delphis" "Rule 2B"
"Delphinus_wasii" "Eudelphinus_compressus" "Rule 1B"
"Delphinus_wasii" "Delphinus_tropicalis" "Rule 2B"
"Delphinus_wasii" "Delphinus_capensis" "Rule 2B"
"Delphinus_wasii" "Delphinus_delphis" "Rule 2B"
"Dorudon_serratus" "Dorudon_atrox" "Rule 2B"
"Eomysticetus_carolinensis" "Eomysticetus_whitmorei" "Rule 2B"
"Eoplatanista_miocaenus" "Eoplatanista_taurinensis" "Rule 1B"
"Eoplatanista_miocaenus" "Eoplatanista_italica" "Rule 2B"
"Eoplatanista_miocaenus" "Eoplatanista_gresalensis" "Rule 2B"
"Eoplatanista_taurinensis" "Eoplatanista_italica" "Rule 2B"
"Eoplatanista_taurinensis" "Eoplatanista_gresalensis" "Rule 2B"
"Eschrichtius_akishimaensis" "Eschrichtius_robustus" "Rule 2B"
"Eudelphinus_compressus" "Delphinus_tropicalis" "Rule 2B"
"Eudelphinus_compressus" "Delphinus_capensis" "Rule 2B"
"Eudelphinus_compressus" "Delphinus_delphis" "Rule 2B"
"Globicephala_etruriae" "Globicephala_uncidens" "Rule 1B"
"Globicephala_etruriae" "Globicephalus_karsteni" "Rule 1B"
"Globicephala_etruriae" "Globicephala_melas" "Rule 2B"
"Globicephala_etruriae" "Globicephala_macrorhynchus" "Rule 2B"
"Globicephala_uncidens" "Globicephalus_karsteni" "Rule 1B"
"Globicephala_uncidens" "Globicephala_melas" "Rule 2B"
"Globicephala_uncidens" "Globicephala_macrorhynchus" "Rule 2B"
"Globicephalus_karsteni" "Globicephala_melas" "Rule 2B"
"Globicephalus_karsteni" "Globicephala_macrorhynchus" "Rule 2B"
"Hadrodelphis_poseidon" "Hadrodelphis_calvertense" "Rule 2B"
"Idiorophus_bolzanensis" "Idiorophus_patagonicus" "Rule 2B"
"Inia_araguaiaensis" "Inia_geoffrensis" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_hobetsu" "Rule 1B"
"Kentriodon_fuchsii" "Kentriodon_hoepfneri" "Rule 1B"
"Kentriodon_fuchsii" "Kentriodon_nakajimai" "Rule 1B"
"Kentriodon_fuchsii" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_pernix" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_hoepfneri" "Rule 1B"
"Kentriodon_hobetsu" "Kentriodon_nakajimai" "Rule 1B"
"Kentriodon_hobetsu" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_pernix" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_nakajimai" "Rule 1B"
"Kentriodon_hoepfneri" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_pernix" "Rule 2B"
"Kentriodon_nakajimai" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_nakajimai" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_nakajimai" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_nakajimai" "Kentriodon_pernix" "Rule 2B"
"Khoikhoicetus_kergueleni" "Khoikhoicetus_agulhasis" "Rule 2B"
"Kurdalagonus_maicopicum" "Kurdalagonus_mchedlidzei" "Rule 2B"
"Lagenorhynchus_harmatuki" "Lagenorhynchus_albirostris" "Rule 2B"
"Liolithax_kernensis" "Liolithax_pappus" "Rule 2B"
"Lissodelphis_fockii" "Lissodelphis_nordmanni" "Rule 1B"
"Lissodelphis_fockii" "Lissodelphis_peronii" "Rule 2B"
"Lissodelphis_fockii" "Lissodelphis_borealis" "Rule 2B"
"Lissodelphis_nordmanni" "Lissodelphis_peronii" "Rule 2B"
"Lissodelphis_nordmanni" "Lissodelphis_borealis" "Rule 2B"
"Macrodelphinus_valenciennesii" "Macrodelphinus_kelloggi" "Rule 2B"
"Megaptera_brachychira" "Megaptera_mysticetoides" "Rule 1B"
"Megaptera_brachychira" "Megaptera_hubachi" "Rule 2B"
"Megaptera_brachychira" "Megaptera_novaeangliae" "Rule 2B"
"Megaptera_mysticetoides" "Megaptera_hubachi" "Rule 2B"
"Megaptera_mysticetoides" "Megaptera_novaeangliae" "Rule 2B"
"Mesocetus_agrami" "Mesocetus_aquitanicus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_hungaricus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_aquitanicus" "Mesocetus_hungaricus" "Rule 1B"
"Mesocetus_aquitanicus" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_aquitanicus" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_hungaricus" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_hungaricus" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_siphunculus" "Mesocetus_longirostris" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_tumidirostris" "Rule 1B"
"Mesoplodon_longirostris" "Mesoplodon_hotaula" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_posti" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_slangkopi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_traversii" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_perrini" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_bowdoini" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_hectori" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_stejnegeri" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_carlhubbsi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_peruvianus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_bidens" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_densirostris" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_layardii" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_grayi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_mirus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_europaeus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_ginkgodens" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_hotaula" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_posti" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_slangkopi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_traversii" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_perrini" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_bowdoini" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_hectori" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_stejnegeri" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_carlhubbsi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_peruvianus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_bidens" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_densirostris" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_layardii" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_grayi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_mirus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_europaeus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_ginkgodens" "Rule 2B"
"Micromysticetus_tobieni" "Micromysticetus_rothauseni" "Rule 2B"
"Odobenocetops_leptodon" "Odobenocetops_peruvianus" "Rule 2B"
"Orcinus_citoniensis" "Orcinus_meyeri" "Rule 1B"
"Orcinus_citoniensis" "Orcinus_paleorca" "Rule 1B"
"Orcinus_citoniensis" "Orcinus_orca" "Rule 2B"
"Orcinus_meyeri" "Orcinus_paleorca" "Rule 1B"
"Orcinus_meyeri" "Orcinus_orca" "Rule 2B"
"Orcinus_paleorca" "Orcinus_orca" "Rule 2B"
"Orycterocetus_cornutidens" "Orycterocetus_quadratidens" "Rule 1B"
"Orycterocetus_cornutidens" "Orycterocetus_sp_MAUL_29_slash_1" "Rule 2B"
"Orycterocetus_cornutidens" "Orycterocetus_crocodilinus" "Rule 2B"
"Orycterocetus_quadratidens" "Orycterocetus_sp_MAUL_29_slash_1" "Rule 2B"
"Orycterocetus_quadratidens" "Orycterocetus_crocodilinus" "Rule 2B"
"Parapontoporia_pacifica" "Parapontoporia_wilsoni" "Rule 2B"
"Parapontoporia_pacifica" "Parapontoporia_sternbergi" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_laxata" "Rule 1B"
"Parietobalaena_affinis" "Parietobalaena_securis" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_sp_SMNH_VeF62" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_yamaokai" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_campiniana" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_palmeri" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_securis" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_sp_SMNH_VeF62" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_yamaokai" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_campiniana" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_palmeri" "Rule 2B"
"Patriocetus_denggi" "Patriocetus_ehrlichii" "Rule 2B"
"Patriocetus_denggi" "Patriocetus_kazakhstanicus" "Rule 2B"
"Pelocetus_mirabilis" "Pelocetus_calvertensis" "Rule 2B"
"Physeter_antiquus" "Physeter_vetus" "Rule 1B"
"Physeter_antiquus" "Physeter_macrocephalus" "Rule 2B"
"Physeter_vetus" "Physeter_macrocephalus" "Rule 2B"
"Physeterula_neolassicus" "Physeterula_dubusi" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_boreios" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_tedfordi" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_longirostris" "Rule 2B"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_sp_USNM_187414" "Rule 2B"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_bobengi" "Rule 2B"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_inaequalis" "Rule 2B"
"Pseudorca_yokoyamai" "Pseudorca_crassidens" "Rule 2B"
"Sagmatias_amblodon" "Sagmatias_cruciger" "Rule 2B"
"Sagmatias_amblodon" "Sagmatias_obliquidens" "Rule 2B"
"Sagmatias_amblodon" "Sagmatias_obscurus" "Rule 2B"
"Sagmatias_amblodon" "Sagmatias_australis" "Rule 2B"
"Schizodelphis_compressus" "Schizodelphis_planus" "Rule 1B"
"Schizodelphis_compressus" "Schizodelphis_squalodontoides" "Rule 1B"
"Schizodelphis_compressus" "Schizodelphis_bogatshowi" "Rule 2B"
"Schizodelphis_compressus" "Schizodelphis_barnesi" "Rule 2B"
"Schizodelphis_compressus" "Schizodelphis_sulcatus" "Rule 2B"
"Schizodelphis_compressus" "Schizodelphis_morckhoviensis" "Rule 2B"
"Schizodelphis_planus" "Schizodelphis_squalodontoides" "Rule 1B"
"Schizodelphis_planus" "Schizodelphis_bogatshowi" "Rule 2B"
"Schizodelphis_planus" "Schizodelphis_barnesi" "Rule 2B"
"Schizodelphis_planus" "Schizodelphis_sulcatus" "Rule 2B"
"Schizodelphis_planus" "Schizodelphis_morckhoviensis" "Rule 2B"
"Schizodelphis_squalodontoides" "Schizodelphis_bogatshowi" "Rule 2B"
"Schizodelphis_squalodontoides" "Schizodelphis_barnesi" "Rule 2B"
"Schizodelphis_squalodontoides" "Schizodelphis_sulcatus" "Rule 2B"
"Schizodelphis_squalodontoides" "Schizodelphis_morckhoviensis" "Rule 2B"
"Sousa_plumbea" "Sousa_sahulensis" "Rule 1B"
"Sousa_plumbea" "Sousa_teuszii" "Rule 2B"
"Sousa_plumbea" "Sousa_chinensis" "Rule 2B"
"Sousa_sahulensis" "Sousa_teuszii" "Rule 2B"
"Sousa_sahulensis" "Sousa_chinensis" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_atlanticus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_barbarus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_bordae" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_catulli" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_dalpiazi" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_grateloupii" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_hypsispondylus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_imperator" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_linzianus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_melitensis" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_meyeri" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_mirabilis" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_molassicus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_peregrinus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_protervus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_rugidens" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_servatus" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_tiedemani" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_vocontiorum" "Rule 1B"
"Squalodon_antverpiensis" "Squalodon_sp_MAUL_8" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_sp_OU_21819" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_whitmorei" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_bariensis" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_bellunensis" "Rule 2B"
"Squalodon_antverpiensis" "Squalodon_calvertensis" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_barbarus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_bordae" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_catulli" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_dalpiazi" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_grateloupii" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_hypsispondylus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_imperator" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_linzianus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_melitensis" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_meyeri" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_mirabilis" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_molassicus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_peregrinus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_protervus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_rugidens" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_servatus" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_tiedemani" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_vocontiorum" "Rule 1B"
"Squalodon_atlanticus" "Squalodon_sp_MAUL_8" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_sp_OU_21819" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_whitmorei" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_bariensis" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_bellunensis" "Rule 2B"
"Squalodon_atlanticus" "Squalodon_calvertensis" "Rule 2B"
"Squalodon_barbarus" "Squalodon_bordae" "Rule 1B"
"Squalodon_barbarus" "Squalodon_catulli" "Rule 1B"
"Squalodon_barbarus" "Squalodon_dalpiazi" "Rule 1B"
"Squalodon_barbarus" "Squalodon_grateloupii" "Rule 1B"
"Squalodon_barbarus" "Squalodon_hypsispondylus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_imperator" "Rule 1B"
"Squalodon_barbarus" "Squalodon_linzianus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_melitensis" "Rule 1B"
"Squalodon_barbarus" "Squalodon_meyeri" "Rule 1B"
"Squalodon_barbarus" "Squalodon_mirabilis" "Rule 1B"
"Squalodon_barbarus" "Squalodon_molassicus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_peregrinus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_protervus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_rugidens" "Rule 1B"
"Squalodon_barbarus" "Squalodon_servatus" "Rule 1B"
"Squalodon_barbarus" "Squalodon_tiedemani" "Rule 1B"
"Squalodon_barbarus" "Squalodon_vocontiorum" "Rule 1B"
"Squalodon_barbarus" "Squalodon_sp_MAUL_8" "Rule 2B"
"Squalodon_barbarus" "Squalodon_sp_OU_21819" "Rule 2B"
"Squalodon_barbarus" "Squalodon_whitmorei" "Rule 2B"
"Squalodon_barbarus" "Squalodon_bariensis" "Rule 2B"
"Squalodon_barbarus" "Squalodon_bellunensis" "Rule 2B"
"Squalodon_barbarus" "Squalodon_calvertensis" "Rule 2B"
"Squalodon_bordae" "Squalodon_catulli" "Rule 1B"
"Squalodon_bordae" "Squalodon_dalpiazi" "Rule 1B"
"Squalodon_bordae" "Squalodon_grateloupii" "Rule 1B"
"Squalodon_bordae" "Squalodon_hypsispondylus" "Rule 1B"
"Squalodon_bordae" "Squalodon_imperator" "Rule 1B"
"Squalodon_bordae" "Squalodon_linzianus" "Rule 1B"
"Squalodon_bordae" "Squalodon_melitensis" "Rule 1B"
"Squalodon_bordae" "Squalodon_meyeri" "Rule 1B"
"Squalodon_bordae" "Squalodon_mirabilis" "Rule 1B"
"Squalodon_bordae" "Squalodon_molassicus" "Rule 1B"
"Squalodon_bordae" "Squalodon_peregrinus" "Rule 1B"
"Squalodon_bordae" "Squalodon_protervus" "Rule 1B"
"Squalodon_bordae" "Squalodon_rugidens" "Rule 1B"
"Squalodon_bordae" "Squalodon_servatus" "Rule 1B"
"Squalodon_bordae" "Squalodon_tiedemani" "Rule 1B"
"Squalodon_bordae" "Squalodon_vocontiorum" "Rule 1B"
"Squalodon_bordae" "Squalodon_sp_MAUL_8" "Rule 2B"
