"junior" "senior" "rule"
"Balaena_arcuata" "Balaena_pampaea" "rule_1b"
"Balaena_arcuata" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_arcuata" "Balaena_montalionis" "rule_2b"
"Balaena_arcuata" "Balaena_ricei" "rule_2b"
"Balaena_arcuata" "Balaena_mysticetus" "rule_2b"
"Balaena_dubusi" "Balaena_larteti" "rule_1b"
"Balaena_dubusi" "Balaena_macrocephalus" "rule_1b"
"Balaena_dubusi" "Balaena_meneghinii" "rule_1b"
"Balaena_dubusi" "Balaena_pampaea" "rule_1b"
"Balaena_dubusi" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_dubusi" "Balaena_montalionis" "rule_2b"
"Balaena_dubusi" "Balaena_ricei" "rule_2b"
"Balaena_dubusi" "Balaena_mysticetus" "rule_2b"
"Balaena_larteti" "Balaena_macrocephalus" "rule_1b"
"Balaena_larteti" "Balaena_meneghinii" "rule_1b"
"Balaena_larteti" "Balaena_pampaea" "rule_1b"
"Balaena_larteti" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_larteti" "Balaena_montalionis" "rule_2b"
"Balaena_larteti" "Balaena_ricei" "rule_2b"
"Balaena_larteti" "Balaena_mysticetus" "rule_2b"
"Balaena_macrocephalus" "Balaena_meneghinii" "rule_1b"
"Balaena_macrocephalus" "Balaena_pampaea" "rule_1b"
"Balaena_macrocephalus" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_macrocephalus" "Balaena_montalionis" "rule_2b"
"Balaena_macrocephalus" "Balaena_ricei" "rule_2b"
"Balaena_macrocephalus" "Balaena_mysticetus" "rule_2b"
"Balaena_meneghinii" "Balaena_pampaea" "rule_1b"
"Balaena_meneghinii" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_meneghinii" "Balaena_montalionis" "rule_2b"
"Balaena_meneghinii" "Balaena_ricei" "rule_2b"
"Balaena_meneghinii" "Balaena_mysticetus" "rule_2b"
"Balaena_pampaea" "Balaena_sp_SDSNH_43880" "rule_2b"
"Balaena_pampaea" "Balaena_montalionis" "rule_2b"
"Balaena_pampaea" "Balaena_ricei" "rule_2b"
"Balaena_pampaea" "Balaena_mysticetus" "rule_2b"
"BalaenopteraPlesiocetus_cortesii" "CetotheriumPlesiocetopsis_gervaisii" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_dyticus" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_giganteus" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_intermedius" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_minor" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_occidentalis" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_rostratus" "rule_1b"
"BalaenopteraPlesiocetus_cortesii" "Plesiocetus_tertius" "rule_1b"
"Balaenoptera_cephalus" "Balaenoptera_davidsonii" "rule_1b"
"Balaenoptera_cephalus" "Balaenoptera_sursiplana" "rule_1b"
"Balaenoptera_cephalus" "Balaenoptera_bertae" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_siberi" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_brydei" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_edeni" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_omurai" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_bonaerensis" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_borealis" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_musculus" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_acutorostrata" "rule_2b"
"Balaenoptera_cephalus" "Balaenoptera_physalus" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_sursiplana" "rule_1b"
