generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
10500000,4,-3.79396,-5479.21,2.83172,0.364423,0.257
10600000,5,-3.54523,-5484.07,3.32744,0.362721,0.2586
10700000,3,0.398939,-5483.35,1.17707,0.36795,0.2673
10800000,1,-0.184879,-5500.74,0.632472,0.365799,0.2206
10900000,4,-2.59482,-5483.27,2.69012,0.360345,0.2488
11000000,3,-3.23249,-5487.13,3.1131,0.380297,0.2559
11100000,3,-1.6139,-5487.68,0.85555,0.361719,0.2656
11200000,4,-1.17278,-5489.22,2.86974,0.359524,0.2247
11300000,1,-2.46074,-5505.66,2.9175,0.373573,0.2307
11400000,4,-2.66648,-5498.95,2.71631,0.368252,0.2656
11500000,5,-2.33656,-5483.29,2.37365,0.357436,0.2545
11600000,3,-3.98898,-5483.96,3.33706,0.371513,0.2598
11700000,2,-1.94228,-5503.07,1.51144,0.373978,0.2364
11800000,1,-0.281968,-5505.07,0.648684,0.349087,0.2468
11900000,3,-2.4664,-5482.61,2.60918,0.366111,0.2454
12000000,1,-0.326712,-5498.08,0.78041,0.36535,0.2138
12100000,2,-3.68362,-5498.19,2.68412,0.366309,0.203
12200000,2,0.13126,-5494.51,0.75263,0.355523,0.2227
12300000,3,-0.570457,-5486.23,1.40712,0.357672,0.2437
12400000,4,-2.67639,-5491.28,1.20879,0.379988,0.2647
12500000,1,-0.566548,-5499.29,1.04641,0.364868,0.2153
12600000,1,-1.02588,-5499.74,1.46376,0.372173,0.2136
12700000,2,-0.89919,-5494.73,1.65692,0.355245,0.2496
12800000,1,-0.0258131,-5498.48,0.456509,0.368279,0.2287
12900000,1,0.264089,-5500.68,0.178639,0.367446,0.2176
13000000,4,-1.9847,-5480.58,1.58096,0.389269,0.2791
13100000,2,-1.38902,-5499.13,1.72695,0.373797,0.217
13200000,1,-0.260871,-5500.84,0.752344,0.372683,0.2292
13300000,3,-0.893101,-5484.32,1.56878,0.3717,0.2557
13400000,3,-0.347885,-5489.92,1.14204,0.373396,0.2468
13500000,3,-3.72674,-5485.86,2.94843,0.357751,0.2488
13600000,3,-2.06871,-5483.95,1.64114,0.354864,0.2488
13700000,4,-4.25469,-5485.1,2.29836,0.382351,0.2548
13800000,3,-3.79045,-5481.96,2.95755,0.367416,0.2495
13900000,3,-3.17587,-5482.1,3.90687,0.370311,0.2478
14000000,0,-1.12373,-5514.41,1.12373,0.37967,0.21
14100000,2,-1.06589,-5497.83,1.42599,0.369041,0.2306
14200000,3,-1.73638,-5485.99,1.46331,0.370127,0.2523
14300000,1,-0.0550243,-5504.39,0.439544,0.385976,0.236
14400000,3,-1.95567,-5488.61,2.2246,0.369182,0.2416
14500000,5,-2.47667,-5488.7,2.57244,0.357733,0.2465
14600000,4,-0.827228,-5478.97,1.56108,0.383747,0.2565
14700000,5,-0.578577,-5486.51,2.32792,0.385361,0.2671
14800000,4,-3.70004,-5482.41,3.61708,0.371208,0.2386
14900000,1,-0.162719,-5498.45,0.608197,0.376904,0.2215
15000000,3,-3.62634,-5482.99,2.96328,0.383935,0.2465
15100000,2,-1.71037,-5496.14,2.00039,0.368408,0.2314
15200000,1,-0.301736,-5505.21,0.699879,0.366125,0.2264
15300000,1,-0.217172,-5501.86,0.535984,0.372333,0.2127
15400000,3,-4.68748,-5493.29,2.24071,0.371926,0.2732
15500000,1,-1.34354,-5499.38,1.79024,0.370827,0.2429
15600000,1,-0.700439,-5499.58,1.14836,0.365303,0.2231
15700000,5,-2.14519,-5483.67,1.53214,0.366497,0.2598
15800000,3,-1.84471,-5481.71,1.81873,0.368305,0.2438
15900000,3,-0.60777,-5481.63,0.31571,0.364605,0.2499
16000000,4,-4.70086,-5484.13,1.24452,0.358609,0.257
16100000,3,-1.32296,-5486.41,1.84727,0.366923,0.2469
16200000,1,-0.0529338,-5499.38,0.479195,0.35855,0.2368
16300000,2,0.112824,-5500.32,0.248456,0.353484,0.2322
16400000,2,0.277797,-5492.04,0.560686,0.34971,0.234
16500000,1,-1.55665,-5506.62,2.0411,0.381172,0.224
16600000,3,-0.192772,-5484.48,0.832776,0.370428,0.2306
16700000,3,-0.128827,-5490.85,0.541282,0.377399,0.2594
16800000,2,-0.431222,-5503.4,0.609318,0.37554,0.2136
16900000,3,-1.85836,-5482.53,1.82101,0.382826,0.2482
17000000,1,-0.594369,-5505.04,0.979723,0.368423,0.2211
17100000,4,-2.70774,-5480.35,2.71092,0.364344,0.2605
17200000,3,-2.50258,-5483.84,2.14696,0.37456,0.2414
17300000,3,-1.24145,-5488.68,0.991502,0.385075,0.2507
17400000,3,-1.59866,-5482.52,1.36222,0.37787,0.2444
17500000,3,-3.65309,-5484.95,2.61712,0.362038,0.2413
17600000,2,-1.61934,-5498.73,0.636245,0.369842,0.2245
17700000,4,-2.52022,-5477.37,2.751,0.372718,0.2505
17800000,1,0.0127002,-5502.69,0.339718,0.357536,0.2049
17900000,1,-0.59972,-5511.26,0.287016,0.380134,0.2053
18000000,4,-3.74916,-5477.28,2.2229,0.372465,0.2596
18100000,3,-1.74432,-5485.4,0.484287,0.358215,0.2565
18200000,1,-0.500026,-5500.87,0.991988,0.3757,0.2389
18300000,3,-3.41205,-5483.11,3.82188,0.37603,0.2468
18400000,4,-2.71962,-5487.84,2.08474,0.369148,0.2559
18500000,4,-4.69644,-5480.67,3.16955,0.380467,0.2482
18600000,3,-1.64395,-5482.37,2.49823,0.374025,0.2512
18700000,3,-1.22155,-5482.3,1.28837,0.373414,0.2518
18800000,3,-2.39599,-5493.6,2.32055,0.363643,0.245
18900000,3,-1.54706,-5486.31,1.74294,0.385367,0.252
19000000,1,-0.590224,-5498.6,1.04937,0.36331,0.225
19100000,3,-1.30109,-5489.65,1.75351,0.359088,0.2683
19200000,3,-2.18612,-5484.6,2.3048,0.369792,0.2589
19300000,2,0.469787,-5492.35,0.303779,0.377398,0.2165
19400000,1,-0.210385,-5499.54,0.703045,0.373415,0.2169
19500000,0,-0.699275,-5516.71,0.699275,0.38608,0.2158
19600000,0,-0.275041,-5514.03,0.275041,0.375405,0.2306
19700000,1,0.162558,-5504.41,0.329884,0.374473,0.256
19800000,3,-1.8844,-5485.09,2.90089,0.367749,0.2583
19900000,3,-2.47969,-5485.3,2.31256,0.373566,0.2457
20000000,5,-1.92005,-5478.02,2.78646,0.372477,0.2527
20100000,1,-0.554209,-5503.64,0.870711,0.359869,0.2098
20200000,4,-2.33272,-5480.92,2.91194,0.352812,0.2419
20300000,4,-1.42408,-5490.29,2.68925,0.379917,0.2375
20400000,2,-2.21575,-5495.8,3.00964,0.363291,0.2172
20500000,1,-0.168772,-5505.94,0.628451,0.388394,0.2344
20600000,2,-0.401454,-5490.58,1.18444,0.373276,0.2337
20700000,4,-1.30781,-5479.04,1.77334,0.387537,0.2606
20800000,4,-4.97406,-5481.98,3.50468,0.364009,0.2627
20900000,1,-1.15832,-5507.97,1.56516,0.363875,0.2549
21000000,3,-0.613795,-5487.3,0.887256,0.363026,0.2308
21100000,3,-2.83481,-5484.51,2.93576,0.365371,0.2569
21200000,4,-2.17476,-5484.47,1.54643,0.372578,0.2575
21300000,3,-2.13717,-5487.67,2.43423,0.369257,0.2452
21400000,3,-0.988449,-5485.81,1.84551,0.367306,0.2434
21500000,3,-2.74077,-5488.82,2.12618,0.368002,0.263
21600000,5,-4.03278,-5481.07,3.4038,0.365053,0.2718
21700000,1,-0.604472,-5505.52,1.05636,0.353367,0.2218
21800000,2,0.0907655,-5491.21,0.632351,0.383959,0.2306
21900000,3,-4.80486,-5482,4.2357,0.380069,0.2557
22000000,0,-1.17395,-5513.9,1.17395,0.372742,0.2168
22100000,1,-0.438339,-5507.27,0.843792,0.367041,0.2395
22200000,1,-0.971481,-5500.06,1.45599,0.360804,0.2165
22300000,3,-1.53221,-5487.2,1.67462,0.375742,0.2306
22400000,2,-0.751344,-5502.09,1.21461,0.366264,0.1934
22500000,3,-2.24208,-5490.53,1.60919,0.381104,0.2464
22600000,4,-3.35687,-5490.91,2.85854,0.361281,0.2666
22700000,3,-1.43658,-5485.15,2.14016,0.384748,0.2567
22800000,1,0.203702,-5501.12,0.253124,0.377417,0.2161
22900000,0,-0.251588,-5513.95,0.251588,0.3822,0.2863
23000000,4,-1.80404,-5491.12,2.97794,0.378418,0.2515
23100000,3,-2.67194,-5499.86,2.62405,0.377987,0.2208
23200000,3,-1.60548,-5485.06,1.77779,0.381939,0.2585
23300000,3,-3.39074,-5482.98,2.13368,0.369687,0.2508
23400000,3,-4.25319,-5483.82,2.86375,0.361142,0.2533
23500000,3,-2.2077,-5481.19,1.90638,0.367942,0.2467
23600000,4,-6.07737,-5483.58,3.86872,0.366426,0.2498
23700000,0,-0.367935,-5513.85,0.367935,0.377419,0.2364
23800000,1,-1.37039,-5502.02,1.72429,0.371793,0.2079
23900000,4,-2.41453,-5479.8,2.24982,0.373596,0.245
24000000,1,-1.06006,-5503.39,1.36663,0.373102,0.192
24100000,1,-1.54489,-5501.47,2.02238,0.345963,0.2183
24200000,2,-0.597063,-5499.76,1.27433,0.366365,0.207
24300000,3,-1.96932,-5488,2.1064,0.365263,0.2583
24400000,4,-1.4563,-5481.14,1.33079,0.366381,0.2507
24500000,3,-1.43821,-5484.29,1.21734,0.353756,0.2271
24600000,5,-2.33006,-5482,1.57847,0.390013,0.251
24700000,3,-3.12206,-5483.51,2.50166,0.358986,0.25
24800000,3,-4.37712,-5486.74,2.03229,0.381368,0.2511
24900000,3,-3.33826,-5482.53,2.72452,0.364977,0.2558
25000000,3,-0.796496,-5483.42,0.957709,0.386568,0.2485
25100000,3,-1.94479,-5484.43,2.00112,0.366636,0.2561
25200000,3,-0.988962,-5486.75,1.77023,0.368723,0.2401
25300000,1,0.303258,-5499.45,0.144454,0.370449,0.2486
25400000,5,-4.37936,-5471.92,4.63959,0.377496,0.2652
25500000,4,-1.15431,-5492.18,1.29826,0.387554,0.2588
25600000,3,-1.49785,-5494.37,1.7546,0.365484,0.267
25700000,2,-4.05834,-5496.82,2.91273,0.36401,0.2284
25800000,3,-0.84375,-5489.18,1.48586,0.377104,0.246
25900000,3,-4.31628,-5487.12,3.04346,0.371138,0.2523
26000000,4,-2.03782,-5482.94,2.25269,0.357711,0.2534
26100000,1,-0.269098,-5503.76,0.664298,0.363716,0.2078
26200000,3,-1.73045,-5495.19,1.4656,0.383474,0.2132
26300000,3,-1.1113,-5482.3,0.977293,0.363773,0.2596
26400000,3,-3.47854,-5480.8,2.82784,0.371905,0.2615
26500000,4,-5.00672,-5488.56,2.84187,0.375591,0.2764
26600000,2,-0.686269,-5491.11,1.48509,0.381072,0.2407
26700000,3,-3.67636,-5484.19,3.07063,0.352319,0.2358
26800000,3,-4.75569,-5498.24,4.57244,0.376598,0.2158
26900000,3,-0.878589,-5490.07,1.6517,0.367338,0.2638
27000000,3,-0.950706,-5484.98,1.67772,0.377999,0.243
27100000,3,-3.36823,-5486.37,3.84552,0.357486,0.2303
27200000,3,-0.625396,-5484.31,1.36471,0.369623,0.2596
27300000,4,-1.54248,-5486.9,1.0846,0.3845,0.2696
27400000,3,-0.879219,-5484.75,1.46636,0.362121,0.2509
27500000,1,-0.0871923,-5499.24,0.552794,0.367233,0.2072
27600000,3,-1.5908,-5492.71,2.24869,0.371883,0.2432
27700000,4,-1.52838,-5483.56,1.94841,0.356841,0.2594
27800000,3,0.276348,-5486.93,0.714122,0.35642,0.2301
27900000,2,-0.608652,-5490.96,1.34901,0.364852,0.2419
28000000,3,-2.01229,-5482.49,1.45409,0.377062,0.2546
28100000,3,-1.50286,-5484.73,0.807387,0.359556,0.2417
28200000,1,-0.503845,-5504.08,0.937411,0.357254,0.2084
28300000,2,-1.22549,-5496.32,2.12296,0.370059,0.261
28400000,1,0.302031,-5505.15,0.114383,0.378364,0.2104
28500000,3,-4.23854,-5481.14,4.18822,0.365581,0.2373
28600000,2,-0.276223,-5496.75,0.943941,0.382622,0.2477
28700000,4,-5.19199,-5494.58,6.0925,0.390115,0.2369
28800000,1,0.0846057,-5498.16,0.388474,0.372274,0.234
28900000,3,-1.52359,-5487.92,1.21416,0.373169,0.2451
29000000,3,-1.95757,-5485.7,2.56698,0.363931,0.2646
29100000,3,-0.358188,-5482.63,0.788334,0.364564,0.2451
29200000,3,-1.10571,-5486.81,1.89832,0.360476,0.2475
29300000,3,-0.637932,-5485.39,1.53708,0.36882,0.2261
29400000,3,-1.84159,-5483.26,1.86964,0.366263,0.2373
29500000,2,-0.716336,-5499.58,1.55218,0.367638,0.2426
29600000,3,-2.97441,-5483.91,3.20696,0.371961,0.2452
29700000,4,-4.13766,-5481.61,4.68017,0.371751,0.2515
29800000,2,-1.8984,-5503.95,1.92841,0.368298,0.2247
29900000,1,-0.269987,-5501.16,0.655785,0.36264,0.2368
30000000,3,-0.373595,-5486.05,0.640501,0.365812,0.2649
30100000,2,-2.35713,-5502.56,2.08741,0.362436,0.2258
30200000,0,-0.198198,-5514.48,0.198198,0.379616,0.2187
30300000,3,-2.44147,-5487.98,1.42286,0.377169,0.2603
30400000,3,-3.52809,-5485.12,1.66698,0.370491,0.26
30500000,4,-0.737323,-5488,1.13371,0.353758,0.2495
30600000,2,-0.219762,-5495.71,1.20502,0.368585,0.2411
30700000,0,-0.581308,-5513.67,0.581308,0.365319,0.2091
30800000,2,-2.31508,-5496.47,1.15483,0.368874,0.2235
30900000,3,-1.56765,-5490.47,1.76356,0.360157,0.2536
31000000,3,-4.4289,-5488.88,1.45267,0.385755,0.2525
31100000,1,-1.45,-5509.8,1.83642,0.364475,0.2305
31200000,3,-2.91368,-5491.25,2.53235,0.353664,0.2562
31300000,2,-0.647797,-5496.52,0.290894,0.370668,0.2261
31400000,4,-3.57517,-5483.63,2.48409,0.352321,0.2601
31500000,3,-2.27496,-5484.98,1.97816,0.378776,0.2526
31600000,3,-1.62699,-5487.84,1.05767,0.368447,0.2449
31700000,4,-2.49616,-5489.34,2.00929,0.363523,0.2435
31800000,1,-2.27788,-5511.91,0.928428,0.388542,0.2785
31900000,3,-0.9578,-5483.53,1.19867,0.361753,0.2403
32000000,3,-1.4196,-5486.26,1.3187,0.356558,0.2616
32100000,3,-3.31703,-5485.85,1.89433,0.355292,0.2476
32200000,2,-1.12063,-5494.65,2.12673,0.352815,0.2319
32300000,4,-2.59413,-5480.55,1.63201,0.351254,0.261
32400000,3,-0.670926,-5488.94,1.38015,0.353456,0.2447
32500000,3,-0.778385,-5481.39,0.918334,0.364356,0.2604
32600000,3,-0.107416,-5484.93,1.46911,0.376609,0.2419
32700000,1,-1.31766,-5500.12,1.74221,0.366729,0.2082
32800000,2,-0.548497,-5492.64,1.24569,0.375365,0.2299
32900000,2,-0.982656,-5497.1,1.74871,0.367516,0.211
33000000,2,-2.02136,-5491.4,2.94013,0.365897,0.243
33100000,3,-2.1753,-5484.37,1.45269,0.354742,0.2534
33200000,2,-1.65676,-5491.14,2.37205,0.358459,0.2331
33300000,4,-2.34725,-5490.29,1.31794,0.374506,0.2411
33400000,1,-0.204786,-5499.26,0.668552,0.37937,0.2244
33500000,1,0.0157386,-5506.29,0.483871,0.375824,0.2325
33600000,1,-1.46605,-5511.81,0.210247,0.375305,0.2333
33700000,0,-0.143111,-5513.75,0.143111,0.35612,0.2122
33800000,2,-1.69989,-5502.33,1.57544,0.357962,0.2066
33900000,3,-3.89013,-5489.59,2.7393,0.352113,0.2277
34000000,1,-0.246458,-5504.46,0.665567,0.342383,0.225
34100000,3,-1.76602,-5489.4,1.57606,0.356333,0.2507
34200000,2,-0.0584915,-5498.18,0.639444,0.375629,0.225
34300000,3,-0.630024,-5483.21,1.38674,0.366244,0.235
34400000,2,-0.747521,-5491.36,1.65235,0.36584,0.2528
34500000,3,-1.0376,-5484.02,1.58642,0.383902,0.2531
34600000,3,-0.140537,-5483.17,0.46629,0.36008,0.2452
34700000,3,-1.69916,-5483.12,1.22462,0.372095,0.265
34800000,1,0.245137,-5504.09,0.2474,0.372114,0.2098
34900000,3,-4.05103,-5484.94,3.9779,0.382051,0.2565
35000000,3,-1.05563,-5482.02,0.962888,0.382243,0.2495
35100000,3,-2.302,-5483.13,0.919269,0.376415,0.2536
35200000,4,-3.1816,-5482.29,3.26377,0.372308,0.2537
35300000,1,-1.04542,-5500.01,1.50768,0.35781,0.2375
35400000,4,-5.0447,-5482.05,2.55855,0.366957,0.2285
35500000,3,-0.990106,-5485.29,1.81966,0.392247,0.2497
35600000,1,-0.554094,-5499.36,1.0114,0.379084,0.2284
35700000,3,-1.34661,-5485.05,2.12537,0.369992,0.2497
35800000,2,-1.25156,-5506.81,1.32439,0.358453,0.2099
35900000,3,-2.49002,-5502.9,2.63407,0.372019,0.2053
36000000,2,-0.933674,-5499.62,1.71638,0.369058,0.2164
36100000,2,0.340321,-5500.41,0.447388,0.383494,0.2466
36200000,3,-1.01877,-5500.58,0.932915,0.390954,0.2334
36300000,3,-1.77499,-5484.29,2.58249,0.386154,0.2588
36400000,3,-2.74448,-5485.45,2.27673,0.361514,0.2368
36500000,1,-1.09353,-5498.88,1.5543,0.363445,0.2394
36600000,0,-0.406295,-5514.43,0.406295,0.35563,0.2144
36700000,3,-0.928128,-5489.16,1.17854,0.375831,0.2584
36800000,1,-0.350241,-5502.39,0.785943,0.361585,0.2125
36900000,3,-2.23572,-5484.51,3.03242,0.380219,0.2512
37000000,0,-0.115972,-5512.76,0.115972,0.36671,0.2241
37100000,1,-0.116814,-5501.64,0.618141,0.361418,0.2422
37200000,4,-4.94799,-5482.54,4.22937,0.370949,0.2371
37300000,0,-0.565317,-5512.91,0.565317,0.3652,0.2419
37400000,3,-0.120213,-5486.26,1.00647,0.364668,0.2551
37500000,2,-0.512582,-5490.84,1.29021,0.37206,0.2216
37600000,0,-0.605658,-5513.38,0.605658,0.367569,0.2241
37700000,3,-2.03071,-5486.24,2.93456,0.380599,0.2465
37800000,3,-2.80863,-5483.27,1.91487,0.370935,0.2514
37900000,4,-1.14789,-5484.36,1.16257,0.362656,0.2505
38000000,0,-1.01235,-5512.62,1.01235,0.366093,0.2316
38100000,3,-1.96759,-5485.37,0.971585,0.382242,0.253
38200000,3,-4.0958,-5488.02,3.3681,0.366981,0.2536
38300000,3,0.124765,-5491.61,0.781052,0.385688,0.2669
38400000,3,-1.62168,-5491.14,2.14438,0.359745,0.2382
38500000,3,-1.30215,-5495.71,0.884179,0.377202,0.219
38600000,2,-0.503994,-5495.38,0.397443,0.375203,0.241
38700000,3,-3.94285,-5482.09,3.35867,0.361849,0.2585
38800000,2,-1.62235,-5500.63,0.909128,0.371778,0.2153
38900000,1,-0.00498241,-5501.74,0.367464,0.369681,0.2245
39000000,3,-3.94333,-5493.2,4.33285,0.381854,0.2335
39100000,3,-5.28136,-5485.28,4.7209,0.355182,0.2576
39200000,2,0.154717,-5490.33,0.690356,0.367787,0.2344
39300000,1,-1.83166,-5508.51,1.33857,0.369935,0.2129
39400000,1,-1.85932,-5502.21,2.23545,0.37601,0.2107
39500000,3,-1.80834,-5485.81,0.526556,0.369839,0.2475
39600000,3,0.355295,-5483.03,0.957465,0.368548,0.2754
39700000,2,-0.129129,-5498.85,0.809614,0.365399,0.2143
39800000,4,-3.33214,-5491.23,2.49047,0.365625,0.2582
39900000,3,-3.6937,-5484.96,2.74243,0.37484,0.252
40000000,3,-0.971019,-5485.23,0.504298,0.372942,0.2495
40100000,1,0.157028,-5501.08,0.341454,0.381897,0.2227
40200000,4,-2.45007,-5479.63,2.52067,0.363239,0.2553
40300000,4,-5.34252,-5481.62,3.65797,0.363076,0.2559
40400000,5,-2.92148,-5483.01,3.08908,0.367475,0.2436
40500000,1,-0.133131,-5504.29,0.562632,0.364397,0.2208
40600000,5,-2.04388,-5486.67,3.2474,0.362657,0.2729
40700000,2,-1.68274,-5490.81,2.46596,0.367407,0.2569
40800000,3,-2.4861,-5488.09,2.86446,0.382541,0.2447
40900000,3,-2.133,-5482.41,1.25127,0.35964,0.2538
41000000,1,-0.687355,-5502.15,1.04374,0.377769,0.2409
41100000,3,-0.687225,-5497.05,0.751463,0.38197,0.2455
41200000,3,-1.76944,-5482.08,1.3956,0.372027,0.2538
41300000,2,-1.27454,-5490.82,2.05489,0.373337,0.2164
41400000,3,-1.19646,-5483.39,1.28143,0.371566,0.2548
41500000,3,-1.67776,-5500.45,1.46017,0.371065,0.2221
41600000,8,-3.39229,-5479.7,4.72667,0.369422,0.2529
41700000,3,-2.56748,-5482.91,2.35561,0.374395,0.2671
41800000,6,-1.40426,-5476.79,1.6785,0.364934,0.2667
41900000,3,-0.807969,-5482.18,2.16602,0.374599,0.2613
42000000,0,-0.513226,-5512.71,0.513226,0.372334,0.2673
42100000,3,-1.4306,-5482.99,1.35538,0.375067,0.2493
42200000,3,-0.794503,-5483.96,1.17574,0.355274,0.2489
42300000,3,-3.39914,-5481.19,3.59862,0.361062,0.2542
