"Character" "Weight"
"Duboys_de_Lavigerie_etal_inpressaa" 2130 1
"Duboys_de_Lavigerie_etal_inpressaa" 2131 1
"Duboys_de_Lavigerie_etal_inpressaa" 2132 1
"Duboys_de_Lavigerie_etal_inpressaa" 2133 1
"Duboys_de_Lavigerie_etal_inpressaa" 2134 1
"Duboys_de_Lavigerie_etal_inpressaa" 2135 1
"Duboys_de_Lavigerie_etal_inpressaa" 2136 1
"Duboys_de_Lavigerie_etal_inpressaa" 2137 1
"Duboys_de_Lavigerie_etal_inpressaa" 2138 1
"Duboys_de_Lavigerie_etal_inpressaa" 2139 1
"Duboys_de_Lavigerie_etal_inpressaa" 2140 1
"Duboys_de_Lavigerie_etal_inpressaa" 2141 1
"Duboys_de_Lavigerie_etal_inpressaa" 2142 1
"Duboys_de_Lavigerie_etal_inpressaa" 2143 1
"Duboys_de_Lavigerie_etal_inpressaa" 2144 1
"Duboys_de_Lavigerie_etal_inpressaa" 2145 1
"Duboys_de_Lavigerie_etal_inpressaa" 2146 1
"Duboys_de_Lavigerie_etal_inpressaa" 2147 1
"Duboys_de_Lavigerie_etal_inpressaa" 2148 1
"Duboys_de_Lavigerie_etal_inpressaa" 2149 1
"Duboys_de_Lavigerie_etal_inpressaa" 2150 1
"Duboys_de_Lavigerie_etal_inpressaa" 2151 1
"Duboys_de_Lavigerie_etal_inpressaa" 2152 1
"Duboys_de_Lavigerie_etal_inpressaa" 2153 1
"Duboys_de_Lavigerie_etal_inpressaa" 2154 1
"Duboys_de_Lavigerie_etal_inpressaa" 2155 1
"Duboys_de_Lavigerie_etal_inpressaa" 2156 1
"Duboys_de_Lavigerie_etal_inpressaa" 2157 1
"Duboys_de_Lavigerie_etal_inpressaa" 2158 1
"Duboys_de_Lavigerie_etal_inpressaa" 2159 1
"Duboys_de_Lavigerie_etal_inpressaa" 2160 1
"Duboys_de_Lavigerie_etal_inpressaa" 2161 1
"Duboys_de_Lavigerie_etal_inpressaa" 2162 1
"Duboys_de_Lavigerie_etal_inpressaa" 2163 1
"Duboys_de_Lavigerie_etal_inpressaa" 2164 1
"Duboys_de_Lavigerie_etal_inpressaa" 2165 1
"Duboys_de_Lavigerie_etal_inpressaa" 2166 1
"Duboys_de_Lavigerie_etal_inpressaa" 2167 1
"Duboys_de_Lavigerie_etal_inpressaa" 2168 1
"Duboys_de_Lavigerie_etal_inpressaa" 2169 1
"Duboys_de_Lavigerie_etal_inpressaa" 2170 1
"Duboys_de_Lavigerie_etal_inpressaa" 2171 1
"Duboys_de_Lavigerie_etal_inpressaa" 2172 1
"Duboys_de_Lavigerie_etal_inpressaa" 2173 1
"Duboys_de_Lavigerie_etal_inpressaa" 2174 1
"Duboys_de_Lavigerie_etal_inpressaa" 2175 1
"Duboys_de_Lavigerie_etal_inpressaa" 2176 1
"Duboys_de_Lavigerie_etal_inpressaa" 2177 1
"Duboys_de_Lavigerie_etal_inpressaa" 2178 1
"Duboys_de_Lavigerie_etal_inpressaa" 2179 1
"Duboys_de_Lavigerie_etal_inpressaa" 2180 1
"Duboys_de_Lavigerie_etal_inpressaa" 2181 1
"Duboys_de_Lavigerie_etal_inpressaa" 2182 1
"Duboys_de_Lavigerie_etal_inpressaa" 2183 1
"Duboys_de_Lavigerie_etal_inpressaa" 2184 1
"Duboys_de_Lavigerie_etal_inpressaa" 2185 1
"Duboys_de_Lavigerie_etal_inpressaa" 2186 1
"Duboys_de_Lavigerie_etal_inpressaa" 2187 1
"Duboys_de_Lavigerie_etal_inpressaa" 2188 1
"Duboys_de_Lavigerie_etal_inpressaa" 2189 1
"Duboys_de_Lavigerie_etal_inpressaa" 2190 1
"Duboys_de_Lavigerie_etal_inpressaa" 2191 1
"Duboys_de_Lavigerie_etal_inpressaa" 2192 1
"Duboys_de_Lavigerie_etal_inpressaa" 2193 1
"Duboys_de_Lavigerie_etal_inpressaa" 2194 1
"Duboys_de_Lavigerie_etal_inpressaa" 2195 1
"Duboys_de_Lavigerie_etal_inpressaa" 2196 1
"Duboys_de_Lavigerie_etal_inpressaa" 2197 1
"Duboys_de_Lavigerie_etal_inpressaa" 2198 1
"Duboys_de_Lavigerie_etal_inpressaa" 2199 1
"Duboys_de_Lavigerie_etal_inpressaa" 2200 1
"Duboys_de_Lavigerie_etal_inpressaa" 2201 1
"Duboys_de_Lavigerie_etal_inpressab" 2202 1
"Duboys_de_Lavigerie_etal_inpressab" 2203 1
"Duboys_de_Lavigerie_etal_inpressab" 2204 1
"Duboys_de_Lavigerie_etal_inpressab" 2205 1
"Duboys_de_Lavigerie_etal_inpressab" 2206 1
"Duboys_de_Lavigerie_etal_inpressab" 2207 1
"Duboys_de_Lavigerie_etal_inpressab" 2208 1
"Duboys_de_Lavigerie_etal_inpressab" 2209 1
"Duboys_de_Lavigerie_etal_inpressab" 2210 1
"Duboys_de_Lavigerie_etal_inpressab" 2211 1
"Duboys_de_Lavigerie_etal_inpressab" 2212 1
"Duboys_de_Lavigerie_etal_inpressab" 2213 1
"Duboys_de_Lavigerie_etal_inpressab" 2214 1
"Duboys_de_Lavigerie_etal_inpressab" 2215 1
"Duboys_de_Lavigerie_etal_inpressab" 2216 1
"Duboys_de_Lavigerie_etal_inpressab" 2217 1
"Duboys_de_Lavigerie_etal_inpressab" 2218 1
"Duboys_de_Lavigerie_etal_inpressab" 2219 1
"Duboys_de_Lavigerie_etal_inpressab" 2220 1
"Duboys_de_Lavigerie_etal_inpressab" 2221 1
"Duboys_de_Lavigerie_etal_inpressab" 2222 1
"Duboys_de_Lavigerie_etal_inpressab" 2223 1
"Duboys_de_Lavigerie_etal_inpressab" 2224 1
"Duboys_de_Lavigerie_etal_inpressab" 2225 1
"Duboys_de_Lavigerie_etal_inpressab" 2226 1
"Duboys_de_Lavigerie_etal_inpressab" 2227 1
"Duboys_de_Lavigerie_etal_inpressab" 2228 1
"Duboys_de_Lavigerie_etal_inpressab" 2229 1
"Duboys_de_Lavigerie_etal_inpressab" 2230 1
"Duboys_de_Lavigerie_etal_inpressab" 2231 1
"Duboys_de_Lavigerie_etal_inpressab" 2232 1
"Duboys_de_Lavigerie_etal_inpressab" 2233 1
"Duboys_de_Lavigerie_etal_inpressab" 2234 1
"Duboys_de_Lavigerie_etal_inpressab" 2235 1
"Duboys_de_Lavigerie_etal_inpressab" 2236 1
"Duboys_de_Lavigerie_etal_inpressab" 2237 1
"Duboys_de_Lavigerie_etal_inpressab" 2238 1
"Duboys_de_Lavigerie_etal_inpressab" 2239 1
"Duboys_de_Lavigerie_etal_inpressab" 2240 1
"Duboys_de_Lavigerie_etal_inpressab" 2241 1
"Duboys_de_Lavigerie_etal_inpressab" 2242 1
"Duboys_de_Lavigerie_etal_inpressab" 2243 1
"Duboys_de_Lavigerie_etal_inpressab" 2244 1
"Duboys_de_Lavigerie_etal_inpressab" 2245 1
"Duboys_de_Lavigerie_etal_inpressab" 2246 1
"Duboys_de_Lavigerie_etal_inpressab" 2247 1
"Duboys_de_Lavigerie_etal_inpressab" 2248 1
"Duboys_de_Lavigerie_etal_inpressab" 2249 1
"Duboys_de_Lavigerie_etal_inpressab" 2250 1
"Duboys_de_Lavigerie_etal_inpressab" 2251 1
"Duboys_de_Lavigerie_etal_inpressab" 2252 1
"Duboys_de_Lavigerie_etal_inpressab" 2253 1
"Duboys_de_Lavigerie_etal_inpressab" 2254 1
"Duboys_de_Lavigerie_etal_inpressab" 2255 1
"Duboys_de_Lavigerie_etal_inpressab" 2256 1
"Duboys_de_Lavigerie_etal_inpressab" 2257 1
"Duboys_de_Lavigerie_etal_inpressab" 2258 1
"Duboys_de_Lavigerie_etal_inpressab" 2259 1
"Duboys_de_Lavigerie_etal_inpressab" 2260 1
"Duboys_de_Lavigerie_etal_inpressab" 2261 1
"Duboys_de_Lavigerie_etal_inpressab" 2262 1
"Duboys_de_Lavigerie_etal_inpressab" 2263 1
"Duboys_de_Lavigerie_etal_inpressab" 2264 1
"Duboys_de_Lavigerie_etal_inpressab" 2265 1
"Duboys_de_Lavigerie_etal_inpressab" 2266 1
"Duboys_de_Lavigerie_etal_inpressab" 2267 1
"Duboys_de_Lavigerie_etal_inpressab" 2268 1
"Duboys_de_Lavigerie_etal_inpressab" 2269 1
"Duboys_de_Lavigerie_etal_inpressab" 2270 1
"Duboys_de_Lavigerie_etal_inpressab" 2271 1
"Duboys_de_Lavigerie_etal_inpressab" 2272 1
"Duboys_de_Lavigerie_etal_inpressab" 2273 1
"Duboys_de_Lavigerie_etal_inpressab" 2274 1
"Duboys_de_Lavigerie_etal_inpressab" 2275 1
"Duboys_de_Lavigerie_etal_inpressab" 2276 1
"Duboys_de_Lavigerie_etal_inpressab" 2277 1
"Duboys_de_Lavigerie_etal_inpressab" 2278 1
"Duboys_de_Lavigerie_etal_inpressab" 2279 1
"Duboys_de_Lavigerie_etal_inpressab" 2280 1
"Duboys_de_Lavigerie_etal_inpressab" 2281 1
"Duboys_de_Lavigerie_etal_inpressab" 2282 1
"Duboys_de_Lavigerie_etal_inpressab" 2283 1
"Duboys_de_Lavigerie_etal_inpressab" 2284 1
"Duboys_de_Lavigerie_etal_inpressab" 2285 1
"Duboys_de_Lavigerie_etal_inpressab" 2286 1
"Duboys_de_Lavigerie_etal_inpressab" 2287 1
"Duboys_de_Lavigerie_etal_inpressab" 2288 1
"Duboys_de_Lavigerie_etal_inpressab" 2289 1
"Duboys_de_Lavigerie_etal_inpressab" 2290 1
"Duboys_de_Lavigerie_etal_inpressab" 2291 1
"Duboys_de_Lavigerie_etal_inpressab" 2292 1
"Duboys_de_Lavigerie_etal_inpressab" 2293 1
"Duboys_de_Lavigerie_etal_inpressab" 2294 1
"Duboys_de_Lavigerie_etal_inpressab" 2295 1
"Duboys_de_Lavigerie_etal_inpressab" 2296 1
"Duboys_de_Lavigerie_etal_inpressab" 2297 1
"Duboys_de_Lavigerie_etal_inpressab" 2298 1
"Duboys_de_Lavigerie_etal_inpressab" 2299 1
"Duboys_de_Lavigerie_etal_inpressab" 2300 1
"Duboys_de_Lavigerie_etal_inpressab" 2301 1
"Duboys_de_Lavigerie_etal_inpressab" 2302 1
"Duboys_de_Lavigerie_etal_inpressab" 2303 1
"Duboys_de_Lavigerie_etal_inpressab" 2304 1
"Duboys_de_Lavigerie_etal_inpressab" 2305 1
"Duboys_de_Lavigerie_etal_inpressab" 2306 1
"Duboys_de_Lavigerie_etal_inpressab" 2307 1
"Duboys_de_Lavigerie_etal_inpressab" 2308 1
"Duboys_de_Lavigerie_etal_inpressab" 2309 1
"Duboys_de_Lavigerie_etal_inpressab" 2310 1
"Duboys_de_Lavigerie_etal_inpressab" 2311 1
"Duboys_de_Lavigerie_etal_inpressab" 2312 1
"Duboys_de_Lavigerie_etal_inpressab" 2313 1
"Duboys_de_Lavigerie_etal_inpressab" 2314 1
"Duboys_de_Lavigerie_etal_inpressab" 2315 1
"Duboys_de_Lavigerie_etal_inpressab" 2316 1
"Duboys_de_Lavigerie_etal_inpressab" 2317 1
"Duboys_de_Lavigerie_etal_inpressab" 2318 1
"Duboys_de_Lavigerie_etal_inpressab" 2319 1
"Duboys_de_Lavigerie_etal_inpressab" 2320 1
"Duboys_de_Lavigerie_etal_inpressab" 2321 1
"Duboys_de_Lavigerie_etal_inpressab" 2322 1
"Duboys_de_Lavigerie_etal_inpressab" 2323 1
"Duboys_de_Lavigerie_etal_inpressab" 2324 1
"Duboys_de_Lavigerie_etal_inpressab" 2325 1
"Duboys_de_Lavigerie_etal_inpressab" 2326 1
"Duboys_de_Lavigerie_etal_inpressab" 2327 1
"Duboys_de_Lavigerie_etal_inpressab" 2328 1
"Duboys_de_Lavigerie_etal_inpressab" 2329 1
"Duboys_de_Lavigerie_etal_inpressab" 2330 1
"Duboys_de_Lavigerie_etal_inpressab" 2331 1
"Duboys_de_Lavigerie_etal_inpressab" 2332 1
"Duboys_de_Lavigerie_etal_inpressab" 2333 1
"Duboys_de_Lavigerie_etal_inpressab" 2334 1
"Duboys_de_Lavigerie_etal_inpressab" 2335 1
"Duboys_de_Lavigerie_etal_inpressab" 2336 1
"Duboys_de_Lavigerie_etal_inpressab" 2337 1
"Duboys_de_Lavigerie_etal_inpressab" 2338 1
"Duboys_de_Lavigerie_etal_inpressab" 2339 1
"Duboys_de_Lavigerie_etal_inpressab" 2340 1
"Duboys_de_Lavigerie_etal_inpressab" 2341 1
"Duboys_de_Lavigerie_etal_inpressab" 2342 1
"Duboys_de_Lavigerie_etal_inpressab" 2343 1
"Duboys_de_Lavigerie_etal_inpressab" 2344 1
"Duboys_de_Lavigerie_etal_inpressab" 2345 1
"Duboys_de_Lavigerie_etal_inpressab" 2346 1
"Duboys_de_Lavigerie_etal_inpressab" 2347 1
"Duboys_de_Lavigerie_etal_inpressab" 2348 1
"Duboys_de_Lavigerie_etal_inpressab" 2349 1
"Duboys_de_Lavigerie_etal_inpressab" 2350 1
"Duboys_de_Lavigerie_etal_inpressab" 2351 1
"Duboys_de_Lavigerie_etal_inpressab" 2352 1
"Ekdale_etal_2011a" 2353 1
"Ekdale_etal_2011a" 2354 1
"Ekdale_etal_2011a" 2355 1
"Ekdale_etal_2011a" 2356 1
"Ekdale_etal_2011a" 2357 1
"Ekdale_etal_2011a" 2358 1
"Ekdale_etal_2011a" 2359 1
"Ekdale_etal_2011a" 2360 1
"Ekdale_etal_2011a" 2361 1
"Ekdale_etal_2011a" 2362 1
"Ekdale_etal_2011a" 2363 1
"Ekdale_etal_2011a" 2364 1
"Ekdale_etal_2011a" 2365 1
"Ekdale_etal_2011a" 2366 1
"Ekdale_etal_2011a" 2367 1
"Ekdale_etal_2011a" 2368 1
"Ekdale_etal_2011a" 2369 1
"Ekdale_etal_2011a" 2370 1
"El_Adli_etal_2014a" 2371 1
"El_Adli_etal_2014a" 2372 1
"El_Adli_etal_2014a" 2373 1
"El_Adli_etal_2014a" 2374 1
"El_Adli_etal_2014a" 2375 1
"El_Adli_etal_2014a" 2376 1
"El_Adli_etal_2014a" 2377 1
"El_Adli_etal_2014a" 2378 1
"El_Adli_etal_2014a" 2379 1
"El_Adli_etal_2014a" 2380 1
"El_Adli_etal_2014a" 2381 1
"El_Adli_etal_2014a" 2382 1
"El_Adli_etal_2014a" 2383 1
"El_Adli_etal_2014a" 2384 1
"El_Adli_etal_2014a" 2385 1
"El_Adli_etal_2014a" 2386 1
"El_Adli_etal_2014a" 2387 1
"El_Adli_etal_2014a" 2388 1
"El_Adli_etal_2014a" 2389 1
"El_Adli_etal_2014a" 2390 1
"El_Adli_etal_2014a" 2391 1
"El_Adli_etal_2014a" 2392 1
"El_Adli_etal_2014a" 2393 1
"El_Adli_etal_2014a" 2394 1
"El_Adli_etal_2014a" 2395 1
"El_Adli_etal_2014a" 2396 1
"El_Adli_etal_2014a" 2397 1
"El_Adli_etal_2014a" 2398 1
"El_Adli_etal_2014a" 2399 1
"Fajardo-Mellor_etal_2006a" 2400 1
"Fajardo-Mellor_etal_2006a" 2401 1
"Fajardo-Mellor_etal_2006a" 2402 1
"Fajardo-Mellor_etal_2006a" 2403 1
"Fajardo-Mellor_etal_2006a" 2404 1
"Fajardo-Mellor_etal_2006a" 2405 1
"Fajardo-Mellor_etal_2006a" 2406 1
"Fajardo-Mellor_etal_2006a" 2407 1
"Fajardo-Mellor_etal_2006a" 2408 1
"Fajardo-Mellor_etal_2006a" 2409 1
"Fajardo-Mellor_etal_2006a" 2410 1
"Fajardo-Mellor_etal_2006a" 2411 1
"Fajardo-Mellor_etal_2006a" 2412 1
"Fajardo-Mellor_etal_2006a" 2413 1
"Fajardo-Mellor_etal_2006a" 2414 1
"Fajardo-Mellor_etal_2006a" 2415 1
"Fajardo-Mellor_etal_2006a" 2416 1
"Fajardo-Mellor_etal_2006a" 2417 1
"Fajardo-Mellor_etal_2006a" 2418 1
"Fajardo-Mellor_etal_2006a" 2419 1
"Fajardo-Mellor_etal_2006a" 2420 1
"Fajardo-Mellor_etal_2006a" 2421 1
"Fitzgerald_2010a" 2422 1
"Fitzgerald_2010a" 2423 1
"Fitzgerald_2010a" 2424 1
"Fitzgerald_2010a" 2425 1
"Fitzgerald_2010a" 2426 1
"Fitzgerald_2010a" 2427 1
"Fitzgerald_2010a" 2428 1
"Fitzgerald_2010a" 2429 1
"Fitzgerald_2010a" 2430 1
"Fitzgerald_2010a" 2431 1
"Fitzgerald_2010a" 2432 1
"Fitzgerald_2010a" 2433 1
"Fitzgerald_2010a" 2434 1
"Fitzgerald_2010a" 2435 1
"Fitzgerald_2010a" 2436 1
"Fitzgerald_2010a" 2437 1
"Fitzgerald_2010a" 2438 1
"Fitzgerald_2010a" 2439 1
"Fitzgerald_2010a" 2440 1
"Fitzgerald_2010a" 2441 1
"Fordyce_1994a" 2442 1
"Fordyce_1994a" 2443 1
"Fordyce_1994a" 2444 1
"Fordyce_1994a" 2445 1
"Fordyce_1994a" 2446 1
"Fordyce_1994a" 2447 1
"Fordyce_1994a" 2448 1
"Fordyce_1994a" 2449 1
"Fordyce_1994a" 2450 1
"Fordyce_1994a" 2451 1
"Fordyce_1994a" 2452 1
"Fordyce_1994a" 2453 1
"Fordyce_1994a" 2454 1
"Fordyce_1994a" 2455 1
"Fordyce_1994a" 2456 1
"Fordyce_1994a" 2457 1
"Fordyce_et_Marx_2016a" 2458 1
"Fordyce_et_Marx_2016a" 2459 1
"Fordyce_et_Marx_2016a" 2460 1
"Fordyce_et_Marx_2016a" 2461 1
"Fordyce_et_Marx_2016a" 2462 1
"Fordyce_et_Marx_2016a" 2463 1
"Fordyce_et_Marx_2016a" 2464 1
"Fordyce_et_Marx_2016a" 2465 1
"Fordyce_et_Marx_2016a" 2466 1
"Fordyce_et_Marx_2016a" 2467 1
"Fordyce_et_Marx_2016a" 2468 1
"Fordyce_et_Marx_2016a" 2469 1
"Fordyce_et_Marx_2016a" 2470 1
"Fordyce_et_Marx_2016a" 2471 1
"Fordyce_et_Marx_2016a" 2472 1
"Fordyce_et_Marx_2016a" 2473 1
"Fordyce_et_Marx_2016a" 2474 1
"Fordyce_et_Marx_2016a" 2475 1
"Fordyce_et_Marx_2016a" 2476 1
"Fordyce_et_Marx_2016a" 2477 1
"Fordyce_et_Marx_2016a" 2478 1
"Fordyce_et_Marx_2016a" 2479 1
"Fordyce_et_Marx_2016a" 2480 1
"Fordyce_et_Marx_2016a" 2481 1
"Fordyce_et_Marx_2016a" 2482 1
"Fordyce_et_Marx_2016a" 2483 1
"Fordyce_et_Marx_2016a" 2484 1
"Fordyce_et_Marx_2016a" 2485 1
"Fordyce_et_Marx_2016a" 2486 1
"Fordyce_et_Marx_2016a" 2487 1
"Fordyce_et_Marx_2016a" 2488 1
"Fordyce_et_Marx_2016a" 2489 1
"Fordyce_et_Marx_2016a" 2490 1
"Fordyce_et_Marx_2016a" 2491 1
"Fordyce_et_Marx_2016a" 2492 1
"Fordyce_et_Marx_2016a" 2493 1
"Fordyce_et_Marx_2016a" 2494 1
"Fordyce_et_Marx_2016a" 2495 1
"Fordyce_et_Marx_2016a" 2496 1
"Fordyce_et_Marx_2016a" 2497 1
"Fordyce_et_Marx_2016a" 2498 1
"Fordyce_et_Marx_2016a" 2499 1
"Fordyce_et_Marx_2016a" 2500 1
"Fordyce_et_Marx_2016a" 2501 1
"Fordyce_et_Marx_2016a" 2502 1
"Fordyce_et_Marx_2016a" 2503 1
"Fordyce_et_Marx_2016a" 2504 1
"Fordyce_et_Marx_2016a" 2505 1
"Fordyce_et_Marx_2016a" 2506 1
"Fordyce_et_Marx_2016a" 2507 1
"Fordyce_et_Marx_2016a" 2508 1
"Fordyce_et_Marx_2016a" 2509 1
"Fordyce_et_Marx_2016a" 2510 1
"Fordyce_et_Marx_2016a" 2511 1
"Fordyce_et_Marx_2016a" 2512 1
"Fordyce_et_Marx_2016a" 2513 1
"Fordyce_et_Marx_2016a" 2514 1
"Fordyce_et_Marx_2016a" 2515 1
"Fordyce_et_Marx_2016a" 2516 1
"Fordyce_et_Marx_2016a" 2517 1
"Fordyce_et_Marx_2016a" 2518 1
"Fordyce_et_Marx_2016a" 2519 1
"Fordyce_et_Marx_2016a" 2520 1
"Fordyce_et_Marx_2016a" 2521 1
"Fordyce_et_Marx_2016a" 2522 1
"Fordyce_et_Marx_2016a" 2523 1
"Fordyce_et_Marx_2016a" 2524 1
"Fordyce_et_Marx_2016a" 2525 1
"Fordyce_et_Marx_2016a" 2526 1
"Fordyce_et_Marx_2016a" 2527 1
"Fordyce_et_Marx_2016a" 2528 1
"Fordyce_et_Marx_2016a" 2529 1
"Fordyce_et_Marx_2016a" 2530 1
"Fordyce_et_Marx_2016a" 2531 1
"Fordyce_et_Marx_2016a" 2532 1
"Fordyce_et_Marx_2016a" 2533 1
"Fordyce_et_Marx_2016a" 2534 1
"Fordyce_et_Marx_2016a" 2535 1
"Fordyce_et_Marx_2016a" 2536 1
"Fordyce_et_Marx_2016a" 2537 1
"Fordyce_et_Marx_2016a" 2538 1
"Fordyce_et_Marx_2016a" 2539 1
"Fordyce_et_Marx_2016a" 2540 1
"Fordyce_et_Marx_2016a" 2541 1
"Fordyce_et_Marx_2016a" 2542 1
"Fordyce_et_Marx_2016a" 2543 1
"Fordyce_et_Marx_2016a" 2544 1
"Fordyce_et_Marx_2016a" 2545 1
"Fordyce_et_Marx_2016a" 2546 1
"Fordyce_et_Marx_2016a" 2547 1
"Fordyce_et_Marx_2016a" 2548 1
"Fordyce_et_Marx_2016a" 2549 1
"Fordyce_et_Marx_2016a" 2550 1
"Fordyce_et_Marx_2016a" 2551 1
"Fordyce_et_Marx_2016a" 2552 1
"Fordyce_et_Marx_2016a" 2553 1
"Fordyce_et_Marx_2016a" 2554 1
"Fordyce_et_Marx_2016a" 2555 1
"Fordyce_et_Marx_2016a" 2556 1
"Fordyce_et_Marx_2016a" 2557 1
"Fordyce_et_Marx_2016a" 2558 1
"Fordyce_et_Marx_2016a" 2559 1
"Fordyce_et_Marx_2016a" 2560 1
"Fordyce_et_Marx_2016a" 2561 1
"Fordyce_et_Marx_2016a" 2562 1
"Fordyce_et_Marx_2016a" 2563 1
"Fordyce_et_Marx_2016a" 2564 1
"Fordyce_et_Marx_2016a" 2565 1
"Fordyce_et_Marx_2016a" 2566 1
"Fordyce_et_Marx_2016a" 2567 1
"Fordyce_et_Marx_2016a" 2568 1
"Fordyce_et_Marx_2016a" 2569 1
"Fordyce_et_Marx_2016a" 2570 1
"Fordyce_et_Marx_2016a" 2571 1
"Fordyce_et_Marx_2016a" 2572 1
"Fordyce_et_Marx_2016a" 2573 1
"Geisler_et_Luo_1996a" 2574 1
"Geisler_et_Luo_1996a" 2575 1
"Geisler_et_Luo_1996a" 2576 1
"Geisler_et_Luo_1996a" 2577 1
"Geisler_et_Luo_1996a" 2578 1
"Geisler_et_Luo_1996a" 2579 1
"Geisler_et_Luo_1996a" 2580 1
"Geisler_et_Luo_1996a" 2581 1
"Geisler_et_Luo_1996a" 2582 1
"Geisler_et_Luo_1996a" 2583 1
"Geisler_et_Luo_1996a" 2584 1
"Geisler_et_Luo_1996a" 2585 1
"Geisler_et_Luo_1996a" 2586 1
"Geisler_et_Luo_1996a" 2587 1
"Geisler_et_Luo_1996a" 2588 1
"Geisler_et_Theodor_2009a" 2589 1
"Geisler_et_Theodor_2009a" 2590 1
"Geisler_et_Theodor_2009a" 2591 1
"Geisler_et_Theodor_2009a" 2592 1
"Geisler_et_Theodor_2009a" 2593 1
"Geisler_et_Theodor_2009a" 2594 1
"Geisler_et_Theodor_2009a" 2595 1
"Geisler_et_Theodor_2009a" 2596 1
"Geisler_et_Theodor_2009a" 2597 1
"Geisler_et_Theodor_2009a" 2598 1
"Geisler_etal_2017a" 2599 1
"Geisler_etal_2017a" 2600 1
"Geisler_etal_2017a" 2601 1
"Geisler_etal_2017a" 2602 1
"Geisler_etal_2017a" 2603 1
"Geisler_etal_2017a" 2604 1
"Geisler_etal_2017a" 2605 1
"Geisler_etal_2017a" 2606 1
"Geisler_etal_2017a" 2607 1
"Geisler_etal_2017a" 2608 1
"Geisler_etal_2017a" 2609 1
"Geisler_etal_2017a" 2610 1
"Geisler_etal_2017a" 2611 1
"Geisler_etal_2017a" 2612 1
"Geisler_etal_2017a" 2613 1
"Geisler_etal_2017a" 2614 1
"Geisler_etal_2017a" 2615 1
"Geisler_etal_2017a" 2616 1
"Geisler_etal_2017a" 2617 1
"Geisler_etal_2017a" 2618 1
"Geisler_etal_2017a" 2619 1
"Geisler_etal_2017a" 2620 1
"Geisler_etal_2017a" 2621 1
"Geisler_etal_2017a" 2622 1
"Geisler_etal_2017a" 2623 1
"Geisler_etal_2017a" 2624 1
"Geisler_etal_2017a" 2625 1
"Geisler_etal_2017a" 2626 1
"Geisler_etal_2017a" 2627 1
"Geisler_etal_2017a" 2628 1
"Geisler_etal_2017a" 2629 1
"Geisler_etal_2017a" 2630 1
"Geisler_etal_2017a" 2631 1
"Geisler_etal_2017a" 2632 1
"Geisler_etal_2017a" 2633 1
"Geisler_etal_2017a" 2634 1
"Geisler_etal_2017a" 2635 1
"Geisler_etal_2017a" 2636 1
"Geisler_etal_2017a" 2637 1
"Geisler_etal_2017a" 2638 1
"Geisler_etal_2017a" 2639 1
"Geisler_etal_2017a" 2640 1
"Geisler_etal_2017a" 2641 1
"Geisler_etal_2017a" 2642 1
"Geisler_etal_2017a" 2643 1
"Geisler_etal_2017a" 2644 1
"Geisler_etal_2017a" 2645 1
"Geisler_etal_2017a" 2646 1
"Geisler_etal_2017a" 2647 1
"Geisler_etal_2017a" 2648 1
"Geisler_etal_2017a" 2649 1
"Geisler_etal_2017a" 2650 1
"Geisler_etal_2017a" 2651 1
"Geisler_etal_2017a" 2652 1
"Geisler_etal_2017a" 2653 1
"Geisler_etal_2017a" 2654 1
"Geisler_etal_2017a" 2655 1
"Geisler_etal_2017a" 2656 1
"Geisler_etal_2017a" 2657 1
"Geisler_etal_2017a" 2658 1
"Geisler_etal_2017a" 2659 1
"Geisler_etal_2017a" 2660 1
"Godfrey_etal_2016a" 2661 1
"Godfrey_etal_2016a" 2662 1
"Godfrey_etal_2016a" 2663 1
"Godfrey_etal_2016a" 2664 1
"Godfrey_etal_2016a" 2665 1
"Godfrey_etal_2016a" 2666 1
"Godfrey_etal_2016a" 2667 1
"Godfrey_etal_2016a" 2668 1
"Godfrey_etal_2016a" 2669 1
"Godfrey_etal_2016a" 2670 1
"Godfrey_etal_2016a" 2671 1
"Godfrey_etal_2016a" 2672 1
"Godfrey_etal_2016a" 2673 1
"Godfrey_etal_2016a" 2674 1
"Godfrey_etal_2016a" 2675 1
"Godfrey_etal_2016a" 2676 1
"Godfrey_etal_2016a" 2677 1
"Godfrey_etal_2016a" 2678 1
"Godfrey_etal_2016a" 2679 1
"Godfrey_etal_2016a" 2680 1
"Godfrey_etal_2016a" 2681 1
"Godfrey_etal_2016a" 2682 1
"Godfrey_etal_2016a" 2683 1
"Godfrey_etal_2016a" 2684 1
"Godfrey_etal_2016a" 2685 1
"Godfrey_etal_2016a" 2686 1
"Godfrey_etal_2016a" 2687 1
"Godfrey_etal_2016a" 2688 1
"Godfrey_etal_2016a" 2689 1
"Godfrey_etal_2016a" 2690 1
"Godfrey_etal_2016a" 2691 1
"Godfrey_etal_2016a" 2692 1
"Godfrey_etal_2016a" 2693 1
"Godfrey_etal_2016a" 2694 1
"Godfrey_etal_2016a" 2695 1
"Godfrey_etal_2016a" 2696 1
"Godfrey_etal_2016a" 2697 1
"Godfrey_etal_2016a" 2698 1
"Godfrey_etal_2016a" 2699 1
"Godfrey_etal_2016a" 2700 1
"Godfrey_etal_2016a" 2701 1
"Godfrey_etal_2016a" 2702 1
"Godfrey_etal_2016a" 2703 1
"Godfrey_etal_2016a" 2704 1
"Godfrey_etal_2016a" 2705 1
