generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
4550000,2,-1.31309,-3385.32,2.04937,0.616261,0.26446
4600000,2,-0.581441,-3382.47,1.3968,0.618886,0.271229
4650000,2,-2.79087,-3388.34,3.34934,0.598029,0.27125
4700000,3,-0.626914,-3387.66,1.32436,0.585426,0.273817
4750000,5,-2.20036,-3370.54,1.89801,0.60945,0.271925
4800000,2,0.11566,-3381.67,0.484537,0.605417,0.261167
4850000,3,0.575659,-3379.65,0.430895,0.628265,0.267267
4900000,3,-1.78043,-3385.09,2.85769,0.599454,0.2559
4950000,2,-1.13449,-3381.47,1.76786,0.619476,0.2616
5000000,3,-1.81346,-3388.85,1.3517,0.627304,0.2792
5050000,3,-4.75285,-3379.18,4.6437,0.618364,0.2702
5100000,4,-1.85684,-3377.08,2.19314,0.622791,0.261057
5150000,3,-0.376278,-3383.66,1.18162,0.621489,0.277233
5200000,2,-0.710874,-3390.77,1.39693,0.610002,0.2607
5250000,2,-0.718774,-3386.53,1.55026,0.578639,0.267871
5300000,4,-1.31668,-3379.49,1.86111,0.61887,0.261767
5350000,2,-2.21735,-3383.43,2.96329,0.614182,0.2504
5400000,3,-3.96312,-3381.12,3.32605,0.606862,0.2647
5450000,2,-1.64377,-3382.48,2.2297,0.630002,0.2681
5500000,2,-0.725231,-3386.63,1.54062,0.58163,0.270989
5550000,2,-0.510669,-3382.14,1.20092,0.615556,0.2563
5600000,3,-2.25131,-3378.21,2.50279,0.590749,0.26595
5650000,2,0.00215314,-3388.19,0.470202,0.632071,0.270021
5700000,2,0.312369,-3379.4,0.516139,0.628116,0.27
5750000,2,-1.91167,-3381.51,2.63361,0.632643,0.2588
5800000,2,-2.04538,-3390.65,2.47585,0.586912,0.2322
5850000,3,-3.89537,-3377.62,3.70653,0.630741,0.2615
5900000,2,-0.835246,-3384.38,1.47729,0.635282,0.25632
5950000,5,-3.95018,-3372.64,3.99162,0.611791,0.269067
6000000,4,-4.32967,-3378.4,3.96222,0.582356,0.2703
6050000,2,-1.0964,-3384.22,1.95343,0.611218,0.2575
6100000,2,-0.171951,-3382.04,0.850098,0.620576,0.24925
6150000,3,-0.955701,-3379.88,2.112,0.605207,0.25708
6200000,3,-0.995101,-3382.18,1.88959,0.617042,0.271667
6250000,2,-2.03383,-3387.53,2.73216,0.604255,0.265383
6300000,3,-2.62065,-3382.25,3.1506,0.626871,0.264
6350000,3,-3.60381,-3378.68,1.4483,0.608934,0.2714
6400000,2,-0.610045,-3392.35,1.29639,0.637326,0.275429
6450000,3,-0.391969,-3380.23,0.693673,0.610615,0.2599
6500000,3,-1.19151,-3378.43,1.32913,0.612425,0.2665
6550000,2,-0.745236,-3378.82,1.47957,0.615293,0.274475
6600000,3,0.288777,-3382.86,0.75531,0.630612,0.272
6650000,3,-1.2466,-3381.37,1.2407,0.609725,0.2698
6700000,2,-1.07831,-3379.59,1.8703,0.613863,0.271425
6750000,2,0.200507,-3380.67,0.616443,0.640533,0.2614
6800000,5,-1.88759,-3370.52,3.55875,0.611707,0.276933
6850000,6,-2.47185,-3369.75,3.84982,0.638404,0.27562
6900000,3,-0.430257,-3382.05,1.64914,0.603094,0.2607
6950000,4,-0.785983,-3379.15,2.33261,0.602047,0.27056
7000000,2,0.0820762,-3385.88,0.605359,0.625606,0.266725
7050000,3,-1.2444,-3380.64,1.71618,0.6132,0.265357
7100000,2,-1.27009,-3381.45,2.04581,0.623658,0.2642
7150000,2,-0.100153,-3383.16,0.870667,0.609913,0.267864
7200000,4,-4.65418,-3381.87,5.31993,0.598097,0.26825
7250000,3,-1.24199,-3378.23,1.10283,0.631734,0.26275
7300000,3,-1.75834,-3377.96,1.50101,0.623676,0.274462
7350000,2,0.282358,-3383.06,0.489523,0.618506,0.2673
7400000,2,-0.0985233,-3379.35,0.862244,0.601498,0.26955
7450000,3,-1.12793,-3376.96,2.22848,0.606116,0.271833
7500000,3,-0.725513,-3380.9,1.3208,0.614956,0.272333
7550000,4,-2.15124,-3376.88,1.43004,0.600583,0.262
7600000,3,-2.1158,-3380.67,2.0815,0.606261,0.266725
7650000,2,-2.04034,-3385.22,2.8249,0.618456,0.277133
7700000,5,0.209697,-3372.82,1.39155,0.589008,0.282567
7750000,2,0.0752852,-3382.75,0.617121,0.601744,0.2657
7800000,5,-2.99799,-3381.74,3.22748,0.59108,0.2705
7850000,3,0.0217554,-3380.67,0.672479,0.623827,0.271
7900000,2,-1.44136,-3381.03,2.21806,0.619748,0.274286
7950000,3,-1.70946,-3375.16,1.43735,0.619978,0.2649
8000000,2,-1.95978,-3383.06,2.69056,0.630174,0.2722
8050000,3,-0.115378,-3376.54,1.38328,0.626084,0.2711
8100000,2,-0.143768,-3383.84,0.890959,0.634329,0.271475
8150000,2,0.354296,-3380,0.384506,0.598671,0.2651
8200000,2,-1.72805,-3383.41,2.56313,0.629303,0.269086
8250000,3,-0.500451,-3383.7,0.860872,0.656667,0.2783
8300000,2,-0.280719,-3380.43,1.10758,0.624499,0.2732
8350000,3,-0.954874,-3381.69,1.85963,0.605654,0.2719
8400000,2,-1.6857,-3381.06,2.43656,0.622916,0.268175
8450000,2,-0.412923,-3381.4,1.0855,0.618116,0.2594
8500000,2,-1.71109,-3380.73,2.41588,0.630347,0.271975
8550000,2,-0.184631,-3383.91,0.718763,0.611558,0.264117
8600000,3,0.10633,-3383.66,1.02598,0.601543,0.2672
8650000,1,-0.576447,-3395.7,0.99666,0.598454,0.2571
8700000,3,-4.75965,-3378.44,2.30824,0.601534,0.2738
8750000,2,-0.295603,-3387.97,0.852055,0.600148,0.279292
8800000,2,-0.789923,-3380.73,1.53617,0.626093,0.2586
8850000,2,-2.27149,-3394.78,3.0236,0.626109,0.273625
8900000,3,-0.0867577,-3376.56,1.36234,0.634305,0.2751
8950000,5,-0.815381,-3378.99,2.13297,0.614721,0.2666
9000000,2,-0.828261,-3383.16,1.73598,0.620941,0.2706
9050000,5,-0.983934,-3376.47,2.93484,0.652009,0.26675
9100000,4,-0.392864,-3376.2,0.599243,0.601252,0.270067
9150000,5,-5.82215,-3381.51,3.36102,0.654976,0.2603
9200000,2,-0.490108,-3383.78,1.20248,0.596992,0.27855
9250000,3,-1.21622,-3384.37,1.82057,0.649885,0.27165
9300000,2,0.16465,-3383.02,0.580702,0.645214,0.274053
9350000,4,-2.95067,-3381.17,2.22103,0.645258,0.25915
9400000,2,0.181305,-3389.16,0.305954,0.631575,0.2683
9450000,2,-1.54517,-3384.13,2.15832,0.599528,0.2619
9500000,3,-2.71024,-3378.74,3.63278,0.614982,0.26878
9550000,2,-0.467508,-3385.18,1.22392,0.606266,0.274167
9600000,3,-0.752172,-3380.77,1.81379,0.592878,0.2598
9650000,3,-4.44149,-3378.47,2.45855,0.591448,0.26576
9700000,4,0.12622,-3388.09,0.976992,0.588062,0.2677
9750000,4,-5.67669,-3375.76,2.24325,0.609039,0.260733
9800000,2,-0.0938324,-3386.7,0.790074,0.60198,0.2643
9850000,2,-2.26733,-3382.41,3.00475,0.603345,0.2655
9900000,3,-1.46286,-3383.23,2.5751,0.62779,0.2729
9950000,2,-0.0745572,-3382.27,0.695649,0.608159,0.2582
10000000,3,-3.25184,-3378.07,2.59273,0.607281,0.2657
10050000,5,-2.17985,-3371.97,3.39463,0.62161,0.270267
10100000,3,-5.29441,-3382.62,6.26137,0.630261,0.26896
10150000,2,0.390643,-3381.4,0.425965,0.602453,0.2665
10200000,2,-1.02061,-3383.47,1.56494,0.630239,0.261925
10250000,2,-2.53828,-3384.31,3.26238,0.649791,0.27585
10300000,2,-1.0486,-3383.17,1.64701,0.595771,0.27465
10350000,2,0.10178,-3380.73,0.596466,0.62201,0.267033
10400000,3,-2.62551,-3378.24,1.03275,0.629808,0.2633
10450000,2,-0.227125,-3380.39,1.02401,0.628678,0.267767
10500000,4,-2.78569,-3378.79,4.09421,0.618245,0.2728
10550000,3,-0.208516,-3379.68,1.094,0.612945,0.2777
10600000,2,-2.0894,-3383.22,2.79077,0.618613,0.255
10650000,3,0.226124,-3378.7,0.904539,0.615895,0.2703
10700000,3,-3.77052,-3377.74,3.63446,0.605309,0.2589
10750000,3,-1.62041,-3379.67,1.69713,0.608204,0.268
10800000,3,0.142709,-3376.14,1.19804,0.596048,0.2595
10850000,3,-3.74689,-3392.05,4.07942,0.616804,0.279
10900000,3,-5.16512,-3382.4,2.69431,0.606441,0.2743
10950000,3,-1.01177,-3381.2,1.93817,0.63792,0.2803
11000000,2,-0.851892,-3381.36,1.60006,0.619312,0.26738
11050000,5,-2.32968,-3382.77,2.43697,0.613653,0.278267
11100000,4,-3.91234,-3380.48,2.93362,0.58968,0.26285
11150000,4,-1.18216,-3377.83,1.03629,0.645025,0.2741
11200000,3,-1.84509,-3383.44,2.84338,0.655011,0.28855
11250000,5,-3.00919,-3375.22,4.09587,0.609912,0.268467
11300000,3,-1.78338,-3380.7,2.4252,0.621094,0.2743
11350000,3,-0.301861,-3384.13,1.43691,0.572807,0.27608
11400000,2,-0.643779,-3381.84,1.36309,0.592689,0.2571
11450000,2,-0.446649,-3393.55,1.13728,0.648198,0.25266
11500000,3,-1.9718,-3379.1,1.91755,0.629169,0.2648
11550000,3,-2.38097,-3379.9,1.38458,0.614038,0.2726
11600000,3,-4.00076,-3390.43,3.87802,0.624461,0.2684
11650000,2,0.0855075,-3383.33,0.748937,0.606471,0.27052
11700000,3,-1.01321,-3381.49,1.93543,0.619744,0.2669
11750000,2,-1.53296,-3389.91,2.04384,0.615519,0.2717
11800000,2,-0.155859,-3386.9,0.855209,0.635496,0.267533
11850000,2,-0.153811,-3381.51,0.946519,0.605796,0.27775
11900000,3,-0.90657,-3379.12,1.4702,0.657327,0.2666
11950000,2,-0.967176,-3384.79,1.50702,0.649033,0.270067
12000000,3,-4.41918,-3386.94,5.09022,0.593574,0.26054
12050000,3,-2.92682,-3381.22,3.63286,0.603225,0.2644
12100000,2,0.101523,-3386.53,0.686527,0.618799,0.26452
12150000,2,0.0899223,-3381.8,0.658005,0.617676,0.2758
12200000,2,-3.39826,-3386.38,4.10098,0.638978,0.26945
12250000,2,-0.673224,-3380.99,1.35348,0.648674,0.2679
12300000,3,-0.831591,-3391.79,0.789635,0.604934,0.268533
12350000,3,-0.386489,-3385,1.29721,0.604847,0.280771
12400000,4,-1.20462,-3384.24,1.50033,0.603911,0.2593
12450000,2,-0.0320125,-3382.03,0.604994,0.604121,0.264025
12500000,2,-0.43358,-3382.68,1.15372,0.620963,0.269067
12550000,2,-0.376768,-3383.04,1.03929,0.655741,0.2646
12600000,2,-2.16766,-3389.65,2.96776,0.632582,0.2625
12650000,3,-0.68191,-3382.24,0.675711,0.605073,0.2612
12700000,2,-0.728774,-3381.25,1.41751,0.630622,0.2664
12750000,2,-0.618241,-3381.02,1.43591,0.606889,0.2581
12800000,2,-2.86812,-3389.75,3.35837,0.622684,0.252
12850000,2,0.0551001,-3382.77,0.645763,0.595518,0.2567
12900000,3,-1.93895,-3384.44,1.37686,0.667524,0.2689
12950000,2,-0.202378,-3382.48,1.04017,0.629977,0.26628
13000000,2,-0.1143,-3381.07,0.907286,0.628792,0.25925
13050000,3,-0.677033,-3383.82,1.8096,0.61154,0.2759
13100000,7,-1.40963,-3366.74,2.72814,0.614088,0.2732
13150000,2,-0.488868,-3381.05,1.26838,0.612504,0.2652
13200000,5,-2.0477,-3372.36,3.16134,0.588628,0.277
13250000,3,-1.29324,-3379.9,2.1179,0.595695,0.270178
13300000,3,-1.20353,-3382.81,2.5667,0.598904,0.2594
13350000,3,-0.564797,-3382.68,1.18296,0.64095,0.271757
13400000,2,-0.10225,-3399.09,0.570791,0.596196,0.267022
13450000,2,-0.166768,-3381.93,0.901917,0.632825,0.274233
13500000,4,-2.76513,-3377.19,4.35957,0.63016,0.279943
13550000,2,-0.269232,-3385.21,1.03083,0.615628,0.271933
13600000,4,-0.195123,-3375.5,0.752798,0.623537,0.26925
13650000,3,-0.791648,-3379.96,1.79116,0.622659,0.27565
13700000,4,-4.39995,-3375.41,3.46988,0.602784,0.2792
13750000,2,-0.20934,-3382.17,0.864601,0.632924,0.2613
13800000,2,-1.30065,-3381.95,1.92639,0.590648,0.269367
13850000,4,-2.58341,-3375.3,1.89062,0.598191,0.2884
13900000,2,0.0855404,-3379.55,0.762562,0.629133,0.26695
13950000,3,-0.357407,-3381.44,1.04314,0.642427,0.2641
14000000,2,-0.518802,-3384.32,1.17327,0.587352,0.26215
14050000,5,-1.02195,-3376.42,2.2058,0.609456,0.269675
14100000,4,-0.570593,-3372.86,2.07432,0.606597,0.2657
14150000,2,-0.880666,-3387.38,1.42267,0.591224,0.273933
14200000,4,-0.476732,-3379.36,1.83794,0.615004,0.264755
14250000,5,-2.6528,-3376.43,1.86643,0.595903,0.273111
14300000,3,-0.589812,-3384.56,1.88061,0.592052,0.277083
14350000,3,-0.97036,-3386.1,1.78177,0.61588,0.2606
14400000,3,-0.703554,-3381.72,1.75802,0.625106,0.251925
14450000,4,-0.945134,-3381.2,1.37417,0.613664,0.27395
14500000,4,-1.17853,-3376.82,2.87498,0.634409,0.25759
14550000,3,-0.985544,-3383.37,2.12844,0.613096,0.281133
14600000,2,-0.37598,-3384.25,0.957457,0.62196,0.271443
14650000,2,-0.444528,-3382.64,1.02008,0.594573,0.26725
14700000,3,-1.07026,-3381.52,1.62409,0.591198,0.2779
14750000,3,0.0596966,-3377.66,1.07485,0.639908,0.26955
14800000,2,-1.15019,-3380.76,1.92224,0.620058,0.2699
14850000,2,0.0107879,-3379.42,0.83659,0.611673,0.277333
14900000,2,-2.2636,-3391.44,2.67913,0.602315,0.274229
14950000,3,-1.61354,-3385.69,2.2614,0.611431,0.2695
15000000,3,-1.62869,-3389.26,1.9957,0.593323,0.2711
15050000,2,-1.18894,-3386.15,1.77035,0.616251,0.26905
15100000,3,-1.40073,-3385.33,1.77196,0.633935,0.26983
15150000,2,0.0336015,-3383.21,0.793167,0.635165,0.273533
15200000,3,-2.85117,-3380.72,3.04606,0.622051,0.2755
15250000,2,-2.1582,-3381.09,2.72534,0.620475,0.2729
15300000,3,-0.649872,-3380.94,1.5493,0.611282,0.259333
15350000,2,-0.0275312,-3382.61,0.874679,0.596233,0.285833
15400000,2,-0.114002,-3383.67,0.98584,0.621164,0.233
15450000,3,-4.35019,-3378.71,4.50203,0.622383,0.27001
15500000,2,-2.00904,-3382.06,2.75806,0.617026,0.255225
15550000,3,-1.67243,-3378.06,1.4684,0.644703,0.264
15600000,3,-3.07755,-3383.12,2.3029,0.608576,0.27022
15650000,3,-2.41649,-3381.04,2.17902,0.620772,0.2786
15700000,2,-2.47372,-3386.32,3.21392,0.595075,0.2703
15750000,3,-1.72206,-3384.82,2.50273,0.597942,0.27254
15800000,2,0.425398,-3381.53,0.26884,0.599979,0.2518
15850000,3,0.595678,-3376.03,0.681397,0.623589,0.27314
15900000,5,-3.64138,-3375.51,5.34957,0.621972,0.270854
15950000,3,-0.249406,-3381.4,1.04241,0.613328,0.276067
16000000,3,-3.75527,-3379.84,2.1713,0.623282,0.2769
16050000,3,-1.89327,-3383.97,2.84921,0.625137,0.2598
16100000,3,-0.784675,-3381.2,1.16817,0.644817,0.2673
16150000,3,-1.92525,-3382.11,2.4829,0.592329,0.268
16200000,2,-0.0621435,-3383.34,0.895421,0.635638,0.26795
16250000,3,-0.498321,-3386.05,1.49198,0.574291,0.2704
16300000,4,-1.29429,-3380.14,1.8583,0.626098,0.2625
16350000,2,-1.14025,-3385.89,1.90327,0.60555,0.272033
16400000,3,-1.45895,-3379.54,1.52579,0.596717,0.2551
16450000,3,-2.36315,-3383.46,1.68739,0.602345,0.265663
16500000,2,0.242553,-3380.93,0.4462,0.595018,0.2707
16550000,2,-0.376202,-3383.69,1.2644,0.634787,0.272286
16600000,2,-2.56555,-3381.77,3.23525,0.625781,0.267
16650000,2,-0.530556,-3380.64,1.26665,0.608175,0.2769
16700000,2,-0.274174,-3385.56,0.872014,0.608959,0.2654
16750000,2,-1.72642,-3383.24,2.47063,0.601152,0.27488
16800000,4,-4.65871,-3380.27,1.96488,0.63195,0.2742
16850000,3,-3.42815,-3376.9,3.09336,0.618002,0.2637
16900000,5,-5.28635,-3387.97,2.45358,0.59463,0.26422
16950000,6,-0.244981,-3381.3,2.10503,0.666006,0.28325
17000000,3,-4.2403,-3380.46,5.02072,0.614416,0.270086
17050000,2,-1.15794,-3381.25,1.77089,0.618124,0.267033
17100000,2,-0.148253,-3381.02,0.820343,0.606607,0.27205
17150000,2,-0.0661099,-3391.85,0.886319,0.621184,0.28065
17200000,3,-2.79969,-3387.65,2.95425,0.637117,0.265967
17250000,3,0.22263,-3378.44,1.06796,0.644407,0.2695
17300000,3,-1.9939,-3387.01,2.86143,0.654788,0.2727
17350000,2,-0.236477,-3384.6,0.899319,0.609782,0.2787
17400000,3,-1.78394,-3379.59,1.79749,0.603879,0.275571
17450000,4,-2.85035,-3378.49,3.09445,0.619325,0.2688
17500000,3,-0.292421,-3377.71,1.17564,0.613729,0.2683
17550000,2,-0.363898,-3394.04,1.36402,0.62679,0.268433
17600000,2,-1.63934,-3390.6,1.74831,0.601178,0.255533
17650000,2,-2.04299,-3384.2,2.69754,0.617258,0.2704
17700000,2,0.131411,-3382.38,0.588819,0.624084,0.2733
17750000,3,0.281631,-3387.88,0.963779,0.62954,0.3094
17800000,3,-0.399636,-3381.6,1.04624,0.606241,0.2651
17850000,2,-0.532041,-3387.91,1.12505,0.609288,0.26941
17900000,3,-1.34107,-3379.92,0.973724,0.613688,0.26434
17950000,1,-1.20086,-3397.27,1.46038,0.612154,0.274044
18000000,2,0.423819,-3379.05,0.399063,0.607638,0.2685
18050000,4,-1.21508,-3380,1.4853,0.633043,0.2671
18100000,2,-0.566547,-3382.86,1.40395,0.601728,0.263
18150000,4,-0.329203,-3375.89,1.86651,0.602177,0.264672
18200000,2,0.17268,-3384.21,0.356254,0.614563,0.264271
18250000,3,0.00362832,-3381.37,0.853348,0.602288,0.267975
18300000,4,-2.52628,-3382.84,2.32835,0.600787,0.2718
18350000,2,0.00424226,-3380.97,0.672772,0.618426,0.270075
18400000,5,-3.52644,-3381.32,2.23717,0.585681,0.2665
18450000,3,-2.59105,-3396.27,2.07821,0.640221,0.25055
18500000,2,-0.626747,-3382.45,1.28155,0.637317,0.266467
18550000,2,-0.0753151,-3388.99,0.714793,0.648754,0.266275
18600000,2,0.0486997,-3380.98,0.80235,0.630293,0.2702
18650000,2,0.169238,-3386.76,0.437163,0.630106,0.263817
18700000,8,-3.16506,-3372.9,2.7634,0.630194,0.27536
18750000,2,0.0479242,-3383.84,0.611943,0.634157,0.26938
18800000,2,0.184941,-3380.78,0.504306,0.631868,0.265071
18850000,3,-0.136573,-3379.75,0.702214,0.606225,0.27315
18900000,2,0.718615,-3385.91,0.134888,0.580857,0.279367
18950000,4,-0.255471,-3374.27,1.11926,0.62624,0.26875
19000000,2,-0.532739,-3384.65,1.11789,0.618258,0.266927
19050000,5,-4.15222,-3371.38,2.77118,0.611063,0.2704
19100000,2,-0.263176,-3389.11,0.874435,0.557691,0.2844
19150000,3,-1.96597,-3376.88,1.52538,0.608969,0.276633
19200000,2,-1.82314,-3381.83,2.57297,0.618429,0.272
19250000,2,0.0811372,-3382.42,0.562569,0.626471,0.27035
19300000,2,-1.32017,-3379.26,2.14218,0.625353,0.27475
19350000,3,-1.6955,-3375.37,2.70994,0.60454,0.2636
19400000,2,-0.990759,-3381.36,1.6283,0.611538,0.264157
19450000,1,-0.792637,-3394.83,1.11834,0.615529,0.265125
19500000,4,-2.50348,-3375.83,2.10221,0.614078,0.2685
19550000,4,-1.57998,-3381.96,2.94863,0.600521,0.2673
19600000,2,-2.78329,-3383.63,3.50789,0.616105,0.2729
19650000,2,-0.818662,-3381.62,1.56822,0.623648,0.251
19700000,3,-2.36739,-3383.26,3.34521,0.627421,0.2628
19750000,3,-1.78278,-3376.94,2.31936,0.603221,0.2671
19800000,3,-2.98104,-3376.89,4.00112,0.605621,0.2682
19850000,3,0.31509,-3383.48,0.777888,0.611867,0.275067
19900000,2,-0.319962,-3382.81,0.983533,0.636459,0.25814
19950000,2,-0.0120441,-3387.22,0.697606,0.651797,0.2647
20000000,2,-0.302277,-3391.74,0.77342,0.619551,0.2778
20050000,2,-1.43163,-3380.09,2.18479,0.617055,0.2772
20100000,2,-0.208921,-3387.11,0.930761,0.628358,0.2696
20150000,4,-1.37116,-3379.68,1.32636,0.632645,0.263
20200000,4,0.181795,-3370.69,1.59728,0.629788,0.280967
20250000,2,-0.225677,-3381.27,1.02376,0.630249,0.26675
20300000,2,-2.1679,-3379.46,2.98391,0.616111,0.264383
20350000,2,-0.301445,-3381.78,1.08967,0.598258,0.269686
20400000,2,0.20081,-3382.85,0.312327,0.605519,0.2702
20450000,3,0.266746,-3379.44,0.772128,0.625349,0.27115
20500000,2,-2.93475,-3382.58,3.70967,0.634681,0.272314
20550000,1,-0.889803,-3394.87,1.36213,0.61922,0.2622
20600000,2,-1.03935,-3382.19,1.64799,0.627463,0.273325
20650000,3,-1.37112,-3378.75,1.00031,0.599524,0.26935
20700000,2,-0.942357,-3385.15,1.42516,0.622951,0.264286
20750000,3,-1.85744,-3375.75,1.8301,0.60504,0.2767
20800000,2,-0.638148,-3387.09,1.19681,0.636961,0.255
20850000,5,-10.0258,-3376.23,6.54058,0.642741,0.271357
20900000,2,-0.178711,-3382.31,0.89255,0.62756,0.2753
20950000,2,-0.781291,-3381.26,1.56867,0.606315,0.270067
21000000,2,-1.2357,-3380.59,2.00017,0.615766,0.2642
21050000,4,-4.34603,-3378.97,4.15999,0.634485,0.2855
21100000,2,0.112511,-3384.51,0.672892,0.642288,0.260333
21150000,4,0.266363,-3381.15,1.27253,0.575902,0.274867
21200000,4,-1.38163,-3373.98,2.91982,0.60898,0.274386
