generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
49700000,Delphinus_capensis,Balaenoptera_brydei,0,0.350837,0,0.316273,0
49700000,Delphinus_capensis,Orcinus_orca,26.8293,0.189795,0,0.0142567,0
49700000,Delphinus_capensis,Squaloziphius_emlongi,8.9185,0.178755,0,0.147265,0
49750000,Delphinus_capensis,Balaenoptera_brydei,0,0.310444,0,0.256942,0
49750000,Delphinus_capensis,Orcinus_orca,27.9438,0.378577,0,0.0825085,0
49750000,Delphinus_capensis,Squaloziphius_emlongi,8.74724,0.172121,0,0.128781,0
49800000,Delphinus_capensis,Balaenoptera_brydei,0,0.257049,0,0.260175,0
49800000,Delphinus_capensis,Orcinus_orca,27.8189,0.292439,0,0.101486,0
49800000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2349,0.141866,0,0.0864971,0
49850000,Delphinus_capensis,Balaenoptera_brydei,0,0.231028,0,0.195617,0
49850000,Delphinus_capensis,Orcinus_orca,25.9622,0.310795,0,0.0184639,0
49850000,Delphinus_capensis,Kogia_breviceps,9.31362,0.181881,0,0.122026,0
49900000,Delphinus_capensis,Balaenoptera_brydei,0,0.291323,0,0.23904,0
49900000,Delphinus_capensis,Orcinus_orca,28.2666,0.373916,0,0.0820444,0
49900000,Delphinus_capensis,Squaloziphius_emlongi,8.94811,0.175434,0,0.141063,0
49950000,Delphinus_capensis,Balaenoptera_brydei,0,0.273408,0,0.261758,0
49950000,Delphinus_capensis,Orcinus_orca,26.1933,0.24727,0,0.00678361,0
49950000,Delphinus_capensis,Simocetus_rayi,4.47439,0.212691,0,0.159379,0
