"junior" "senior" "rule"
"Delphinodon_carniolicus" "Delphinodon_dividum" "rule_2b"
"Delphinus_baltringii" "Delphinus_brevidens" "rule_1b"
"Delphinus_baltringii" "Delphinus_delannoy" "rule_1b"
"Delphinus_baltringii" "Delphinus_dewaeli" "rule_1b"
"Delphinus_baltringii" "Delphinus_domeykoi" "rule_1b"
"Delphinus_baltringii" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_baltringii" "Delphinus_taramelli" "rule_1b"
"Delphinus_baltringii" "Delphinus_wasii" "rule_1b"
"Delphinus_baltringii" "Eudelphinus_compressus" "rule_1b"
"Delphinus_baltringii" "Delphinus_tropicalis" "rule_2b"
"Delphinus_baltringii" "Delphinus_capensis" "rule_2b"
"Delphinus_baltringii" "Delphinus_delphis" "rule_2b"
"Delphinus_brevidens" "Delphinus_delannoy" "rule_1b"
"Delphinus_brevidens" "Delphinus_dewaeli" "rule_1b"
"Delphinus_brevidens" "Delphinus_domeykoi" "rule_1b"
"Delphinus_brevidens" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_brevidens" "Delphinus_taramelli" "rule_1b"
"Delphinus_brevidens" "Delphinus_wasii" "rule_1b"
"Delphinus_brevidens" "Eudelphinus_compressus" "rule_1b"
"Delphinus_brevidens" "Delphinus_tropicalis" "rule_2b"
"Delphinus_brevidens" "Delphinus_capensis" "rule_2b"
"Delphinus_brevidens" "Delphinus_delphis" "rule_2b"
"Delphinus_delannoy" "Delphinus_dewaeli" "rule_1b"
"Delphinus_delannoy" "Delphinus_domeykoi" "rule_1b"
"Delphinus_delannoy" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_delannoy" "Delphinus_taramelli" "rule_1b"
"Delphinus_delannoy" "Delphinus_wasii" "rule_1b"
"Delphinus_delannoy" "Eudelphinus_compressus" "rule_1b"
"Delphinus_delannoy" "Delphinus_tropicalis" "rule_2b"
"Delphinus_delannoy" "Delphinus_capensis" "rule_2b"
"Delphinus_delannoy" "Delphinus_delphis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_domeykoi" "rule_1b"
"Delphinus_dewaeli" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_dewaeli" "Delphinus_taramelli" "rule_1b"
"Delphinus_dewaeli" "Delphinus_wasii" "rule_1b"
"Delphinus_dewaeli" "Eudelphinus_compressus" "rule_1b"
"Delphinus_dewaeli" "Delphinus_tropicalis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_capensis" "rule_2b"
"Delphinus_dewaeli" "Delphinus_delphis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_domeykoi" "Delphinus_taramelli" "rule_1b"
"Delphinus_domeykoi" "Delphinus_wasii" "rule_1b"
"Delphinus_domeykoi" "Eudelphinus_compressus" "rule_1b"
"Delphinus_domeykoi" "Delphinus_tropicalis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_capensis" "rule_2b"
"Delphinus_domeykoi" "Delphinus_delphis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_taramelli" "rule_1b"
"Delphinus_rikuzenensis" "Delphinus_wasii" "rule_1b"
"Delphinus_rikuzenensis" "Eudelphinus_compressus" "rule_1b"
"Delphinus_rikuzenensis" "Delphinus_tropicalis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_capensis" "rule_2b"
"Delphinus_rikuzenensis" "Delphinus_delphis" "rule_2b"
"Delphinus_taramelli" "Delphinus_wasii" "rule_1b"
"Delphinus_taramelli" "Eudelphinus_compressus" "rule_1b"
"Delphinus_taramelli" "Delphinus_tropicalis" "rule_2b"
"Delphinus_taramelli" "Delphinus_capensis" "rule_2b"
"Delphinus_taramelli" "Delphinus_delphis" "rule_2b"
"Delphinus_wasii" "Eudelphinus_compressus" "rule_1b"
"Delphinus_wasii" "Delphinus_tropicalis" "rule_2b"
"Delphinus_wasii" "Delphinus_capensis" "rule_2b"
"Delphinus_wasii" "Delphinus_delphis" "rule_2b"
"Dorudon_serratus" "Dorudon_atrox" "rule_2b"
"Eocetus_drazindai" "Eocetus_schweinfurthi" "rule_2b"
"Eomysticetus_carolinensis" "Eomysticetus_whitmorei" "rule_2b"
"Eoplatanista_miocaenus" "Eoplatanista_taurinensis" "rule_1b"
"Eoplatanista_miocaenus" "Eoplatanista_italica" "rule_2b"
"Eoplatanista_miocaenus" "Eoplatanista_gresalensis" "rule_2b"
"Eoplatanista_taurinensis" "Eoplatanista_italica" "rule_2b"
"Eoplatanista_taurinensis" "Eoplatanista_gresalensis" "rule_2b"
"Eschrichtius_akishimaensis" "Eschrichtius_robustus" "rule_2b"
"Eudelphinus_compressus" "Delphinus_tropicalis" "rule_2b"
"Eudelphinus_compressus" "Delphinus_capensis" "rule_2b"
"Eudelphinus_compressus" "Delphinus_delphis" "rule_2b"
"Globicephala_etruriae" "Globicephala_uncidens" "rule_1b"
"Globicephala_etruriae" "Globicephalus_karsteni" "rule_1b"
"Globicephala_etruriae" "Globicephala_melas" "rule_2b"
"Globicephala_etruriae" "Globicephala_macrorhynchus" "rule_2b"
"Globicephala_uncidens" "Globicephalus_karsteni" "rule_1b"
"Globicephala_uncidens" "Globicephala_melas" "rule_2b"
"Globicephala_uncidens" "Globicephala_macrorhynchus" "rule_2b"
"Globicephalus_karsteni" "Globicephala_melas" "rule_2b"
"Globicephalus_karsteni" "Globicephala_macrorhynchus" "rule_2b"
"Hadrodelphis_poseidon" "Hadrodelphis_calvertense" "rule_2b"
"Idiorophus_bolzanensis" "Idiorophus_patagonicus" "rule_2b"
"Inia_araguaiaensis" "Inia_boliviensis" "rule_1b"
"Inia_araguaiaensis" "Inia_geoffrensis" "rule_2b"
"Inia_boliviensis" "Inia_geoffrensis" "rule_2b"
"Kentriodon_fuchsii" "Kentriodon_hobetsu" "rule_1b"
"Kentriodon_fuchsii" "Kentriodon_hoepfneri" "rule_1b"
"Kentriodon_fuchsii" "Kentriodon_diusinus" "rule_2b"
"Kentriodon_fuchsii" "Kentriodon_nakajimai" "rule_2b"
"Kentriodon_fuchsii" "Kentriodon_obscurus" "rule_2b"
"Kentriodon_fuchsii" "Kentriodon_schneideri" "rule_2b"
"Kentriodon_fuchsii" "Kentriodon_pernix" "rule_2b"
"Kentriodon_hobetsu" "Kentriodon_hoepfneri" "rule_1b"
"Kentriodon_hobetsu" "Kentriodon_diusinus" "rule_2b"
"Kentriodon_hobetsu" "Kentriodon_nakajimai" "rule_2b"
"Kentriodon_hobetsu" "Kentriodon_obscurus" "rule_2b"
"Kentriodon_hobetsu" "Kentriodon_schneideri" "rule_2b"
"Kentriodon_hobetsu" "Kentriodon_pernix" "rule_2b"
"Kentriodon_hoepfneri" "Kentriodon_diusinus" "rule_2b"
"Kentriodon_hoepfneri" "Kentriodon_nakajimai" "rule_2b"
"Kentriodon_hoepfneri" "Kentriodon_obscurus" "rule_2b"
"Kentriodon_hoepfneri" "Kentriodon_schneideri" "rule_2b"
"Kentriodon_hoepfneri" "Kentriodon_pernix" "rule_2b"
"Khoikhoicetus_kergueleni" "Khoikhoicetus_agulhasis" "rule_2b"
"Kurdalagonus_maicopicum" "Kurdalagonus_mchedlidzei" "rule_2b"
"Lagenorhynchus_harmatuki" "Lagenorhynchus_albirostris" "rule_2b"
"Liolithax_kernensis" "Liolithax_pappus" "rule_2b"
"Lissodelphis_fockii" "Lissodelphis_nordmanni" "rule_1b"
"Lissodelphis_fockii" "Lissodelphis_peronii" "rule_2b"
"Lissodelphis_fockii" "Lissodelphis_borealis" "rule_2b"
"Lissodelphis_nordmanni" "Lissodelphis_peronii" "rule_2b"
"Lissodelphis_nordmanni" "Lissodelphis_borealis" "rule_2b"
"Macrodelphinus_valenciennesii" "Macrodelphinus_kelloggi" "rule_2b"
"Megaptera_brachychira" "Megaptera_mysticetoides" "rule_1b"
"Megaptera_brachychira" "Megaptera_hubachi" "rule_2b"
"Megaptera_brachychira" "Megaptera_novaeangliae" "rule_2b"
"Megaptera_mysticetoides" "Megaptera_hubachi" "rule_2b"
"Megaptera_mysticetoides" "Megaptera_novaeangliae" "rule_2b"
"Mesocetus_agrami" "Mesocetus_aquitanicus" "rule_1b"
"Mesocetus_agrami" "Mesocetus_hungaricus" "rule_1b"
"Mesocetus_agrami" "Mesocetus_siphunculus" "rule_1b"
"Mesocetus_agrami" "Mesocetus_longirostris" "rule_2b"
"Mesocetus_aquitanicus" "Mesocetus_hungaricus" "rule_1b"
"Mesocetus_aquitanicus" "Mesocetus_siphunculus" "rule_1b"
"Mesocetus_aquitanicus" "Mesocetus_longirostris" "rule_2b"
"Mesocetus_hungaricus" "Mesocetus_siphunculus" "rule_1b"
"Mesocetus_hungaricus" "Mesocetus_longirostris" "rule_2b"
"Mesocetus_siphunculus" "Mesocetus_longirostris" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_tumidirostris" "rule_1b"
"Mesoplodon_longirostris" "Mesoplodon_hotaula" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_posti" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_slangkopi" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_traversii" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_perrini" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_bowdoini" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_hectori" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_stejnegeri" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_carlhubbsi" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_peruvianus" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_densirostris" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_layardii" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_grayi" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_mirus" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_bidens" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_ginkgodens" "rule_2b"
"Mesoplodon_longirostris" "Mesoplodon_europaeus" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_hotaula" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_posti" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_slangkopi" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_traversii" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_perrini" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_bowdoini" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_hectori" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_stejnegeri" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_carlhubbsi" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_peruvianus" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_densirostris" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_layardii" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_grayi" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_mirus" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_bidens" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_ginkgodens" "rule_2b"
"Mesoplodon_tumidirostris" "Mesoplodon_europaeus" "rule_2b"
"Micromysticetus_tobieni" "Micromysticetus_rothauseni" "rule_2b"
"Odobenocetops_leptodon" "Odobenocetops_peruvianus" "rule_2b"
"Orcinus_citoniensis" "Orcinus_meyeri" "rule_1b"
"Orcinus_citoniensis" "Orcinus_paleorca" "rule_1b"
"Orcinus_citoniensis" "Orcinus_orca" "rule_2b"
"Orcinus_meyeri" "Orcinus_paleorca" "rule_1b"
"Orcinus_meyeri" "Orcinus_orca" "rule_2b"
"Orcinus_paleorca" "Orcinus_orca" "rule_2b"
"Orycterocetus_cornutidens" "Orycterocetus_quadratidens" "rule_1b"
"Orycterocetus_cornutidens" "Orycterocetus_sp_MAUL_29_slash_1" "rule_2b"
"Orycterocetus_cornutidens" "Orycterocetus_crocodilinus" "rule_2b"
"Orycterocetus_quadratidens" "Orycterocetus_sp_MAUL_29_slash_1" "rule_2b"
"Orycterocetus_quadratidens" "Orycterocetus_crocodilinus" "rule_2b"
"Pachycetus_paulsonii" "Pachycetus_robustus" "rule_1b"
"Pachycetus_paulsonii" "Platyosphys_aithai" "rule_1b"
"Pachycetus_paulsonii" "Platyosphys_einori" "rule_1b"
"Pachycetus_paulsonii" "Pachycetus_sp_GMTSNUK_15" "rule_2b"
"Pachycetus_paulsonii" "Pachycetus_uheni" "rule_2b"
"Pachycetus_paulsonii" "Pachycetus_wardii" "rule_2b"
"Pachycetus_robustus" "Platyosphys_aithai" "rule_1b"
"Pachycetus_robustus" "Platyosphys_einori" "rule_1b"
"Pachycetus_robustus" "Pachycetus_sp_GMTSNUK_15" "rule_2b"
"Pachycetus_robustus" "Pachycetus_uheni" "rule_2b"
"Pachycetus_robustus" "Pachycetus_wardii" "rule_2b"
"Parapontoporia_pacifica" "Parapontoporia_wilsoni" "rule_2b"
"Parapontoporia_pacifica" "Parapontoporia_sternbergi" "rule_2b"
"Parietobalaena_affinis" "Parietobalaena_laxata" "rule_1b"
"Parietobalaena_affinis" "Parietobalaena_securis" "rule_2b"
"Parietobalaena_affinis" "Parietobalaena_sp_SMNH_VeF62" "rule_2b"
"Parietobalaena_affinis" "Parietobalaena_yamaokai" "rule_2b"
"Parietobalaena_affinis" "Parietobalaena_campiniana" "rule_2b"
"Parietobalaena_affinis" "Parietobalaena_palmeri" "rule_2b"
"Parietobalaena_laxata" "Parietobalaena_securis" "rule_2b"
"Parietobalaena_laxata" "Parietobalaena_sp_SMNH_VeF62" "rule_2b"
"Parietobalaena_laxata" "Parietobalaena_yamaokai" "rule_2b"
"Parietobalaena_laxata" "Parietobalaena_campiniana" "rule_2b"
"Parietobalaena_laxata" "Parietobalaena_palmeri" "rule_2b"
"Patriocetus_denggi" "Patriocetus_ehrlichii" "rule_2b"
"Patriocetus_denggi" "Patriocetus_kazakhstanicus" "rule_2b"
"Pelocetus_mirabilis" "Pelocetus_calvertensis" "rule_2b"
"Physeter_antiquus" "Physeter_vetus" "rule_1b"
"Physeter_antiquus" "Physeter_macrocephalus" "rule_2b"
"Physeter_vetus" "Physeter_macrocephalus" "rule_2b"
"Physeterula_neolassicus" "Physeterula_dubusi" "rule_2b"
"Piscolithax_aenigmaticus" "Piscolithax_boreios" "rule_2b"
"Piscolithax_aenigmaticus" "Piscolithax_tedfordi" "rule_2b"
"Piscolithax_aenigmaticus" "Piscolithax_longirostris" "rule_2b"
"Platyosphys_aithai" "Platyosphys_einori" "rule_1b"
"Platyosphys_aithai" "Pachycetus_sp_GMTSNUK_15" "rule_2b"
"Platyosphys_aithai" "Pachycetus_uheni" "rule_2b"
"Platyosphys_aithai" "Pachycetus_wardii" "rule_2b"
"Platyosphys_einori" "Pachycetus_sp_GMTSNUK_15" "rule_2b"
"Platyosphys_einori" "Pachycetus_uheni" "rule_2b"
"Platyosphys_einori" "Pachycetus_wardii" "rule_2b"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_sp_USNM_187414" "rule_2b"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_bobengi" "rule_2b"
"Pomatodelphis_stenorhynchus" "Pomatodelphis_inaequalis" "rule_2b"
"Pseudorca_yokoyamai" "Pseudorca_crassidens" "rule_2b"
"Sagmatias_amblodon" "Sagmatias_cruciger" "rule_2b"
"Sagmatias_amblodon" "Sagmatias_obliquidens" "rule_2b"
"Sagmatias_amblodon" "Sagmatias_obscurus" "rule_2b"
"Sagmatias_amblodon" "Sagmatias_australis" "rule_2b"
"Schizodelphis_compressus" "Schizodelphis_planus" "rule_1b"
"Schizodelphis_compressus" "Schizodelphis_squalodontoides" "rule_1b"
"Schizodelphis_compressus" "Schizodelphis_bogatshowi" "rule_2b"
"Schizodelphis_compressus" "Schizodelphis_barnesi" "rule_2b"
"Schizodelphis_compressus" "Schizodelphis_sulcatus" "rule_2b"
"Schizodelphis_compressus" "Schizodelphis_morckhoviensis" "rule_2b"
"Schizodelphis_planus" "Schizodelphis_squalodontoides" "rule_1b"
"Schizodelphis_planus" "Schizodelphis_bogatshowi" "rule_2b"
"Schizodelphis_planus" "Schizodelphis_barnesi" "rule_2b"
"Schizodelphis_planus" "Schizodelphis_sulcatus" "rule_2b"
"Schizodelphis_planus" "Schizodelphis_morckhoviensis" "rule_2b"
"Schizodelphis_squalodontoides" "Schizodelphis_bogatshowi" "rule_2b"
"Schizodelphis_squalodontoides" "Schizodelphis_barnesi" "rule_2b"
"Schizodelphis_squalodontoides" "Schizodelphis_sulcatus" "rule_2b"
"Schizodelphis_squalodontoides" "Schizodelphis_morckhoviensis" "rule_2b"
"Sousa_plumbea" "Sousa_sahulensis" "rule_1b"
"Sousa_plumbea" "Sousa_teuszii" "rule_2b"
"Sousa_plumbea" "Sousa_chinensis" "rule_2b"
"Sousa_sahulensis" "Sousa_teuszii" "rule_2b"
"Sousa_sahulensis" "Sousa_chinensis" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_atlanticus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_barbarus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_bordae" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_catulli" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_dalpiazi" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_grateloupii" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_hypsispondylus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_imperator" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_linzianus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_melitensis" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_meyeri" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_mirabilis" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_molassicus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_peregrinus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_rugidens" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_servatus" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_vocontiorum" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_zitteli" "rule_1b"
"Squalodon_antverpiensis" "Squalodon_sp_MAUL_8" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_sp_OU_21819" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_whitmorei" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_bariensis" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_bellunensis" "rule_2b"
"Squalodon_antverpiensis" "Squalodon_calvertensis" "rule_2b"
"Squalodon_atlanticus" "Squalodon_barbarus" "rule_1b"
"Squalodon_atlanticus" "Squalodon_bordae" "rule_1b"
"Squalodon_atlanticus" "Squalodon_catulli" "rule_1b"
"Squalodon_atlanticus" "Squalodon_dalpiazi" "rule_1b"
