"Character" "Weight"
"Duboys_de_Lavigerie_etal_inpressaa" 2161 175
"Duboys_de_Lavigerie_etal_inpressaa" 2162 175
"Duboys_de_Lavigerie_etal_inpressaa" 2163 175
"Duboys_de_Lavigerie_etal_inpressaa" 2164 51.25
"Duboys_de_Lavigerie_etal_inpressaa" 2165 505
"Duboys_de_Lavigerie_etal_inpressaa" 2166 505
"Duboys_de_Lavigerie_etal_inpressaa" 2167 40.94
"Duboys_de_Lavigerie_etal_inpressaa" 2168 40.94
"Duboys_de_Lavigerie_etal_inpressaa" 2169 505
"Duboys_de_Lavigerie_etal_inpressaa" 2170 505
"Duboys_de_Lavigerie_etal_inpressaa" 2171 505
"Duboys_de_Lavigerie_etal_inpressaa" 2172 505
"Duboys_de_Lavigerie_etal_inpressaa" 2173 505
"Duboys_de_Lavigerie_etal_inpressaa" 2174 505
"Duboys_de_Lavigerie_etal_inpressaa" 2175 65
"Duboys_de_Lavigerie_etal_inpressaa" 2176 505
"Duboys_de_Lavigerie_etal_inpressaa" 2177 505
"Duboys_de_Lavigerie_etal_inpressaa" 2178 505
"Duboys_de_Lavigerie_etal_inpressaa" 2179 25.97
"Duboys_de_Lavigerie_etal_inpressaa" 2180 109
"Duboys_de_Lavigerie_etal_inpressaa" 2181 43
"Duboys_de_Lavigerie_etal_inpressaa" 2182 43
"Duboys_de_Lavigerie_etal_inpressaa" 2183 55
"Duboys_de_Lavigerie_etal_inpressaa" 2184 505
"Duboys_de_Lavigerie_etal_inpressaa" 2185 257.5
"Duboys_de_Lavigerie_etal_inpressaa" 2186 257.5
"Duboys_de_Lavigerie_etal_inpressaa" 2187 257.5
"Duboys_de_Lavigerie_etal_inpressaa" 2188 71.87
"Duboys_de_Lavigerie_etal_inpressaa" 2189 80.71
"Duboys_de_Lavigerie_etal_inpressaa" 2190 80.71
"Duboys_de_Lavigerie_etal_inpressaa" 2191 80.71
"Duboys_de_Lavigerie_etal_inpressaa" 2192 505
"Duboys_de_Lavigerie_etal_inpressaa" 2193 505
"Duboys_de_Lavigerie_etal_inpressaa" 2194 15.1
"Duboys_de_Lavigerie_etal_inpressaa" 2195 22.69
"Duboys_de_Lavigerie_etal_inpressaa" 2196 505
"Duboys_de_Lavigerie_etal_inpressaa" 2197 505
"Duboys_de_Lavigerie_etal_inpressaa" 2198 175
"Duboys_de_Lavigerie_etal_inpressaa" 2199 175
"Duboys_de_Lavigerie_etal_inpressaa" 2200 175
"Duboys_de_Lavigerie_etal_inpressaa" 2201 505
"Duboys_de_Lavigerie_etal_inpressab" 2202 505
"Duboys_de_Lavigerie_etal_inpressab" 2203 109
"Duboys_de_Lavigerie_etal_inpressab" 2204 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2205 92.5
"Duboys_de_Lavigerie_etal_inpressab" 2206 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2207 65
"Duboys_de_Lavigerie_etal_inpressab" 2208 59.5
"Duboys_de_Lavigerie_etal_inpressab" 2209 109
"Duboys_de_Lavigerie_etal_inpressab" 2210 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2211 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2212 505
"Duboys_de_Lavigerie_etal_inpressab" 2213 505
"Duboys_de_Lavigerie_etal_inpressab" 2214 505
"Duboys_de_Lavigerie_etal_inpressab" 2215 505
"Duboys_de_Lavigerie_etal_inpressab" 2216 505
"Duboys_de_Lavigerie_etal_inpressab" 2217 505
"Duboys_de_Lavigerie_etal_inpressab" 2218 505
"Duboys_de_Lavigerie_etal_inpressab" 2219 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2220 505
"Duboys_de_Lavigerie_etal_inpressab" 2221 505
"Duboys_de_Lavigerie_etal_inpressab" 2222 51.25
"Duboys_de_Lavigerie_etal_inpressab" 2223 505
"Duboys_de_Lavigerie_etal_inpressab" 2224 175
"Duboys_de_Lavigerie_etal_inpressab" 2225 175
"Duboys_de_Lavigerie_etal_inpressab" 2226 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2227 55
"Duboys_de_Lavigerie_etal_inpressab" 2228 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2229 59.5
"Duboys_de_Lavigerie_etal_inpressab" 2230 65
"Duboys_de_Lavigerie_etal_inpressab" 2231 65
"Duboys_de_Lavigerie_etal_inpressab" 2232 51.25
"Duboys_de_Lavigerie_etal_inpressab" 2233 55
"Duboys_de_Lavigerie_etal_inpressab" 2234 59.5
"Duboys_de_Lavigerie_etal_inpressab" 2235 505
"Duboys_de_Lavigerie_etal_inpressab" 2236 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2237 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2238 505
"Duboys_de_Lavigerie_etal_inpressab" 2239 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2240 505
"Duboys_de_Lavigerie_etal_inpressab" 2241 505
"Duboys_de_Lavigerie_etal_inpressab" 2242 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2243 505
"Duboys_de_Lavigerie_etal_inpressab" 2244 505
"Duboys_de_Lavigerie_etal_inpressab" 2245 505
"Duboys_de_Lavigerie_etal_inpressab" 2246 505
"Duboys_de_Lavigerie_etal_inpressab" 2247 505
"Duboys_de_Lavigerie_etal_inpressab" 2248 505
"Duboys_de_Lavigerie_etal_inpressab" 2249 505
"Duboys_de_Lavigerie_etal_inpressab" 2250 505
"Duboys_de_Lavigerie_etal_inpressab" 2251 505
"Duboys_de_Lavigerie_etal_inpressab" 2252 505
"Duboys_de_Lavigerie_etal_inpressab" 2253 505
"Duboys_de_Lavigerie_etal_inpressab" 2254 505
"Duboys_de_Lavigerie_etal_inpressab" 2255 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2256 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2257 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2258 43
"Duboys_de_Lavigerie_etal_inpressab" 2259 45.36
"Duboys_de_Lavigerie_etal_inpressab" 2260 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2261 92.5
"Duboys_de_Lavigerie_etal_inpressab" 2262 505
"Duboys_de_Lavigerie_etal_inpressab" 2263 505
"Duboys_de_Lavigerie_etal_inpressab" 2264 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2265 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2266 51.25
"Duboys_de_Lavigerie_etal_inpressab" 2267 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2268 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2269 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2270 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2271 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2272 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2273 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2274 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2275 48.08
"Duboys_de_Lavigerie_etal_inpressab" 2276 505
"Duboys_de_Lavigerie_etal_inpressab" 2277 505
"Duboys_de_Lavigerie_etal_inpressab" 2278 505
"Duboys_de_Lavigerie_etal_inpressab" 2279 505
"Duboys_de_Lavigerie_etal_inpressab" 2280 505
"Duboys_de_Lavigerie_etal_inpressab" 2281 505
"Duboys_de_Lavigerie_etal_inpressab" 2282 505
"Duboys_de_Lavigerie_etal_inpressab" 2283 505
"Duboys_de_Lavigerie_etal_inpressab" 2284 505
"Duboys_de_Lavigerie_etal_inpressab" 2285 505
"Duboys_de_Lavigerie_etal_inpressab" 2286 505
"Duboys_de_Lavigerie_etal_inpressab" 2287 505
"Duboys_de_Lavigerie_etal_inpressab" 2288 505
"Duboys_de_Lavigerie_etal_inpressab" 2289 43
"Duboys_de_Lavigerie_etal_inpressab" 2290 505
"Duboys_de_Lavigerie_etal_inpressab" 2291 505
"Duboys_de_Lavigerie_etal_inpressab" 2292 505
"Duboys_de_Lavigerie_etal_inpressab" 2293 505
"Duboys_de_Lavigerie_etal_inpressab" 2294 505
"Duboys_de_Lavigerie_etal_inpressab" 2295 505
"Duboys_de_Lavigerie_etal_inpressab" 2296 43
"Duboys_de_Lavigerie_etal_inpressab" 2297 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2298 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2299 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2300 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2301 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2302 505
"Duboys_de_Lavigerie_etal_inpressab" 2303 505
"Duboys_de_Lavigerie_etal_inpressab" 2304 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2305 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2306 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2307 109
"Duboys_de_Lavigerie_etal_inpressab" 2308 505
"Duboys_de_Lavigerie_etal_inpressab" 2309 505
"Duboys_de_Lavigerie_etal_inpressab" 2310 505
"Duboys_de_Lavigerie_etal_inpressab" 2311 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2312 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2313 505
"Duboys_de_Lavigerie_etal_inpressab" 2314 505
"Duboys_de_Lavigerie_etal_inpressab" 2315 505
"Duboys_de_Lavigerie_etal_inpressab" 2316 51.25
"Duboys_de_Lavigerie_etal_inpressab" 2317 505
"Duboys_de_Lavigerie_etal_inpressab" 2318 505
"Duboys_de_Lavigerie_etal_inpressab" 2319 505
"Duboys_de_Lavigerie_etal_inpressab" 2320 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2321 40.94
"Duboys_de_Lavigerie_etal_inpressab" 2322 505
"Duboys_de_Lavigerie_etal_inpressab" 2323 505
"Duboys_de_Lavigerie_etal_inpressab" 2324 505
"Duboys_de_Lavigerie_etal_inpressab" 2325 505
"Duboys_de_Lavigerie_etal_inpressab" 2326 505
"Duboys_de_Lavigerie_etal_inpressab" 2327 505
"Duboys_de_Lavigerie_etal_inpressab" 2328 65
"Duboys_de_Lavigerie_etal_inpressab" 2329 505
"Duboys_de_Lavigerie_etal_inpressab" 2330 505
"Duboys_de_Lavigerie_etal_inpressab" 2331 505
"Duboys_de_Lavigerie_etal_inpressab" 2332 175
"Duboys_de_Lavigerie_etal_inpressab" 2333 43
"Duboys_de_Lavigerie_etal_inpressab" 2334 43
"Duboys_de_Lavigerie_etal_inpressab" 2335 55
"Duboys_de_Lavigerie_etal_inpressab" 2336 505
"Duboys_de_Lavigerie_etal_inpressab" 2337 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2338 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2339 257.5
"Duboys_de_Lavigerie_etal_inpressab" 2340 71.87
"Duboys_de_Lavigerie_etal_inpressab" 2341 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2342 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2343 80.71
"Duboys_de_Lavigerie_etal_inpressab" 2344 505
"Duboys_de_Lavigerie_etal_inpressab" 2345 505
"Duboys_de_Lavigerie_etal_inpressab" 2346 505
"Duboys_de_Lavigerie_etal_inpressab" 2347 505
"Duboys_de_Lavigerie_etal_inpressab" 2348 505
"Duboys_de_Lavigerie_etal_inpressab" 2349 175
"Duboys_de_Lavigerie_etal_inpressab" 2350 175
"Duboys_de_Lavigerie_etal_inpressab" 2351 175
"Duboys_de_Lavigerie_etal_inpressab" 2352 505
"Ekdale_etal_2011a" 2353 53.67
"Ekdale_etal_2011a" 2354 53.67
"Ekdale_etal_2011a" 2355 15.46
"Ekdale_etal_2011a" 2356 14.37
"Ekdale_etal_2011a" 2357 14.37
"Ekdale_etal_2011a" 2358 13.97
"Ekdale_etal_2011a" 2359 53.67
"Ekdale_etal_2011a" 2360 53.67
"Ekdale_etal_2011a" 2361 16.24
"Ekdale_etal_2011a" 2362 53.67
"Ekdale_etal_2011a" 2363 53.67
"Ekdale_etal_2011a" 2364 53.67
"Ekdale_etal_2011a" 2365 14.85
"Ekdale_etal_2011a" 2366 13.97
"Ekdale_etal_2011a" 2367 16.24
"Ekdale_etal_2011a" 2368 14.85
"Ekdale_etal_2011a" 2369 13.97
"Ekdale_etal_2011a" 2370 14.37
"El_Adli_etal_2014a" 2371 133.68
"El_Adli_etal_2014a" 2372 133.68
"El_Adli_etal_2014a" 2373 133.68
"El_Adli_etal_2014a" 2374 133.68
"El_Adli_etal_2014a" 2375 133.68
"El_Adli_etal_2014a" 2376 133.68
"El_Adli_etal_2014a" 2377 133.68
"El_Adli_etal_2014a" 2378 133.68
"El_Adli_etal_2014a" 2379 133.68
"El_Adli_etal_2014a" 2380 133.68
"El_Adli_etal_2014a" 2381 133.68
"El_Adli_etal_2014a" 2382 133.68
"El_Adli_etal_2014a" 2383 133.68
"El_Adli_etal_2014a" 2384 133.68
"El_Adli_etal_2014a" 2385 133.68
"El_Adli_etal_2014a" 2386 51.22
"El_Adli_etal_2014a" 2387 133.68
"El_Adli_etal_2014a" 2388 133.68
"El_Adli_etal_2014a" 2389 133.68
"El_Adli_etal_2014a" 2390 133.68
"El_Adli_etal_2014a" 2391 133.68
"El_Adli_etal_2014a" 2392 133.68
"El_Adli_etal_2014a" 2393 40.92
"El_Adli_etal_2014a" 2394 133.68
"El_Adli_etal_2014a" 2395 133.68
"El_Adli_etal_2014a" 2396 133.68
"El_Adli_etal_2014a" 2397 133.68
"El_Adli_etal_2014a" 2398 40.92
"El_Adli_etal_2014a" 2399 51.22
"Fajardo-Mellor_etal_2006a" 2400 10.96
"Fajardo-Mellor_etal_2006a" 2401 10.48
"Fajardo-Mellor_etal_2006a" 2402 13.82
"Fajardo-Mellor_etal_2006a" 2403 13.82
"Fajardo-Mellor_etal_2006a" 2404 13.82
"Fajardo-Mellor_etal_2006a" 2405 13.82
"Fajardo-Mellor_etal_2006a" 2406 13.82
"Fajardo-Mellor_etal_2006a" 2407 10.96
"Fajardo-Mellor_etal_2006a" 2408 11.27
"Fajardo-Mellor_etal_2006a" 2409 13.82
"Fajardo-Mellor_etal_2006a" 2410 11.91
"Fajardo-Mellor_etal_2006a" 2411 13.82
"Fajardo-Mellor_etal_2006a" 2412 10.76
"Fajardo-Mellor_etal_2006a" 2413 13.82
"Fajardo-Mellor_etal_2006a" 2414 10.64
"Fajardo-Mellor_etal_2006a" 2415 10.55
"Fajardo-Mellor_etal_2006a" 2416 11.91
"Fajardo-Mellor_etal_2006a" 2417 11.27
"Fajardo-Mellor_etal_2006a" 2418 10.55
"Fajardo-Mellor_etal_2006a" 2419 10.48
"Fajardo-Mellor_etal_2006a" 2420 10.55
"Fajardo-Mellor_etal_2006a" 2421 10.96
"Fitzgerald_2010a" 2422 40.85
"Fitzgerald_2010a" 2423 40.85
"Fitzgerald_2010a" 2424 40.85
"Fitzgerald_2010a" 2425 40.85
"Fitzgerald_2010a" 2426 40.85
"Fitzgerald_2010a" 2427 40.85
"Fitzgerald_2010a" 2428 40.85
"Fitzgerald_2010a" 2429 40.85
"Fitzgerald_2010a" 2430 40.85
"Fitzgerald_2010a" 2431 40.85
"Fitzgerald_2010a" 2432 40.85
"Fitzgerald_2010a" 2433 40.85
"Fitzgerald_2010a" 2434 40.85
"Fitzgerald_2010a" 2435 40.85
"Fitzgerald_2010a" 2436 40.85
"Fitzgerald_2010a" 2437 40.85
"Fitzgerald_2010a" 2438 40.85
"Fitzgerald_2010a" 2439 40.85
"Fitzgerald_2010a" 2440 40.85
"Fitzgerald_2010a" 2441 40.85
"Fordyce_1994a" 2442 10.04
"Fordyce_1994a" 2443 10.04
"Fordyce_1994a" 2444 10.04
"Fordyce_1994a" 2445 10.04
"Fordyce_1994a" 2446 10.04
"Fordyce_1994a" 2447 10.04
"Fordyce_1994a" 2448 10.04
"Fordyce_1994a" 2449 10.04
"Fordyce_1994a" 2450 10.04
"Fordyce_1994a" 2451 10.04
"Fordyce_1994a" 2452 10.04
"Fordyce_1994a" 2453 10.04
"Fordyce_1994a" 2454 10.04
"Fordyce_1994a" 2455 10.04
"Fordyce_1994a" 2456 10.04
"Fordyce_1994a" 2457 10.04
"Fordyce_et_Marx_2016a" 2458 40.93
"Fordyce_et_Marx_2016a" 2459 40.93
"Fordyce_et_Marx_2016a" 2460 40.93
"Fordyce_et_Marx_2016a" 2461 25.46
"Fordyce_et_Marx_2016a" 2462 40.93
"Fordyce_et_Marx_2016a" 2463 25.46
"Fordyce_et_Marx_2016a" 2464 40.93
"Fordyce_et_Marx_2016a" 2465 40.93
"Fordyce_et_Marx_2016a" 2466 40.93
"Fordyce_et_Marx_2016a" 2467 40.93
"Fordyce_et_Marx_2016a" 2468 40.93
"Fordyce_et_Marx_2016a" 2469 40.93
"Fordyce_et_Marx_2016a" 2470 40.93
"Fordyce_et_Marx_2016a" 2471 25.46
"Fordyce_et_Marx_2016a" 2472 40.93
"Fordyce_et_Marx_2016a" 2473 40.93
"Fordyce_et_Marx_2016a" 2474 40.93
"Fordyce_et_Marx_2016a" 2475 40.93
"Fordyce_et_Marx_2016a" 2476 40.93
"Fordyce_et_Marx_2016a" 2477 40.93
"Fordyce_et_Marx_2016a" 2478 40.93
"Fordyce_et_Marx_2016a" 2479 40.93
"Fordyce_et_Marx_2016a" 2480 40.93
"Fordyce_et_Marx_2016a" 2481 40.93
"Fordyce_et_Marx_2016a" 2482 40.93
"Fordyce_et_Marx_2016a" 2483 17.73
"Fordyce_et_Marx_2016a" 2484 20.31
"Fordyce_et_Marx_2016a" 2485 40.93
"Fordyce_et_Marx_2016a" 2486 40.93
"Fordyce_et_Marx_2016a" 2487 40.93
"Fordyce_et_Marx_2016a" 2488 40.93
"Fordyce_et_Marx_2016a" 2489 20.31
"Fordyce_et_Marx_2016a" 2490 40.93
"Fordyce_et_Marx_2016a" 2491 40.93
"Fordyce_et_Marx_2016a" 2492 40.93
"Fordyce_et_Marx_2016a" 2493 40.93
"Fordyce_et_Marx_2016a" 2494 40.93
"Fordyce_et_Marx_2016a" 2495 20.31
"Fordyce_et_Marx_2016a" 2496 40.93
"Fordyce_et_Marx_2016a" 2497 40.93
"Fordyce_et_Marx_2016a" 2498 16.19
"Fordyce_et_Marx_2016a" 2499 15.15
"Fordyce_et_Marx_2016a" 2500 40.93
"Fordyce_et_Marx_2016a" 2501 40.93
"Fordyce_et_Marx_2016a" 2502 40.93
"Fordyce_et_Marx_2016a" 2503 40.93
"Fordyce_et_Marx_2016a" 2504 16.19
"Fordyce_et_Marx_2016a" 2505 40.93
"Fordyce_et_Marx_2016a" 2506 17.73
"Fordyce_et_Marx_2016a" 2507 13.09
"Fordyce_et_Marx_2016a" 2508 40.93
"Fordyce_et_Marx_2016a" 2509 40.93
"Fordyce_et_Marx_2016a" 2510 40.93
"Fordyce_et_Marx_2016a" 2511 40.93
"Fordyce_et_Marx_2016a" 2512 40.93
"Fordyce_et_Marx_2016a" 2513 40.93
"Fordyce_et_Marx_2016a" 2514 40.93
"Fordyce_et_Marx_2016a" 2515 13.09
"Fordyce_et_Marx_2016a" 2516 40.93
"Fordyce_et_Marx_2016a" 2517 40.93
"Fordyce_et_Marx_2016a" 2518 17.73
"Fordyce_et_Marx_2016a" 2519 14.42
"Fordyce_et_Marx_2016a" 2520 40.93
"Fordyce_et_Marx_2016a" 2521 40.93
"Fordyce_et_Marx_2016a" 2522 40.93
"Fordyce_et_Marx_2016a" 2523 40.93
"Fordyce_et_Marx_2016a" 2524 40.93
"Fordyce_et_Marx_2016a" 2525 40.93
"Fordyce_et_Marx_2016a" 2526 40.93
"Fordyce_et_Marx_2016a" 2527 40.93
"Fordyce_et_Marx_2016a" 2528 40.93
"Fordyce_et_Marx_2016a" 2529 40.93
"Fordyce_et_Marx_2016a" 2530 40.93
"Fordyce_et_Marx_2016a" 2531 40.93
"Fordyce_et_Marx_2016a" 2532 16.19
"Fordyce_et_Marx_2016a" 2533 15.15
"Fordyce_et_Marx_2016a" 2534 40.93
"Fordyce_et_Marx_2016a" 2535 40.93
"Fordyce_et_Marx_2016a" 2536 40.93
"Fordyce_et_Marx_2016a" 2537 40.93
"Fordyce_et_Marx_2016a" 2538 40.93
"Fordyce_et_Marx_2016a" 2539 40.93
"Fordyce_et_Marx_2016a" 2540 15.15
"Fordyce_et_Marx_2016a" 2541 40.93
"Fordyce_et_Marx_2016a" 2542 40.93
"Fordyce_et_Marx_2016a" 2543 25.46
"Fordyce_et_Marx_2016a" 2544 25.46
"Fordyce_et_Marx_2016a" 2545 25.46
"Fordyce_et_Marx_2016a" 2546 20.31
"Fordyce_et_Marx_2016a" 2547 17.73
"Fordyce_et_Marx_2016a" 2548 25.46
"Fordyce_et_Marx_2016a" 2549 20.31
"Fordyce_et_Marx_2016a" 2550 20.31
"Fordyce_et_Marx_2016a" 2551 13.09
"Fordyce_et_Marx_2016a" 2552 13.09
"Fordyce_et_Marx_2016a" 2553 16.19
"Fordyce_et_Marx_2016a" 2554 15.15
"Fordyce_et_Marx_2016a" 2555 15.15
"Fordyce_et_Marx_2016a" 2556 25.46
"Fordyce_et_Marx_2016a" 2557 20.31
"Fordyce_et_Marx_2016a" 2558 15.15
"Fordyce_et_Marx_2016a" 2559 20.31
"Fordyce_et_Marx_2016a" 2560 13.09
"Fordyce_et_Marx_2016a" 2561 14.42
"Fordyce_et_Marx_2016a" 2562 15.15
"Fordyce_et_Marx_2016a" 2563 13.87
"Fordyce_et_Marx_2016a" 2564 13.09
"Fordyce_et_Marx_2016a" 2565 13.09
"Fordyce_et_Marx_2016a" 2566 13.09
"Fordyce_et_Marx_2016a" 2567 20.31
"Fordyce_et_Marx_2016a" 2568 13.09
"Fordyce_et_Marx_2016a" 2569 15.15
"Fordyce_et_Marx_2016a" 2570 15.15
"Fordyce_et_Marx_2016a" 2571 14.42
"Fordyce_et_Marx_2016a" 2572 14.42
"Fordyce_et_Marx_2016a" 2573 13.09
"Geisler_et_Luo_1996a" 2574 10.16
"Geisler_et_Luo_1996a" 2575 10.16
"Geisler_et_Luo_1996a" 2576 10.08
"Geisler_et_Luo_1996a" 2577 10.16
"Geisler_et_Luo_1996a" 2578 10.02
"Geisler_et_Luo_1996a" 2579 10.02
"Geisler_et_Luo_1996a" 2580 10.02
"Geisler_et_Luo_1996a" 2581 10.16
"Geisler_et_Luo_1996a" 2582 10.16
"Geisler_et_Luo_1996a" 2583 10.08
"Geisler_et_Luo_1996a" 2584 10.02
"Geisler_et_Luo_1996a" 2585 10.02
"Geisler_et_Luo_1996a" 2586 10.02
"Geisler_et_Luo_1996a" 2587 10.02
"Geisler_et_Luo_1996a" 2588 10.03
"Geisler_et_Theodor_2009a" 2589 20.9
"Geisler_et_Theodor_2009a" 2590 20.9
"Geisler_et_Theodor_2009a" 2591 20.9
"Geisler_et_Theodor_2009a" 2592 20.9
"Geisler_et_Theodor_2009a" 2593 20.9
"Geisler_et_Theodor_2009a" 2594 20.9
"Geisler_et_Theodor_2009a" 2595 20.9
"Geisler_et_Theodor_2009a" 2596 20.9
"Geisler_et_Theodor_2009a" 2597 20.9
"Geisler_et_Theodor_2009a" 2598 20.9
"Geisler_etal_2017a" 2599 184.98
"Geisler_etal_2017a" 2600 184.98
"Geisler_etal_2017a" 2601 184.98
"Geisler_etal_2017a" 2602 184.98
"Geisler_etal_2017a" 2603 184.98
"Geisler_etal_2017a" 2604 97.49
"Geisler_etal_2017a" 2605 97.49
"Geisler_etal_2017a" 2606 184.98
"Geisler_etal_2017a" 2607 184.98
"Geisler_etal_2017a" 2608 184.98
"Geisler_etal_2017a" 2609 184.98
"Geisler_etal_2017a" 2610 97.49
"Geisler_etal_2017a" 2611 184.98
"Geisler_etal_2017a" 2612 184.98
"Geisler_etal_2017a" 2613 184.98
"Geisler_etal_2017a" 2614 184.98
"Geisler_etal_2017a" 2615 184.98
"Geisler_etal_2017a" 2616 184.98
"Geisler_etal_2017a" 2617 184.98
"Geisler_etal_2017a" 2618 97.49
"Geisler_etal_2017a" 2619 97.49
"Geisler_etal_2017a" 2620 184.98
"Geisler_etal_2017a" 2621 184.98
"Geisler_etal_2017a" 2622 97.49
"Geisler_etal_2017a" 2623 97.49
"Geisler_etal_2017a" 2624 184.98
"Geisler_etal_2017a" 2625 184.98
"Geisler_etal_2017a" 2626 35
"Geisler_etal_2017a" 2627 35
"Geisler_etal_2017a" 2628 35
"Geisler_etal_2017a" 2629 35
"Geisler_etal_2017a" 2630 35
"Geisler_etal_2017a" 2631 35
"Geisler_etal_2017a" 2632 35
"Geisler_etal_2017a" 2633 184.98
"Geisler_etal_2017a" 2634 184.98
"Geisler_etal_2017a" 2635 184.98
"Geisler_etal_2017a" 2636 184.98
"Geisler_etal_2017a" 2637 97.49
"Geisler_etal_2017a" 2638 184.98
"Geisler_etal_2017a" 2639 184.98
"Geisler_etal_2017a" 2640 184.98
"Geisler_etal_2017a" 2641 97.49
"Geisler_etal_2017a" 2642 97.49
"Geisler_etal_2017a" 2643 184.98
"Geisler_etal_2017a" 2644 184.98
"Geisler_etal_2017a" 2645 184.98
"Geisler_etal_2017a" 2646 184.98
"Geisler_etal_2017a" 2647 184.98
"Geisler_etal_2017a" 2648 184.98
"Geisler_etal_2017a" 2649 184.98
"Geisler_etal_2017a" 2650 184.98
"Geisler_etal_2017a" 2651 97.49
"Geisler_etal_2017a" 2652 97.49
"Geisler_etal_2017a" 2653 184.98
"Geisler_etal_2017a" 2654 184.98
"Geisler_etal_2017a" 2655 184.98
"Geisler_etal_2017a" 2656 184.98
"Geisler_etal_2017a" 2657 184.98
"Geisler_etal_2017a" 2658 184.98
"Geisler_etal_2017a" 2659 184.98
"Geisler_etal_2017a" 2660 184.98
"Godfrey_etal_2016a" 2661 257.44
"Godfrey_etal_2016a" 2662 257.44
"Godfrey_etal_2016a" 2663 257.44
"Godfrey_etal_2016a" 2664 257.44
"Godfrey_etal_2016a" 2665 257.44
"Godfrey_etal_2016a" 2666 257.44
"Godfrey_etal_2016a" 2667 257.44
"Godfrey_etal_2016a" 2668 257.44
"Godfrey_etal_2016a" 2669 257.44
"Godfrey_etal_2016a" 2670 257.44
"Godfrey_etal_2016a" 2671 257.44
"Godfrey_etal_2016a" 2672 257.44
"Godfrey_etal_2016a" 2673 257.44
"Godfrey_etal_2016a" 2674 257.44
"Godfrey_etal_2016a" 2675 257.44
"Godfrey_etal_2016a" 2676 257.44
"Godfrey_etal_2016a" 2677 257.44
"Godfrey_etal_2016a" 2678 257.44
"Godfrey_etal_2016a" 2679 257.44
"Godfrey_etal_2016a" 2680 257.44
"Godfrey_etal_2016a" 2681 257.44
"Godfrey_etal_2016a" 2682 257.44
"Godfrey_etal_2016a" 2683 257.44
"Godfrey_etal_2016a" 2684 257.44
"Godfrey_etal_2016a" 2685 257.44
"Godfrey_etal_2016a" 2686 257.44
"Godfrey_etal_2016a" 2687 257.44
"Godfrey_etal_2016a" 2688 257.44
"Godfrey_etal_2016a" 2689 257.44
"Godfrey_etal_2016a" 2690 257.44
"Godfrey_etal_2016a" 2691 257.44
"Godfrey_etal_2016a" 2692 71.86
"Godfrey_etal_2016a" 2693 92.48
"Godfrey_etal_2016a" 2694 257.44
"Godfrey_etal_2016a" 2695 257.44
"Godfrey_etal_2016a" 2696 257.44
"Godfrey_etal_2016a" 2697 257.44
"Godfrey_etal_2016a" 2698 257.44
"Godfrey_etal_2016a" 2699 257.44
"Godfrey_etal_2016a" 2700 257.44
"Godfrey_etal_2016a" 2701 257.44
"Godfrey_etal_2016a" 2702 257.44
"Godfrey_etal_2016a" 2703 257.44
"Godfrey_etal_2016a" 2704 257.44
"Godfrey_etal_2016a" 2705 257.44
"Godfrey_etal_2016a" 2706 257.44
"Godfrey_etal_2016a" 2707 257.44
"Godfrey_etal_2016a" 2708 257.44
"Godfrey_etal_2016a" 2709 257.44
