generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
340000,1,-0.99906,-4011.25,1.30204,0.578827,0.2652
350000,2,-1.36848,-4001.34,2.0331,0.581957,0.2609
360000,1,-0.549457,-4008.79,0.834145,0.57811,0.2708
370000,1,-0.566758,-4008.96,0.989293,0.593927,0.2545
380000,3,-1.44317,-4003.28,2.24247,0.575488,0.258475
390000,1,-0.525936,-4009.82,0.863975,0.61902,0.2586
400000,1,-0.603878,-4009.47,0.992843,0.576236,0.257833
410000,1,-0.265063,-4007.36,0.603385,0.593641,0.26235
420000,2,-1.23725,-4005.07,1.82971,0.579932,0.26275
430000,1,0.0451265,-4008.33,0.283919,0.610184,0.25625
440000,1,-1.54456,-4013.1,1.90994,0.585542,0.2752
450000,2,-0.0398229,-4004.74,0.565449,0.6142,0.25865
460000,1,-0.660185,-4009.22,0.945139,0.602243,0.25535
470000,0,-0.569669,-4024.73,0.569669,0.588049,0.24985
480000,1,-2.58708,-4021.44,0.369742,0.593872,0.2178
490000,1,-1.59694,-4021.38,1.77341,0.590502,0.2249
500000,1,-0.349919,-4009.12,0.743866,0.588654,0.2272
510000,1,-0.453096,-4009.11,0.809072,0.566329,0.23944
520000,3,-0.518442,-4000.84,1.52418,0.615007,0.2587
530000,1,-1.07697,-4008.61,1.44157,0.558225,0.263
540000,1,0.109417,-4010.49,0.181079,0.560633,0.25915
550000,1,-0.0113493,-4008.88,0.362867,0.589232,0.26315
560000,1,-1.25733,-4008.57,1.58033,0.59468,0.2612
570000,2,-1.52124,-4003.66,2.20982,0.564122,0.263433
580000,3,-1.84893,-4002.73,1.61637,0.600858,0.2617
590000,1,-0.649405,-4008.95,1.00222,0.606425,0.2567
600000,1,-0.569416,-4009.16,0.958904,0.56776,0.2576
610000,2,-0.292152,-4008.19,1.08268,0.575103,0.26035
620000,1,-0.421804,-4007.7,0.778532,0.572328,0.2562
630000,1,-0.262881,-4008.56,0.572934,0.604038,0.2599
640000,1,0.32141,-4010.08,0.0571176,0.619568,0.2621
650000,2,-1.03827,-4009.64,0.327784,0.568972,0.2615
660000,1,-0.544916,-4009.85,0.796372,0.575004,0.2515
670000,1,-0.740488,-4012.77,1.09733,0.627535,0.2518
680000,1,-0.567944,-4007.73,0.903843,0.589824,0.254
690000,1,-0.345045,-4012.99,0.696573,0.541184,0.2548
700000,2,-0.0847707,-4002.88,0.720536,0.57706,0.256767
710000,1,-1.0412,-4009.78,1.39749,0.564466,0.2698
720000,1,0.270716,-4008.98,0.0269427,0.586644,0.2519
730000,1,-0.0305546,-4009.93,0.323874,0.563526,0.262967
740000,2,-2.1113,-4007.54,2.84725,0.62457,0.2574
750000,2,-3.22043,-4003.2,3.78624,0.617588,0.2592
760000,1,-0.675535,-4008.25,1.05842,0.585261,0.2619
770000,2,-1.76587,-4007.3,2.09964,0.574729,0.26204
780000,1,0.249047,-4009.7,0.0625162,0.578939,0.2622
790000,3,-2.43066,-4013.07,1.7915,0.571221,0.2504
800000,1,-2.16643,-4025.08,2.23374,0.587275,0.249925
810000,1,-0.497816,-4007.26,0.881312,0.583632,0.2409
820000,2,-0.964832,-4010.03,1.34967,0.589493,0.2699
830000,2,-1.08677,-4005.25,0.697201,0.615776,0.24845
840000,3,-3.04319,-4006.01,3.84374,0.584577,0.2647
850000,2,-0.809738,-4002.63,1.62549,0.587501,0.2579
860000,2,-1.21143,-4008.36,0.46764,0.570493,0.26605
870000,2,-0.40071,-4007.59,0.564985,0.607846,0.2625
880000,2,-0.880943,-4011.72,0.693641,0.586996,0.2773
890000,1,0.212361,-4008.82,0.143418,0.579511,0.2588
900000,1,-1.0834,-4009.54,1.41503,0.588207,0.26348
910000,3,0.386014,-4000.27,0.602704,0.578899,0.25475
920000,1,0.0890649,-4010.45,0.194002,0.562722,0.2602
930000,1,0.0245204,-4009.54,0.294518,0.600266,0.2663
940000,2,-0.897014,-4010.86,1.43081,0.609947,0.263333
950000,4,-1.59388,-4002.32,2.33498,0.572391,0.243
960000,1,-0.195005,-4010.3,0.579524,0.585202,0.2509
970000,1,-1.53759,-4014.87,1.78393,0.599494,0.246525
980000,3,-2.96146,-4007.51,2.58431,0.604976,0.2601
990000,1,-1.03729,-4011.44,1.3234,0.581365,0.259367
1000000,1,-0.459786,-4007.34,0.792183,0.590404,0.256
1010000,3,-1.93107,-4011.01,0.982704,0.591454,0.2674
1020000,3,-2.14371,-4003.45,1.36631,0.589875,0.2616
1030000,2,-0.153553,-4000.82,0.776924,0.566736,0.25802
1040000,1,-0.757279,-4008.74,1.12694,0.568455,0.25395
1050000,5,-1.60394,-4003.06,1.3426,0.595844,0.2527
1060000,2,-1.61301,-4004.4,2.17237,0.583278,0.260133
1070000,2,-2.79283,-4003.25,3.50083,0.566321,0.2852
1080000,1,-0.906911,-4015.39,1.27607,0.591151,0.266
1090000,3,-0.865686,-4003.75,1.20778,0.581387,0.2684
1100000,2,-0.29848,-4004.75,0.860032,0.596033,0.2677
1110000,1,-0.607656,-4009.41,0.904605,0.598191,0.2688
1120000,1,-0.38425,-4008.74,0.801822,0.578067,0.259871
1130000,1,-1.17929,-4010.1,1.55054,0.572686,0.2527
1140000,2,-0.931108,-4012.44,0.605417,0.588586,0.261867
1150000,2,-1.81295,-4008.65,2.13819,0.599087,0.2715
1160000,1,-0.0961989,-4007.66,0.41911,0.59904,0.267133
1170000,2,-1.43459,-4012.49,1.35169,0.567231,0.2611
1180000,3,-0.76884,-4004.39,1.4555,0.586796,0.2605
1190000,1,-0.539494,-4008.5,0.953912,0.595825,0.2591
1200000,2,-0.832588,-4003.6,1.50365,0.607067,0.2587
1210000,2,-0.179656,-4005.92,0.788854,0.582897,0.2851
1220000,1,-0.813533,-4007.47,1.16512,0.590415,0.2621
1230000,4,-0.557989,-3999.52,0.738994,0.592117,0.2558
1240000,2,-1.33362,-4001.31,1.93455,0.600821,0.27246
1250000,1,0.162995,-4008.1,0.126333,0.593412,0.2629
1260000,1,-0.552329,-4008.04,0.900798,0.600794,0.2644
1270000,3,-0.744624,-4001.11,1.44298,0.57769,0.251
1280000,2,-0.82752,-4002.28,1.36765,0.583084,0.2665
1290000,2,-1.18374,-4010.76,0.952187,0.577063,0.26025
1300000,1,-0.775498,-4012.07,1.11188,0.56074,0.2752
1310000,2,0.0850585,-4006.38,0.327156,0.598755,0.258167
1320000,1,-1.4838,-4008.03,1.79182,0.582771,0.2487
1330000,1,-0.0818367,-4012.24,0.469169,0.620595,0.2475
1340000,2,-1.59963,-4005.53,2.14528,0.602795,0.2535
1350000,2,-0.592272,-4003.31,1.31942,0.594886,0.26505
1360000,1,-0.206577,-4008.06,0.561772,0.591928,0.2593
1370000,1,0.23148,-4011,0.0352062,0.598461,0.2589
1380000,2,0.158251,-4002.29,0.503899,0.581812,0.263
1390000,1,-0.225553,-4011.57,0.653086,0.610004,0.26696
1400000,1,-0.629695,-4009.73,0.926142,0.566732,0.26905
1410000,1,-0.448168,-4009.56,0.789768,0.598955,0.26265
1420000,2,-1.6083,-4011.46,1.28361,0.600731,0.2489
1430000,2,-1.0277,-4001.22,1.5833,0.595203,0.254
1440000,2,-0.437995,-4006.48,1.03163,0.586799,0.2605
1450000,2,-1.26945,-4000.87,1.90116,0.579861,0.269
1460000,1,-1.47996,-4011.83,1.71705,0.60176,0.258733
1470000,1,0.226827,-4009.19,0.11452,0.595828,0.256
1480000,2,-0.481721,-4002.04,1.15748,0.590343,0.259333
1490000,2,-0.428761,-4003.63,1.09238,0.600515,0.24895
1500000,1,-0.583878,-4007.86,0.958517,0.587622,0.25325
1510000,2,-1.32226,-4008.77,1.70467,0.605389,0.26065
1520000,1,-0.849783,-4013.71,1.07498,0.555715,0.2707
1530000,2,-1.58772,-4000.4,2.2141,0.577031,0.2347
1540000,2,-0.137235,-3999.67,0.794476,0.572659,0.2634
1550000,2,0.36348,-4004.3,0.264743,0.611094,0.2503
1560000,3,-0.480361,-4004.07,1.26352,0.586741,0.2312
1570000,2,-0.552551,-4006.48,1.148,0.625132,0.2529
1580000,2,-2.2367,-4008.08,1.65171,0.597289,0.2691
1590000,1,0.138826,-4014.84,0.174423,0.563986,0.2496
1600000,1,-0.193956,-4008.66,0.498453,0.563745,0.2564
1610000,2,-1.71303,-4006.53,2.44654,0.5817,0.2579
1620000,1,-0.0603867,-4008.69,0.395038,0.575002,0.256044
1630000,2,-0.3169,-4002.93,1.02352,0.601608,0.26825
1640000,1,-0.203328,-4009.25,0.500539,0.571915,0.2589
1650000,1,-2.08691,-4010.12,2.39832,0.568322,0.2551
1660000,1,-1.22206,-4007.07,1.59467,0.582023,0.262075
1670000,2,-0.0525305,-3999.66,0.668919,0.581916,0.2666
1680000,3,-2.58436,-4006.58,1.47646,0.610914,0.2557
1690000,1,-0.272082,-4007.97,0.628155,0.580945,0.2595
1700000,2,-1.32282,-4003.37,2.03945,0.570167,0.26668
1710000,1,-0.0561371,-4010.06,0.363864,0.60846,0.26445
1720000,2,-0.0614711,-4011.37,0.825025,0.586467,0.27235
1730000,2,-2.22881,-4007.49,0.655959,0.574643,0.2615
1740000,2,-0.329894,-4002.32,0.876104,0.605495,0.2592
1750000,1,-0.346372,-4010.52,0.721368,0.616769,0.2603
1760000,1,-0.866714,-4015.38,1.15108,0.56605,0.2543
1770000,1,-0.195241,-4012.04,0.411082,0.576532,0.2637
1780000,1,-0.309275,-4009.6,0.660961,0.591492,0.255575
1790000,2,-1.21024,-4002.58,1.82417,0.576655,0.2489
1800000,1,-0.345417,-4009.44,0.682948,0.558012,0.2648
1810000,2,-1.30135,-4007.26,1.0576,0.599366,0.25455
1820000,3,-1.5967,-4003.76,1.32934,0.58768,0.2546
1830000,1,-1.2316,-4008.7,1.61729,0.580541,0.2599
1840000,1,0.0360342,-4013.44,0.247111,0.615519,0.257525
1850000,3,-4.10631,-4000.6,2.82318,0.548215,0.25665
1860000,3,-1.10906,-3999.25,1.28459,0.577612,0.25
1870000,2,-0.84654,-4000.46,1.47837,0.592914,0.259667
1880000,2,-2.83531,-4008.19,2.36645,0.598934,0.25325
1890000,1,-1.11804,-4008.83,1.51635,0.591014,0.2619
1900000,1,0.0730433,-4008.66,0.327238,0.606828,0.2454
1910000,1,-0.543072,-4010.78,0.834841,0.578704,0.2578
1920000,2,-1.21688,-4006.43,1.57961,0.591829,0.25296
1930000,4,0.403762,-4008.67,0.953114,0.572439,0.2626
1940000,1,-0.490731,-4007.23,0.842306,0.573189,0.2699
1950000,3,-2.13697,-4000.62,2.42826,0.609825,0.26485
1960000,1,-0.421569,-4009.61,0.756162,0.591196,0.26
1970000,1,-0.720931,-4011.96,1.12184,0.613503,0.2575
1980000,1,-0.734335,-4009.65,1.04914,0.596913,0.2666
1990000,3,-1.65859,-4003.38,1.4681,0.579832,0.2502
2000000,2,-0.446546,-4013.93,0.537761,0.601651,0.257
2010000,1,-0.227991,-4009.99,0.498038,0.569965,0.2546
2020000,2,-1.45489,-4008.63,1.44467,0.579248,0.2495
2030000,2,-1.35986,-4006.04,0.698534,0.576541,0.2521
2040000,1,-0.882844,-4007.73,1.28326,0.590941,0.2532
2050000,2,-0.102088,-4005.59,0.123025,0.598661,0.2558
2060000,1,-0.903827,-4011.24,1.24055,0.57684,0.2448
2070000,5,-3.5883,-4010.13,2.70847,0.606254,0.2608
2080000,2,-0.736609,-4005.07,0.637397,0.576802,0.2649
2090000,2,-2.21907,-4005.26,1.37746,0.576225,0.2541
2100000,1,0.015847,-4009.19,0.304374,0.572303,0.26418
2110000,3,-2.36808,-4010.71,1.79716,0.561134,0.2544
2120000,2,0.0338066,-4009.51,0.439123,0.568845,0.259833
2130000,1,-1.20907,-4007.62,1.58333,0.571643,0.2649
2140000,2,-1.66666,-4004.84,2.38021,0.604689,0.2682
2150000,1,-0.651268,-4010.46,0.974121,0.574296,0.258525
2160000,1,-0.44664,-4008.44,0.760054,0.577282,0.25875
2170000,1,-0.721555,-4009.87,1.10554,0.610188,0.2686
2180000,2,-0.340486,-4003.63,1.04626,0.588968,0.2527
2190000,1,-1.0929,-4009.41,1.42896,0.574382,0.2672
2200000,2,-1.0266,-4004.64,1.625,0.572289,0.2605
2210000,5,-3.78369,-4001.77,1.67725,0.600856,0.267083
2220000,4,-1.42997,-3998.04,2.15887,0.58393,0.2606
2230000,1,-0.435878,-4009.53,0.80188,0.6085,0.265267
2240000,1,-2.73245,-4008.67,3.03897,0.577237,0.2613
2250000,1,-1.10707,-4008.24,1.47778,0.569562,0.261833
2260000,1,-1.11476,-4011.71,1.43599,0.597573,0.2618
2270000,2,-0.700276,-4001.18,1.28692,0.597816,0.24875
2280000,1,-0.621188,-4008,0.918463,0.591615,0.2599
2290000,1,-2.13128,-4007.87,2.47752,0.602012,0.2575
2300000,3,-0.452176,-3998.82,0.905548,0.603725,0.252733
2310000,2,-0.216286,-3999.38,0.874445,0.582571,0.2546
2320000,2,-1.97958,-4007.3,2.21471,0.582882,0.2627
2330000,2,0.288341,-4003.54,0.396531,0.600675,0.261
2340000,2,-1.3767,-4004.88,2.09418,0.559883,0.2491
2350000,2,-0.738196,-4007.63,1.47579,0.596846,0.2583
2360000,2,-1.252,-4005.3,2.03502,0.610986,0.2748
2370000,3,-2.16655,-3999.9,2.16535,0.575247,0.258163
2380000,2,-0.12977,-4006.69,0.770588,0.537539,0.2536
2390000,1,-0.347033,-4008.41,0.678952,0.580236,0.260933
2400000,1,-2.12898,-4009.37,2.46594,0.598701,0.2547
2410000,1,-0.252246,-4008.53,0.57822,0.574302,0.2583
2420000,1,-0.555605,-4008.87,0.922718,0.578323,0.260767
2430000,2,-1.49619,-4000.34,2.0966,0.573628,0.2457
2440000,1,-1.2773,-4009.44,1.56315,0.588659,0.252633
2450000,2,-1.48422,-4000.75,2.09318,0.591281,0.2493
2460000,2,-2.17663,-4009.32,2.05078,0.608732,0.2683
2470000,1,-0.853105,-4007.49,1.20837,0.585012,0.2582
2480000,3,-1.90309,-4009.49,1.40902,0.59145,0.273967
2490000,1,-0.428976,-4008.15,0.763329,0.592546,0.2563
2500000,2,-2.33338,-4005.95,2.80201,0.578125,0.263533
2510000,1,-0.597536,-4011.58,0.961869,0.562645,0.2486
2520000,1,0.000140244,-4010.68,0.325873,0.607569,0.2526
2530000,1,-0.838916,-4009.93,1.19297,0.563052,0.2714
2540000,1,-0.779169,-4007.69,1.1746,0.579173,0.2657
2550000,2,-4.05714,-4008.47,3.16704,0.579488,0.259833
2560000,1,-0.602167,-4007.08,0.937196,0.585917,0.252
2570000,3,-1.79642,-4006.51,2.48608,0.595889,0.2526
2580000,1,-0.0355912,-4011.44,0.319908,0.578412,0.2488
2590000,1,0.0998095,-4011.01,0.276026,0.579991,0.2641
2600000,1,-0.897934,-4012.21,1.26497,0.594764,0.26055
2610000,2,-1.80029,-4005.76,1.31562,0.58821,0.2596
2620000,1,-0.494724,-4009.63,0.828551,0.600502,0.2601
2630000,1,-0.755449,-4012.67,1.12409,0.568273,0.257925
2640000,2,-1.09988,-4003.34,1.61446,0.602745,0.2638
2650000,2,-0.91555,-4000.87,1.5149,0.596396,0.2593
2660000,1,-1.46546,-4011.59,1.72391,0.607085,0.2527
2670000,2,-0.519072,-4010.91,0.76978,0.582372,0.2471
2680000,3,-0.920764,-4001.83,1.17707,0.56185,0.265625
2690000,1,-0.167273,-4007.78,0.532689,0.568085,0.25815
2700000,2,-0.0725997,-4001.08,0.591461,0.585501,0.2631
2710000,2,-1.22591,-4006.89,0.784615,0.574687,0.258567
2720000,2,0.290375,-3999.67,0.31217,0.603803,0.259
2730000,2,0.241026,-4003.62,0.343679,0.581341,0.2514
2740000,1,-0.371449,-4010.44,0.778169,0.573621,0.254725
2750000,2,-0.971153,-4000.92,1.56818,0.582056,0.2589
2760000,3,-1.70164,-3999.01,2.17076,0.589193,0.2426
2770000,1,-1.29996,-4010.72,1.59949,0.619412,0.2651
2780000,1,-0.676908,-4008.16,0.998677,0.59064,0.25894
2790000,2,-0.157899,-4006.38,0.217684,0.571556,0.2498
2800000,3,-3.06804,-3997.6,2.87596,0.597405,0.259867
2810000,1,-0.343488,-4011.24,0.65061,0.607282,0.2656
2820000,4,-3.91524,-4007.36,1.30467,0.601133,0.2727
2830000,1,-0.493842,-4009.62,0.821929,0.603142,0.259667
2840000,2,0.358522,-4007.81,0.193965,0.603687,0.2539
2850000,1,-0.041098,-4008.88,0.403233,0.562871,0.25725
2860000,1,-0.0761867,-4011.38,0.403988,0.595688,0.2805
2870000,1,-1.80645,-4007.83,2.14543,0.600888,0.2695
2880000,2,-0.618208,-4001.56,1.24332,0.58709,0.2649
2890000,1,0.216247,-4008.57,0.0701004,0.594637,0.25695
2900000,1,-0.342784,-4007.72,0.729675,0.578477,0.2596
2910000,1,-0.467902,-4013.13,0.773697,0.629387,0.2624
2920000,3,-2.06354,-4007.28,1.29165,0.612847,0.2746
2930000,1,-0.703894,-4009.75,1.06086,0.614411,0.235567
2940000,4,-1.94445,-4003.57,0.882327,0.54617,0.26105
2950000,1,-1.23109,-4010.35,1.53497,0.586084,0.2514
2960000,2,-0.59171,-4006.14,1.11909,0.557043,0.2638
2970000,2,-2.00744,-4006.8,1.37768,0.595904,0.256
2980000,1,-0.0696846,-4009.12,0.360869,0.569581,0.25908
2990000,2,-1.23167,-4003.52,1.79509,0.587283,0.2672
3000000,1,-0.293675,-4012.1,0.666251,0.615705,0.25715
3010000,3,-3.21765,-4002.07,3.83557,0.593719,0.2552
3020000,1,0.240522,-4008.18,0.143618,0.591611,0.2571
3030000,1,-3.01049,-4008.41,3.37277,0.597852,0.25495
3040000,1,-1.28368,-4011.72,1.64353,0.597221,0.2608
3050000,2,-1.11477,-4002.11,1.69453,0.586729,0.2555
3060000,2,-1.59163,-4005.49,2.12777,0.561474,0.2574
3070000,2,-2.23067,-4005.76,1.78208,0.577953,0.2726
3080000,1,0.0240992,-4007.78,0.313935,0.597174,0.254
3090000,1,-0.533243,-4008.22,0.936918,0.602675,0.25654
3100000,1,-0.476349,-4016.89,0.782852,0.577952,0.2592
3110000,1,-0.167939,-4009.9,0.558866,0.562531,0.2583
3120000,3,0.160783,-4001.88,0.819505,0.592408,0.2566
3130000,2,-2.02266,-4003.11,2.57244,0.576908,0.262275
3140000,1,-1.91959,-4010.74,2.27797,0.615077,0.2552
3150000,2,-0.0501832,-4002.56,0.629502,0.593718,0.2661
3160000,2,-2.65428,-4007.36,2.30513,0.567309,0.2563
3170000,3,-1.21545,-4005.31,1.80947,0.581003,0.25686
3180000,2,-0.935886,-4004.11,0.514645,0.587926,0.25385
3190000,3,-1.99158,-4005.74,2.3901,0.596663,0.26305
3200000,2,-3.37434,-4009.97,2.49328,0.563851,0.25695
3210000,1,-1.50734,-4010.58,1.78928,0.570023,0.2507
3220000,2,-0.256206,-4003.25,0.93694,0.582743,0.256633
3230000,1,0.246604,-4012.23,0.175925,0.584666,0.2558
3240000,1,-1.25477,-4008.57,1.6003,0.57702,0.257867
3250000,1,0.247332,-4009.22,0.130777,0.579784,0.2559
3260000,2,-0.529119,-4004.42,1.02202,0.589485,0.2657
3270000,1,-0.738863,-4008.21,1.07406,0.590036,0.2677
3280000,0,-0.597403,-4023.99,0.597403,0.590423,0.25954
3290000,1,-2.67888,-4011.48,3.08353,0.591661,0.23335
3300000,1,-0.121137,-4009.82,0.401164,0.573822,0.2562
3310000,2,-0.70368,-4001.45,1.39883,0.590591,0.2751
3320000,1,-0.0348372,-4009.28,0.458114,0.579591,0.2597
3330000,2,-1.25649,-4000.63,1.93853,0.586026,0.2649
3340000,1,0.106784,-4009.72,0.296898,0.59371,0.24415
3350000,2,0.201123,-4004.62,0.410096,0.572405,0.2583
3360000,2,-2.89456,-4009.47,1.14256,0.564647,0.258167
3370000,1,-0.418736,-4007.99,0.750261,0.586829,0.2569
3380000,2,-0.302217,-4001.39,0.929428,0.586786,0.2623
3390000,1,-0.0492467,-4010.44,0.425372,0.56298,0.2451
3400000,1,-0.0246314,-4008.98,0.374413,0.572599,0.2529
3410000,1,0.094688,-4009.6,0.26444,0.564551,0.2535
3420000,2,-2.86647,-4004.58,3.53852,0.590601,0.2804
3430000,2,-0.12432,-4007.09,0.823895,0.569433,0.2601
3440000,1,-0.253451,-4008.57,0.529096,0.584497,0.2585
3450000,2,-0.91627,-4000.47,1.47999,0.592613,0.2521
3460000,2,-1.02601,-4001.78,1.67507,0.597321,0.2615
3470000,1,0.00804294,-4009.19,0.307388,0.613273,0.264387
3480000,2,-1.50718,-4005.19,1.96396,0.564682,0.2668
3490000,2,-0.499878,-4001.04,1.16638,0.584578,0.2577
3500000,2,-0.265118,-4009.33,1.00104,0.574125,0.2611
3510000,1,-0.0928457,-4008.97,0.376856,0.592369,0.25375
3520000,2,-1.76603,-4008.96,0.984037,0.58812,0.2493
3530000,3,-1.2983,-4003.04,1.95567,0.565397,0.2501
3540000,2,-1.94613,-4004.22,2.4839,0.614619,0.2446
3550000,4,-3.44989,-3999.85,3.0926,0.59347,0.2522
3560000,4,-2.4433,-3998.79,2.76311,0.595228,0.256933
3570000,2,-1.00409,-4005.96,1.1901,0.576297,0.2558
3580000,2,-2.68477,-4004.17,3.17158,0.594267,0.2627
3590000,2,-0.2516,-4006.67,0.470554,0.571427,0.24995
3600000,3,-1.71578,-3999.44,0.747829,0.579543,0.2595
3610000,1,-0.31356,-4008.83,0.696318,0.603021,0.2534
3620000,1,-0.0601584,-4009.52,0.429147,0.600951,0.2624
3630000,1,-0.725478,-4008.11,1.04384,0.567227,0.2717
3640000,1,-1.45781,-4009.64,1.75206,0.570474,0.2579
3650000,2,0.268337,-4000.69,0.462582,0.571072,0.2497
3660000,3,-0.820997,-4003.72,1.94554,0.588867,0.258275
3670000,1,-0.270254,-4010.12,0.597483,0.563129,0.2651
3680000,1,0.0979206,-4008.71,0.230604,0.564121,0.2606
3690000,1,-0.208033,-4013.02,0.406894,0.592171,0.2548
3700000,3,-0.426523,-4003.48,0.21438,0.574264,0.2587
3710000,1,-0.60627,-4007.38,0.953135,0.585432,0.2569
3720000,2,-0.695243,-4006.98,1.40117,0.605818,0.2599
3730000,4,-5.3733,-4003.52,4.84935,0.572154,0.2669
3740000,2,-0.570728,-4000.08,1.2399,0.558647,0.26204
3750000,1,-0.791443,-4009.09,1.1735,0.597684,0.26475
3760000,1,0.0149783,-4010.36,0.24643,0.57505,0.253
3770000,1,-1.45848,-4009.58,1.75068,0.576575,0.2593
3780000,1,-0.314247,-4009.23,0.684126,0.610621,0.255275
3790000,3,-1.29178,-4003.71,2.22948,0.581438,0.2566
3800000,2,-1.03075,-4004.04,1.52971,0.601035,0.2573
3810000,1,-0.334999,-4010.02,0.691553,0.58758,0.26715
3820000,1,-0.845136,-4010.36,1.27489,0.564908,0.2632
3830000,1,-0.278485,-4010.15,0.678308,0.571401,0.2611
3840000,1,-0.1578,-4011.09,0.46989,0.564897,0.254
3850000,1,-1.12537,-4007.42,1.47311,0.592553,0.2641
3860000,1,-0.361183,-4008.81,0.679347,0.606916,0.2621
3870000,1,-0.253029,-4008.48,0.63593,0.58687,0.26104
3880000,1,-1.00322,-4010.24,1.33236,0.60289,0.2543
3890000,1,-1.8086,-4009.91,2.14775,0.591842,0.261
3900000,3,-0.890705,-4007.62,1.02038,0.582581,0.2661
3910000,1,-0.813769,-4008.01,1.16702,0.596952,0.25536
3920000,1,-0.229074,-4014.64,0.488701,0.558148,0.27085
3930000,1,-0.167192,-4011.27,0.430445,0.610374,0.2596
3940000,2,-1.20864,-3999.78,1.84378,0.584283,0.25375
3950000,1,-0.344979,-4008.67,0.752386,0.587477,0.25645
3960000,3,-2.40214,-4005.2,2.01507,0.594546,0.2597
3970000,2,-1.87032,-4009.34,0.817328,0.613387,0.2589
3980000,1,-0.268035,-4009.07,0.60983,0.593079,0.258775
3990000,1,-0.535616,-4008.26,0.872064,0.588249,0.2521
4000000,1,0.0927296,-4007.43,0.230846,0.585186,0.254767
4010000,1,-1.18833,-4010.9,1.46473,0.593608,0.2576
4020000,2,-1.32979,-4005.21,1.1578,0.578457,0.26015
4030000,4,-1.36721,-3998.03,2.20785,0.572202,0.26225
4040000,4,-2.77884,-4005.82,2.89032,0.581743,0.2609
4050000,1,-0.113532,-4011.99,0.421174,0.628783,0.2665
4060000,1,-0.108174,-4010.06,0.391173,0.558768,0.2551
4070000,1,-0.252823,-4008.04,0.657864,0.591596,0.25112
4080000,2,-2.74958,-4012.72,1.30563,0.616812,0.2647
4090000,2,-1.91493,-4008.98,2.61789,0.587544,0.2844
4100000,4,-1.65877,-4001.04,1.38643,0.607067,0.25895
4110000,1,-0.132473,-4010.42,0.53133,0.596186,0.2729
4120000,2,-2.72988,-4010.74,2.26359,0.556595,0.258433
4130000,3,-2.95505,-3999.82,2.18681,0.579113,0.2569
4140000,2,-1.3807,-4011.3,2.13641,0.588471,0.2546
4150000,2,-2.40098,-4004.54,2.23023,0.603227,0.260225
4160000,3,-1.08999,-4002.05,1.30591,0.578311,0.2608
4170000,1,-0.353997,-4010.92,0.749739,0.566557,0.2592
4180000,1,-0.536618,-4008.5,0.896744,0.613723,0.2616
4190000,1,-1.61379,-4010.76,1.89455,0.577998,0.269
4200000,2,-0.740064,-4000.44,1.42503,0.583776,0.2533
4210000,1,-1.68493,-4014.17,2.04015,0.639857,0.255675
4220000,1,-0.217138,-4009.07,0.6049,0.600754,0.2573
4230000,1,-1.28082,-4007.99,1.60139,0.574503,0.2532
4240000,2,-0.654997,-4006.86,0.642765,0.570422,0.256067
4250000,2,0.497461,-4001.73,0.212393,0.569491,0.2604
