generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
1550000,3,-0.999179,-5428.62,2.08539,0.365409,0.263875
1560000,3,-0.0619514,-5423.1,1.23106,0.373845,0.27715
1570000,3,-2.46329,-5427.87,3.62674,0.368634,0.2688
1580000,2,-2.63521,-5441.02,3.24008,0.373622,0.2493
1590000,3,-0.830574,-5428.51,2.06452,0.39628,0.2842
1600000,4,-2.11527,-5420.56,1.86596,0.374813,0.2676
1610000,4,-1.1105,-5432.98,0.880439,0.373399,0.272333
1620000,2,-1.72589,-5439.83,2.32563,0.368151,0.2402
1630000,4,-5.53699,-5422.95,5.53832,0.364336,0.267167
1640000,3,-1.08829,-5429.36,2.32931,0.395731,0.2643
1650000,5,-3.25387,-5418.53,2.17044,0.374855,0.267
1660000,4,-0.654373,-5436.19,1.51761,0.373573,0.2655
1670000,0,-1.7853,-5462.25,1.7853,0.37294,0.24174
1680000,1,0.270749,-5454.01,0.0492081,0.358276,0.270967
1690000,3,-1.19248,-5434.55,2.2611,0.406292,0.26845
1700000,3,-0.945693,-5428.83,2.13635,0.369003,0.2494
1710000,3,-1.19341,-5427.82,2.42971,0.387583,0.2572
1720000,5,-4.52689,-5429.29,3.11766,0.36218,0.26115
1730000,3,-1.40481,-5426.14,2.61725,0.368813,0.27085
1740000,3,0.149169,-5430.08,1.10415,0.374434,0.2675
1750000,4,-4.64208,-5425.53,4.78013,0.383845,0.2737
1760000,3,-1.09802,-5432.64,2.22445,0.389482,0.2626
1770000,3,-0.781443,-5433.73,1.78235,0.382873,0.2681
1780000,3,-3.03983,-5440.55,1.1505,0.409077,0.2546
1790000,3,-1.35482,-5424.83,2.48205,0.377578,0.24425
1800000,4,-1.19942,-5424.06,1.02156,0.368685,0.2615
1810000,4,-3.4867,-5421.07,3.28558,0.37955,0.262
1820000,3,0.1485,-5433.41,1.033,0.345728,0.2581
1830000,3,0.517741,-5435.21,0.655427,0.368812,0.2711
1840000,2,-0.246965,-5442.56,1.01807,0.38765,0.259719
1850000,4,-1.64591,-5424.14,1.34636,0.385994,0.26505
1860000,1,-3.37295,-5452.12,3.69219,0.382347,0.255879
1870000,4,-0.819147,-5432.94,1.45882,0.351861,0.248544
1880000,3,-1.31297,-5437.73,1.12135,0.379953,0.2667
1890000,4,-2.41045,-5423.35,1.8214,0.372045,0.2664
1900000,3,-2.03559,-5437.42,1.77717,0.380591,0.257875
1910000,4,-2.96559,-5426.35,3.3799,0.376632,0.2854
1920000,5,-4.68175,-5422,2.89609,0.36351,0.2722
1930000,4,-1.4981,-5427.16,2.90565,0.376316,0.2615
1940000,3,-0.00604788,-5434.87,1.13456,0.365024,0.2629
1950000,3,-1.43069,-5434.77,2.41829,0.358235,0.2645
1960000,4,-2.32582,-5427.28,3.61431,0.392984,0.253683
1970000,3,0.660408,-5430.11,0.458275,0.376014,0.268125
1980000,4,-2.92674,-5427.12,2.45358,0.358062,0.2694
1990000,3,-0.179077,-5425.43,1.30373,0.376011,0.2628
2000000,5,-3.27124,-5419.16,2.09234,0.380072,0.2683
2010000,3,-1.60279,-5429.33,2.79366,0.371002,0.2703
2020000,3,-1.14412,-5427.47,2.32451,0.376616,0.2669
2030000,3,-0.316268,-5430.41,1.5921,0.368846,0.271014
2040000,3,-1.46874,-5423.36,2.69379,0.377292,0.257063
2050000,3,-0.223858,-5432.55,1.2643,0.393572,0.2738
2060000,3,-1.50579,-5431.86,2.73148,0.397231,0.2723
2070000,3,-1.25768,-5429.1,2.47825,0.380716,0.271733
2080000,3,-2.76371,-5440.3,1.86736,0.369785,0.2648
2090000,4,-2.41397,-5438.19,3.50985,0.388765,0.2596
2100000,2,-0.293463,-5445.35,0.953913,0.366652,0.2693
2110000,4,-2.68572,-5419.62,2.49106,0.368743,0.269625
2120000,4,-3.10086,-5435.95,2.3786,0.375136,0.26055
2130000,4,-2.0568,-5425.8,2.22985,0.377044,0.26385
2140000,3,-1.67986,-5431.73,2.68934,0.383251,0.272
2150000,4,-3.0466,-5427.34,2.96425,0.369553,0.2676
2160000,3,-1.25274,-5426.89,2.4957,0.389128,0.266475
2170000,3,-2.3106,-5434.07,1.12471,0.384228,0.259145
2180000,4,0.0897272,-5423.69,1.01826,0.379093,0.2766
2190000,3,-1.74901,-5434.29,2.77196,0.382312,0.2574
2200000,4,-1.35267,-5430.92,2.43983,0.397082,0.27236
2210000,3,-0.423131,-5429.31,1.57637,0.382479,0.28025
2220000,5,-1.42882,-5425.53,2.30991,0.35876,0.27785
2230000,3,0.696033,-5423.76,0.525177,0.381319,0.2776
2240000,4,-1.02316,-5425.4,2.34173,0.375557,0.2862
2250000,3,-0.113058,-5427.46,1.33387,0.391478,0.278533
