generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
2300000,1,0.0951633,-4006.19,0.19949,0.576635,0.2113
2350000,3,-4.55222,-4006.97,2.48459,0.59061,0.22495
2400000,3,-2.30044,-4001.91,2.53314,0.56554,0.2163
2450000,3,0.37068,-3999.52,0.847897,0.596139,0.234575
2500000,1,-0.0650553,-4006.39,0.366279,0.565244,0.2128
2550000,1,-0.0773653,-4006.35,0.388712,0.578281,0.2117
2600000,3,-1.40323,-3996.92,1.31613,0.582591,0.2213
2650000,1,-0.928204,-4010.57,1.15876,0.592242,0.2084
2700000,3,-1.06809,-3997.51,1.8323,0.564381,0.220264
2750000,3,-3.96296,-4007.11,1.94731,0.545522,0.2138
2800000,1,-0.80131,-4006.64,1.09651,0.579264,0.223475
2850000,2,-1.184,-4007.79,1.15247,0.575394,0.21288
2900000,2,-0.0649651,-4007.55,0.701567,0.566221,0.232067
2950000,1,0.177943,-4008.94,0.149831,0.557826,0.2132
3000000,1,0.236643,-4010.04,0.0929148,0.58665,0.217579
3050000,1,-0.817536,-4007.07,1.14418,0.561214,0.217157
3100000,3,-3.22699,-4003.4,2.11405,0.580167,0.2242
3150000,4,-2.99273,-4001.54,3.66297,0.57521,0.2286
3200000,6,-1.34864,-3987.16,2.19434,0.572213,0.258133
3250000,1,0.226058,-4006.78,0.11382,0.574778,0.2137
3300000,2,-0.652134,-4002.62,1.399,0.600272,0.239063
3350000,1,-0.265286,-4009.07,0.538907,0.585184,0.213475
3400000,1,-0.445723,-4006.82,0.7303,0.564909,0.217043
3450000,1,-0.462111,-4008.44,0.815,0.563019,0.2137
3500000,1,-1.71967,-4008.22,2.03905,0.595162,0.2155
3550000,1,-1.95737,-4014.55,2.18732,0.571531,0.2466
3600000,1,-0.319059,-4006.75,0.642759,0.583322,0.217944
3650000,3,-4.93602,-4001.66,1.35253,0.551616,0.2411
3700000,2,-0.0245716,-4004.35,0.713794,0.603526,0.23545
3750000,1,0.186785,-4008.71,0.150453,0.559061,0.213875
3800000,2,-0.396407,-4002.82,0.614508,0.568778,0.224
3850000,3,-3.82303,-4004.14,2.47666,0.565805,0.2125
3900000,1,-1.1543,-4008.99,1.49132,0.562947,0.2281
3950000,1,-0.236419,-4008.55,0.504067,0.569523,0.2268
4000000,1,-0.564212,-4009.69,0.851075,0.616813,0.2144
4050000,1,-0.352482,-4008.48,0.612735,0.583695,0.213067
4100000,2,-2.86396,-4007.3,1.12392,0.558286,0.22134
4150000,1,-2.34208,-4005.8,2.65104,0.577224,0.216
4200000,1,-0.723012,-4008.03,0.994489,0.558103,0.222333
4250000,1,-0.436684,-4010.31,0.758898,0.603821,0.2091
4300000,1,-0.586656,-4010.55,0.906953,0.619984,0.222612
4350000,2,-0.570029,-4002.35,0.654034,0.578826,0.2189
4400000,1,-0.993475,-4006.9,1.3171,0.574749,0.20885
4450000,1,-0.252703,-4007.88,0.569876,0.599946,0.219
4500000,1,-0.0694545,-4006.9,0.381229,0.561711,0.220067
4550000,2,-1.59671,-4004.25,1.41516,0.581662,0.2191
4600000,1,-0.612497,-4010.19,0.909841,0.581158,0.22085
4650000,2,0.325008,-4001.52,0.434874,0.585593,0.265257
4700000,1,-1.14259,-4006.19,1.44932,0.582962,0.2172
4750000,1,-0.987559,-4008.91,1.27256,0.570326,0.226329
4800000,1,-0.961269,-4008.55,1.21848,0.585363,0.222167
4850000,1,-0.218697,-4008.99,0.523876,0.593427,0.217533
4900000,1,-1.26343,-4010.39,1.52781,0.566488,0.219225
4950000,2,-1.55327,-4004.58,0.853499,0.586754,0.2046
5000000,3,-2.12056,-3998.11,3.13655,0.559988,0.2458
5050000,1,-1.29577,-4006.77,1.62691,0.562257,0.224512
5100000,2,-0.869333,-4004.94,1.24505,0.563316,0.21245
5150000,1,0.122788,-4008.5,0.2355,0.588815,0.21825
5200000,4,-3.69595,-4002.06,1.41506,0.582238,0.217425
5250000,1,-0.162363,-4009.2,0.50149,0.558937,0.22645
5300000,4,-4.71467,-4004.45,3.38424,0.569756,0.24455
5350000,1,0.00293547,-4006.68,0.307157,0.577408,0.2249
5400000,2,-0.970511,-4002.56,1.70075,0.58607,0.220067
5450000,1,0.360985,-4014.95,0.0725603,0.596254,0.241
5500000,2,-1.54574,-4006.46,1.16133,0.575038,0.2152
5550000,3,-2.71395,-4005.82,2.01021,0.581436,0.2218
5600000,1,-1.59528,-4008.67,1.92609,0.55125,0.21428
5650000,2,-1.92207,-4010.4,1.15049,0.585387,0.2243
5700000,1,0.206512,-4008.12,0.126452,0.590152,0.2163
5750000,1,-0.418923,-4007.76,0.764252,0.569767,0.2108
5800000,1,-0.107157,-4008.11,0.423416,0.575454,0.2128
5850000,1,-0.292029,-4006.72,0.606181,0.584095,0.220382
5900000,1,0.244073,-4006.87,0.0475143,0.567258,0.2122
5950000,2,-0.61382,-4005.17,0.707127,0.546984,0.219233
6000000,1,-0.580439,-4007.08,0.890488,0.571984,0.217933
6050000,1,-1.00743,-4008.03,1.34552,0.600539,0.232437
6100000,1,-0.980968,-4010.66,1.27857,0.593268,0.2237
6150000,3,-0.861022,-4008.54,0.493939,0.590665,0.2273
6200000,1,-0.215422,-4007.25,0.563545,0.56946,0.220245
6250000,1,0.229012,-4011.24,0.0742923,0.605121,0.2262
6300000,3,-0.550877,-3998.99,0.840869,0.59524,0.23438
6350000,1,0.0350795,-4006.93,0.313631,0.582265,0.2124
6400000,1,0.018402,-4007.55,0.296266,0.59673,0.226791
6450000,1,-2.5448,-4006.62,2.88202,0.5705,0.2225
6500000,2,-0.778562,-4007.4,1.14547,0.567413,0.2205
6550000,1,-0.808305,-4007.67,1.08007,0.594671,0.2223
6600000,2,-1.06283,-4002.4,1.82549,0.574531,0.217833
6650000,1,-0.731549,-4011.29,1.06734,0.579847,0.21652
6700000,2,-4.79631,-4004.81,1.47729,0.585932,0.22196
6750000,1,-0.273141,-4010.41,0.607937,0.587947,0.202
6800000,1,0.20587,-4006.25,0.110084,0.568144,0.221133
6850000,4,-3.18945,-4001.93,0.889662,0.581233,0.214233
6900000,1,-1.41578,-4007.53,1.74686,0.590445,0.21815
6950000,1,-1.15606,-4006.84,1.44787,0.586743,0.219971
7000000,1,-1.35335,-4006.2,1.6569,0.566506,0.21555
7050000,1,-0.283722,-4007.35,0.573148,0.566474,0.218771
7100000,2,-0.631409,-4006.69,0.982425,0.577103,0.24835
7150000,2,-1.57936,-4009.56,1.76084,0.584518,0.2174
7200000,1,-1.17137,-4010.25,1.5027,0.571504,0.21485
7250000,1,-0.932652,-4008.41,1.22728,0.564249,0.215675
7300000,1,-0.31001,-4007.21,0.601816,0.593338,0.2278
7350000,3,-1.67532,-4002.91,2.43147,0.564422,0.219691
7400000,1,-1.75241,-4006,2.05613,0.578171,0.225957
7450000,2,-3.06271,-4004.7,2.45082,0.565847,0.2259
7500000,1,-0.773048,-4008.5,1.05764,0.573868,0.2177
7550000,1,-2.05557,-4008.18,2.35973,0.598053,0.22311
7600000,1,-0.238837,-4006.51,0.54518,0.588496,0.223625
7650000,2,-1.18661,-4005.76,0.977322,0.561284,0.218883
7700000,1,-1.16278,-4009.74,1.45895,0.572418,0.2233
7750000,1,-0.630048,-4008.54,0.977989,0.576465,0.219531
7800000,1,-1.50971,-4008.64,1.80877,0.590564,0.2135
7850000,3,-1.89669,-3998.25,0.629711,0.585416,0.244
7900000,1,-0.87868,-4007.93,1.1445,0.556103,0.2269
7950000,1,-0.0886748,-4008.07,0.438042,0.573055,0.2274
8000000,1,-0.0722853,-4009.27,0.387596,0.57078,0.2103
8050000,2,-4.89675,-4008.34,2.59943,0.591725,0.219182
8100000,2,0.173208,-4008.37,0.351574,0.583648,0.217867
8150000,1,-0.132536,-4008.67,0.424549,0.584972,0.220325
8200000,1,0.218972,-4008.54,0.117892,0.569563,0.2213
8250000,2,-2.36679,-4004.14,1.44874,0.557003,0.220971
8300000,1,-0.361026,-4011.38,0.735725,0.580186,0.2191
8350000,2,-1.49924,-4009.53,2.14291,0.594604,0.21982
8400000,2,-1.32196,-4006.73,1.93606,0.568634,0.21715
8450000,2,-0.7228,-4009.89,0.35705,0.589408,0.22155
8500000,1,-0.93313,-4008.02,1.19971,0.57201,0.2188
8550000,1,-0.0800109,-4007.88,0.350332,0.573578,0.218687
8600000,1,0.0454966,-4018.47,0.213572,0.578507,0.221233
8650000,2,-1.23106,-4005.63,0.959737,0.582295,0.2137
8700000,1,-0.109439,-4006.51,0.432251,0.577271,0.223612
8750000,1,-1.30741,-4008.17,1.62674,0.553187,0.2195
8800000,3,-2.56885,-3998.99,2.73506,0.589213,0.2644
8850000,3,0.00762055,-3998.48,0.864135,0.606092,0.23722
8900000,1,-0.707711,-4006.93,1.00943,0.562691,0.221767
8950000,1,0.0197934,-4007.43,0.302412,0.579972,0.2331
9000000,1,-0.175015,-4005.93,0.490551,0.582321,0.21886
9050000,1,0.271221,-4009.53,0.0461007,0.566092,0.2145
9100000,3,-2.3891,-4004.7,2.08883,0.570799,0.2261
9150000,1,-1.30826,-4014.33,1.73591,0.577292,0.230258
9200000,2,-1.66591,-4009.18,1.6766,0.596535,0.2147
9250000,4,-3.53503,-3998.55,3.03826,0.55867,0.226957
9300000,1,0.13498,-4010.17,0.105735,0.562457,0.2181
9350000,1,-0.597164,-4008.78,0.898402,0.586225,0.213367
9400000,1,-1.68141,-4013.26,1.89229,0.561103,0.2209
9450000,5,-3.02477,-3993.33,2.53768,0.55891,0.2386
9500000,2,-1.46906,-4004.79,0.675607,0.581217,0.2247
9550000,1,-0.950805,-4008.11,1.23841,0.590796,0.2269
9600000,1,-0.652485,-4008.74,0.976772,0.594892,0.218167
9650000,1,-0.998912,-4007.06,1.31134,0.575691,0.225367
9700000,2,-2.61494,-4002.57,2.06363,0.582659,0.228614
9750000,1,0.181112,-4006.44,0.145828,0.567378,0.2225
9800000,1,-0.117934,-4009.03,0.392572,0.574793,0.1966
9850000,2,-1.75275,-4002.31,1.04201,0.581457,0.21725
9900000,1,-0.992872,-4008.46,1.23587,0.557495,0.2167
9950000,3,-2.32819,-3999.11,2.1711,0.585765,0.22509
10000000,1,-1.83649,-4012.61,2.11916,0.614925,0.22055
10050000,1,-0.817066,-4007.27,1.08189,0.57458,0.221
10100000,2,-1.38052,-4002.93,1.37251,0.581213,0.2279
10150000,1,-1.29105,-4008.21,1.62074,0.609213,0.2011
10200000,1,-0.648247,-4008.45,0.955494,0.590736,0.1985
10250000,1,-2.0081,-4012.84,2.26287,0.600217,0.2147
10300000,1,-0.927799,-4008.72,1.16875,0.585686,0.2158
10350000,3,-0.805638,-3996.22,1.81339,0.582179,0.24915
10400000,1,-0.117852,-4008.2,0.360964,0.584822,0.222427
10450000,2,-2.3268,-4005.02,2.42017,0.605912,0.212
10500000,1,-0.535664,-4008.28,0.829648,0.57127,0.230058
10550000,2,-3.14347,-4003.46,1.19964,0.563726,0.229467
10600000,2,-3.09329,-4003.31,3.26021,0.576446,0.2214
10650000,6,-2.58038,-3992.06,2.74653,0.564835,0.22069
10700000,1,-0.232174,-4008.96,0.521831,0.585317,0.2098
10750000,1,-1.14354,-4006.62,1.43051,0.590266,0.2212
10800000,1,-0.336972,-4013.63,0.584875,0.567819,0.21634
10850000,1,-0.635688,-4007.64,0.942096,0.559636,0.2138
10900000,1,-0.110592,-4007.57,0.411595,0.572726,0.21995
10950000,1,-0.347198,-4006.33,0.662193,0.591357,0.2232
11000000,1,-0.305055,-4007.97,0.616728,0.581237,0.2328
11050000,1,-0.574653,-4006.75,0.904724,0.576252,0.213025
11100000,1,-0.0935562,-4008.3,0.419915,0.591853,0.2067
11150000,1,-0.436492,-4008.01,0.680282,0.579487,0.2148
11200000,1,-0.294216,-4006.93,0.591141,0.585912,0.21095
11250000,1,-0.884642,-4006.41,1.17492,0.567317,0.221571
11300000,1,-0.136362,-4008.13,0.481751,0.601179,0.2259
11350000,1,-0.0521493,-4006.32,0.344605,0.576503,0.22155
11400000,1,-1.43819,-4008.57,1.70322,0.553289,0.231453
11450000,2,-0.587816,-4004.49,0.382108,0.580713,0.22
11500000,1,0.149111,-4008.93,0.1562,0.542714,0.227925
11550000,1,-1.04185,-4007.47,1.3213,0.58104,0.21195
11600000,1,-0.884381,-4009.58,1.18921,0.57573,0.2348
11650000,3,-2.49684,-3999.92,3.19247,0.576267,0.2151
11700000,2,-1.05288,-4002.04,1.79747,0.569529,0.25416
11750000,1,-0.564453,-4016.5,0.834185,0.587863,0.226975
11800000,1,0.269932,-4013.98,0.112268,0.604209,0.2607
11850000,1,-0.215605,-4009.09,0.569497,0.583701,0.220625
11900000,3,-3.99222,-4005.91,1.94615,0.571827,0.2235
11950000,1,-1.10243,-4010.4,1.3902,0.572859,0.218922
12000000,1,-2.84152,-4007.42,3.18112,0.566331,0.2229
12050000,1,-0.999696,-4007.15,1.29284,0.591738,0.21255
12100000,1,0.054679,-4006.54,0.263649,0.574997,0.222833
12150000,2,-2.78479,-4004.61,3.24759,0.573649,0.2069
12200000,1,-0.121474,-4007.73,0.431676,0.569579,0.2189
12250000,2,-2.24932,-4002.31,1.69787,0.580271,0.227283
12300000,3,-1.93449,-4003.09,1.13194,0.575816,0.22585
12350000,2,-1.37129,-4003.36,2.02551,0.575478,0.221333
12400000,1,-2.53799,-4006.61,2.82238,0.570948,0.220367
12450000,2,-0.302062,-4007.01,0.699766,0.586306,0.211983
12500000,1,-0.944537,-4006.04,1.25146,0.580385,0.216067
12550000,1,0.297694,-4009.73,0.0256534,0.556355,0.2308
12600000,1,0.250824,-4008.68,0.040093,0.594047,0.2131
12650000,1,-1.15466,-4007.05,1.44996,0.559221,0.2186
12700000,1,-0.386373,-4006.34,0.699036,0.573987,0.213925
12750000,1,-0.516887,-4008.09,0.806724,0.58775,0.21895
12800000,1,-1.08638,-4011.08,1.36487,0.554688,0.215583
12850000,3,-1.60363,-3998.33,1.74938,0.552833,0.221275
12900000,1,-1.51902,-4008.07,1.86193,0.595093,0.2263
12950000,3,-0.465477,-4007.88,1.38236,0.59201,0.222333
13000000,1,-1.3682,-4006.27,1.6596,0.581721,0.222071
13050000,1,-0.378262,-4006.52,0.670855,0.580037,0.2344
13100000,1,-0.136186,-4007.02,0.428892,0.572582,0.2157
13150000,2,-1.30099,-4008.58,1.96606,0.600729,0.2174
13200000,1,-0.786206,-4010.53,1.1718,0.575019,0.216967
13250000,1,0.15085,-4008.26,0.190988,0.562466,0.219883
13300000,3,-2.87983,-3999.07,2.30317,0.56372,0.2323
13350000,1,0.0497602,-4006.38,0.275551,0.578837,0.218818
13400000,1,-0.300968,-4006.55,0.628992,0.574082,0.2083
13450000,1,0.015228,-4007.48,0.279137,0.589802,0.2174
13500000,1,-0.0715543,-4008.73,0.345481,0.587156,0.226
13550000,1,-0.306239,-4006.93,0.609247,0.557369,0.2116
13600000,1,-0.357423,-4009.73,0.719737,0.579079,0.24085
13650000,2,-2.14165,-4004.09,1.36614,0.560788,0.223637
13700000,1,-0.241795,-4008.42,0.592818,0.568008,0.2201
13750000,1,-0.925309,-4007.86,1.24657,0.559943,0.21955
13800000,2,-4.20704,-4007.55,4.4622,0.581456,0.2039
13850000,1,-0.248046,-4008.46,0.55457,0.570194,0.20985
13900000,1,0.109051,-4006.97,0.172131,0.569011,0.222633
13950000,2,-1.95651,-4002.3,2.67316,0.579927,0.2314
14000000,4,-1.13654,-3995.5,2.70412,0.594522,0.2582
14050000,2,-3.16781,-4004.11,1.8953,0.558183,0.2217
14100000,2,-0.0620972,-4005.31,0.556241,0.577503,0.22325
14150000,2,-1.61715,-4006.91,1.7139,0.544964,0.221967
14200000,3,-1.40416,-4001.88,0.660457,0.560017,0.2158
14250000,1,0.201336,-4008.94,0.117215,0.559968,0.2134
14300000,3,-0.825412,-4004.62,0.596024,0.595838,0.2103
14350000,3,-0.966354,-3998.39,0.517486,0.577394,0.223532
14400000,1,-0.963033,-4006.83,1.28609,0.556816,0.222
14450000,1,0.0318837,-4009.45,0.293165,0.573104,0.222333
14500000,1,-0.485581,-4008.53,0.781464,0.573636,0.22268
14550000,2,-1.21162,-4004.72,0.98795,0.578056,0.214925
14600000,2,-0.0171263,-4007.27,0.259861,0.580737,0.22665
14650000,1,-1.68854,-4007.71,2.00288,0.593723,0.221867
14700000,1,-2.27155,-4008.14,2.52442,0.578707,0.21498
14750000,1,-0.168137,-4009.94,0.510896,0.563147,0.208
14800000,2,-2.00061,-4011.16,1.9594,0.569161,0.221089
14850000,1,-0.7899,-4010.2,1.01703,0.58863,0.219283
14900000,1,-1.19257,-4007.02,1.52089,0.598829,0.2221
14950000,2,-1.51809,-4009.23,1.71848,0.553097,0.2112
15000000,3,-2.05886,-4003.38,1.66662,0.55777,0.22215
15050000,1,-0.788662,-4009.24,1.0761,0.570034,0.22269
15100000,1,-2.10354,-4008.52,2.39652,0.571954,0.227833
15150000,4,-2.84046,-3993.63,3.10345,0.589444,0.223
15200000,2,-1.65682,-4005.59,2.00352,0.582822,0.219713
15250000,1,-0.0254157,-4008.1,0.291161,0.585969,0.219486
15300000,1,-1.08972,-4008.12,1.40808,0.567932,0.22115
15350000,4,-1.87288,-3999.27,1.59897,0.563227,0.213325
15400000,1,-1.38914,-4006.55,1.6823,0.579673,0.2191
15450000,4,-0.347038,-3993.41,1.81771,0.581537,0.229075
15500000,3,-0.860725,-3996.6,2.03406,0.533682,0.261333
15550000,3,-1.63848,-3994.66,1.69415,0.569061,0.2515
15600000,2,-0.934707,-4006.41,1.08149,0.562249,0.2215
15650000,1,-0.0362931,-4009.49,0.345607,0.594759,0.2198
15700000,1,-1.14554,-4010.37,1.39313,0.593534,0.2249
15750000,1,0.10948,-4007.67,0.236654,0.566381,0.22
15800000,3,-1.91224,-4006.08,2.88823,0.578178,0.2372
15850000,2,-2.26474,-4003.26,0.86077,0.569486,0.247833
15900000,3,-3.94591,-4004.72,1.79827,0.583569,0.2111
15950000,1,0.142909,-4006.56,0.17392,0.572699,0.2141
16000000,1,-1.72838,-4006.71,2.06164,0.577948,0.2168
16050000,3,-0.681203,-3997.49,0.70892,0.576868,0.2344
16100000,1,-2.37227,-4006.08,2.68856,0.573908,0.2058
16150000,1,-0.213448,-4008.42,0.546304,0.585917,0.21235
16200000,1,-0.0899056,-4013.29,0.519778,0.574804,0.2341
16250000,1,-1.38047,-4007.2,1.68331,0.582364,0.219709
16300000,2,0.114266,-4007.79,0.336164,0.590667,0.220525
16350000,1,-0.0587553,-4015.95,0.417904,0.599191,0.2661
16400000,1,-1.15776,-4007.49,1.47732,0.58621,0.2148
16450000,1,-0.915988,-4008.75,1.22829,0.5444,0.2185
16500000,1,-0.661553,-4007.79,0.97359,0.561084,0.2056
16550000,2,-0.973672,-4008.5,1.13768,0.548413,0.217
16600000,1,-0.4178,-4006.92,0.736282,0.571841,0.2193
16650000,3,-2.5635,-3998.15,1.89648,0.539808,0.2795
16700000,1,0.1206,-4006.88,0.188295,0.570919,0.22177
16750000,1,-1.14602,-4006.46,1.42812,0.569745,0.2315
16800000,1,-0.0443333,-4008.05,0.343813,0.561216,0.222677
16850000,1,-0.423179,-4008.4,0.747164,0.594805,0.2158
16900000,2,-0.78996,-4001.6,0.161074,0.582728,0.216667
16950000,2,-1.4093,-4011.66,1.45806,0.573705,0.228167
17000000,1,-4.47456,-4007.29,4.80403,0.583128,0.217489
17050000,1,0.0811329,-4008.49,0.222094,0.59362,0.2155
17100000,1,-0.0651252,-4007.38,0.356742,0.5858,0.21
17150000,4,-1.39734,-3989.44,1.2342,0.56992,0.228367
17200000,1,0.0950762,-4009.52,0.212238,0.605402,0.2158
17250000,1,-0.154797,-4006.84,0.47716,0.594689,0.2072
17300000,2,-0.596471,-4004.73,1.2896,0.559366,0.21412
17350000,1,-1.11046,-4007.94,1.37004,0.576198,0.2306
17400000,1,-1.38801,-4007.27,1.67004,0.558421,0.2197
17450000,1,-0.0705753,-4007.86,0.387182,0.577875,0.2274
17500000,3,-3.35974,-4002.76,3.06347,0.569861,0.221167
17550000,1,0.0468792,-4011.02,0.199922,0.546906,0.21212
17600000,1,0.240268,-4007.38,0.0605301,0.585418,0.218333
17650000,1,-0.767228,-4007.74,1.10016,0.597922,0.2223
17700000,1,-1.2933,-4007.58,1.57239,0.569947,0.222188
17750000,1,-0.646763,-4010.42,0.887008,0.559437,0.225124
17800000,1,-0.0444081,-4006.93,0.34979,0.575979,0.221625
17850000,1,-0.422223,-4006.32,0.744925,0.5691,0.223467
17900000,2,-2.74105,-4005.31,1.80476,0.567765,0.2399
17950000,1,-1.68179,-4006.2,1.97458,0.564245,0.222033
18000000,1,-1.05469,-4008.73,1.2967,0.595052,0.21604
18050000,2,-1.51825,-4004.96,1.28295,0.552062,0.22326
18100000,1,-0.547172,-4010.82,0.8751,0.583999,0.230325
18150000,1,-2.57143,-4008.46,2.83837,0.554661,0.2137
18200000,2,-3.16519,-4001.38,2.79608,0.577505,0.2174
18250000,3,-1.36491,-4002.57,1.172,0.578687,0.2204
18300000,1,-0.974475,-4006.92,1.25267,0.581493,0.2444
18350000,1,-0.381261,-4008.09,0.736281,0.575193,0.227175
18400000,1,-1.203,-4005.89,1.49844,0.579831,0.243733
18450000,1,-2.18189,-4007.05,2.44956,0.560531,0.24145
18500000,2,-0.811296,-4004.71,0.910859,0.601541,0.215425
18550000,1,-0.751223,-4010.16,1.02902,0.587199,0.2237
18600000,1,-0.484164,-4006.24,0.782323,0.585216,0.223843
18650000,1,-1.05958,-4007.89,1.33955,0.548543,0.21825
18700000,1,-0.0267915,-4006.33,0.329361,0.589337,0.21685
18750000,3,-4.09506,-4002.31,3.53997,0.571736,0.230575
18800000,2,-1.02577,-4019.68,1.32642,0.580638,0.2169
18850000,1,-0.569885,-4006.58,0.847857,0.585827,0.2215
18900000,1,-1.99879,-4007.54,2.28801,0.581624,0.21945
18950000,1,-1.76577,-4007.01,2.08458,0.576319,0.22087
19000000,1,0.0868291,-4007.65,0.185811,0.576995,0.220829
19050000,2,-3.6557,-4011.67,2.59264,0.608208,0.2279
19100000,1,-1.31219,-4007.06,1.6477,0.570659,0.2186
19150000,3,-1.14436,-3996.17,2.3035,0.609143,0.257543
19200000,1,-0.843562,-4007.84,1.14604,0.550798,0.2125
19250000,1,-0.509344,-4008.36,0.845569,0.571488,0.213225
19300000,2,-1.37529,-4011.06,1.7929,0.582394,0.2174
19350000,1,0.0288809,-4007.27,0.272416,0.570924,0.222155
19400000,2,-1.94362,-4006.4,1.98985,0.570088,0.222643
19450000,1,-0.088114,-4009.67,0.367815,0.541822,0.222
19500000,1,-0.140319,-4009.14,0.47931,0.55203,0.2292
19550000,1,-0.38538,-4007.72,0.669579,0.591017,0.21015
19600000,1,-0.39707,-4010.55,0.776322,0.552048,0.21845
19650000,2,-2.19839,-4007.95,1.53342,0.570285,0.2026
19700000,1,-0.729834,-4009.15,1.02124,0.584184,0.232425
19750000,1,0.149739,-4009.41,0.155847,0.58491,0.21972
19800000,1,-0.369839,-4009.09,0.669425,0.588076,0.22526
19850000,2,-1.3902,-4005.38,1.82943,0.580673,0.2268
19900000,3,-2.02497,-4006.76,2.00051,0.581781,0.2172
19950000,2,-2.08345,-4005.21,2.63533,0.569662,0.22795
20000000,1,-0.611702,-4008.07,0.86033,0.583945,0.2116
20050000,3,-2.12019,-3997.17,0.917093,0.578991,0.23995
20100000,1,-2.02882,-4009.37,2.27253,0.552224,0.2133
20150000,1,-1.01193,-4006.93,1.3042,0.569494,0.2144
20200000,3,-2.2668,-4016.09,2.83544,0.60591,0.21792
20250000,1,-0.687155,-4009.18,1.04537,0.590882,0.2203
20300000,3,-0.516261,-3997.43,1.7654,0.5729,0.255775
20350000,2,-3.72032,-4007.84,2.14408,0.585591,0.2222
20400000,2,-2.18769,-4005.01,0.990991,0.568457,0.2187
20450000,1,-2.20974,-4009.21,2.57438,0.569461,0.2663
20500000,1,0.178645,-4006.2,0.142445,0.576336,0.2325
20550000,4,-4.79151,-4000.27,3.12226,0.572586,0.21034
20600000,2,-4.13957,-4003.85,3.17483,0.563767,0.221
20650000,3,0.270567,-4000.62,0.967126,0.585481,0.2226
20700000,1,-1.63517,-4008.41,1.95438,0.607084,0.218
20750000,1,-0.426694,-4006.66,0.73952,0.561289,0.227919
20800000,2,-0.0222315,-4003.95,0.767912,0.60133,0.233171
20850000,2,-1.82266,-4003.5,1.29413,0.583433,0.22095
20900000,1,-2.47185,-4008.56,2.81422,0.58016,0.22208
20950000,1,-1.40846,-4008.29,1.76157,0.5724,0.2362
21000000,1,-0.0624114,-4009.71,0.358894,0.599669,0.2176
21050000,1,-1.85029,-4006.58,2.14435,0.590757,0.2115
21100000,1,-0.706692,-4007.29,1.04245,0.585949,0.219587
21150000,2,0.0601099,-4005.47,0.282595,0.596886,0.219638
