generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
21050000,2,-0.190139,-3837.11,0.990211,0.58239,0.24005
21100000,3,-0.545574,-3831.81,1.52833,0.592596,0.242325
21150000,2,-0.350757,-3838.71,1.15889,0.578672,0.2442
21200000,4,-1.46886,-3832.88,2.66132,0.622802,0.2294
21250000,1,-0.255746,-3844.3,0.61278,0.60149,0.230825
21300000,1,0.0432968,-3845.58,0.382503,0.595084,0.2133
21350000,2,0.720074,-3834.74,0.258308,0.606914,0.235
21400000,2,-0.483285,-3831.71,1.3187,0.608448,0.23815
21450000,2,-1.09711,-3835.65,2.06025,0.621621,0.23925
21500000,2,0.418563,-3831.53,0.447974,0.605327,0.23595
21550000,2,-0.653217,-3835.4,1.53889,0.576239,0.245233
21600000,2,-0.947287,-3836.72,1.95032,0.594762,0.2437
21650000,3,-2.47496,-3833.72,2.02564,0.615042,0.2384
21700000,2,-0.643062,-3835.56,1.5846,0.638284,0.231633
21750000,2,-0.0428789,-3832.75,0.934036,0.603763,0.2452
21800000,3,-1.85996,-3833.08,2.12307,0.611057,0.24298
21850000,2,-0.0394738,-3830.71,0.979018,0.61375,0.2377
21900000,2,0.35375,-3836.8,0.517035,0.602427,0.2384
21950000,2,-0.483766,-3845.61,0.922416,0.628261,0.2166
22000000,2,-1.11516,-3833.27,2.03717,0.619401,0.235
22050000,2,-3.11935,-3835.52,4.01422,0.63127,0.249225
22100000,2,-1.05246,-3831.84,1.92808,0.604588,0.2391
22150000,2,0.205025,-3834.88,0.748614,0.568538,0.246275
22200000,2,0.277836,-3835.38,0.668087,0.627176,0.24632
22250000,3,-2.2911,-3830.44,3.54974,0.589485,0.239
22300000,4,-1.05585,-3830.69,1.62975,0.61099,0.2392
22350000,2,-0.425438,-3833.24,1.37658,0.591623,0.2447
22400000,2,0.438086,-3833.83,0.545587,0.61725,0.242633
22450000,2,-1.07209,-3835.42,1.94346,0.63462,0.23994
22500000,2,0.383014,-3833.11,0.527033,0.610191,0.24835
22550000,2,-1.58886,-3833.85,2.48003,0.602388,0.2397
22600000,4,-0.869325,-3829.08,2.34095,0.631762,0.23112
22650000,2,0.484767,-3838.48,0.402794,0.596218,0.24055
22700000,3,0.642645,-3835.34,0.589145,0.608453,0.25275
22750000,2,0.26759,-3832.24,0.634889,0.594353,0.2243
22800000,2,-0.468879,-3833.01,1.41274,0.613282,0.2452
22850000,2,0.482405,-3832.25,0.42483,0.614711,0.2341
22900000,3,-1.31905,-3834.58,1.67289,0.614785,0.242737
22950000,2,-0.452127,-3831.81,1.35939,0.592445,0.24555
23000000,2,-0.480693,-3831.55,1.35894,0.609978,0.2391
23050000,2,-2.475,-3834.01,3.35645,0.635934,0.2314
23100000,2,-0.365638,-3831.33,1.30056,0.612187,0.244333
23150000,2,-0.850499,-3833.68,1.75888,0.624398,0.2354
23200000,3,-0.992195,-3829.58,2.43312,0.618737,0.235833
23250000,2,-3.26915,-3834.53,4.19624,0.626783,0.24905
23300000,3,-0.0534337,-3834.07,1.53459,0.613041,0.234967
23350000,1,0.02391,-3848.9,0.301322,0.601125,0.219325
23400000,2,0.399911,-3831.71,0.491226,0.612142,0.24465
23450000,1,-0.574159,-3844.41,0.948162,0.621188,0.20685
23500000,2,0.0846248,-3834.27,0.794499,0.587414,0.24295
23550000,2,0.399808,-3835.66,0.498181,0.586445,0.2407
23600000,2,-0.82946,-3834.29,1.64842,0.62773,0.2445
23650000,2,-1.52418,-3837.52,2.51077,0.616025,0.242
23700000,2,0.188265,-3834.1,0.752748,0.583215,0.266533
23750000,2,-2.83573,-3835.11,3.87542,0.610911,0.244529
23800000,2,0.309536,-3835.55,0.566591,0.618558,0.24105
23850000,3,-0.964424,-3830.88,1.91149,0.619985,0.236233
23900000,2,-0.33338,-3832.45,1.21377,0.58096,0.243621
23950000,2,0.229717,-3837.04,0.588458,0.640083,0.2424
24000000,2,0.315543,-3832.38,0.641207,0.588182,0.2499
24050000,3,0.052383,-3829.5,0.797762,0.596748,0.2401
24100000,2,-2.33089,-3832.12,3.29954,0.60235,0.2462
24150000,1,0.34457,-3847.48,0.10428,0.615365,0.224135
24200000,2,-0.807274,-3834.03,1.66883,0.613973,0.2415
24250000,1,-0.546607,-3847.09,0.867587,0.619028,0.2153
24300000,2,-1.42673,-3835.17,2.23012,0.601544,0.22108
24350000,2,-0.294756,-3835.4,1.21338,0.628803,0.23825
24400000,2,0.212713,-3832.82,0.714795,0.59764,0.2335
24450000,2,-0.490977,-3847.2,1.26694,0.616762,0.25625
24500000,2,-1.24268,-3832.4,2.05425,0.611648,0.2378
24550000,2,0.292665,-3837.27,0.528141,0.618383,0.2411
24600000,2,-0.682119,-3834.37,1.53108,0.585946,0.2372
24650000,2,-3.18726,-3834.91,4.08052,0.623247,0.246833
24700000,2,-0.253246,-3832.68,1.2577,0.611869,0.249967
24750000,2,-1.89742,-3832.45,2.73637,0.629335,0.25015
24800000,2,-0.632721,-3831.84,1.60015,0.620265,0.22832
24850000,2,0.0831423,-3835.36,0.781152,0.57496,0.2331
24900000,3,0.450584,-3830.18,0.814287,0.603692,0.2356
24950000,3,-3.76006,-3833.29,3.96705,0.628366,0.235033
25000000,2,-1.66141,-3832.11,2.55045,0.59493,0.2494
25050000,2,-0.212114,-3832.27,1.06239,0.611582,0.244075
25100000,3,-0.56221,-3834.49,1.47652,0.620896,0.2339
25150000,3,-0.502706,-3837.86,1.31745,0.579216,0.243318
25200000,3,-1.48719,-3837.1,2.75205,0.596127,0.259575
25250000,2,-0.975789,-3833.22,1.80652,0.613339,0.2426
25300000,2,0.196854,-3836.77,0.748349,0.598642,0.249
25350000,1,-0.32639,-3843.71,0.692323,0.615404,0.234771
25400000,1,-0.388017,-3849.62,0.8181,0.575641,0.245733
25450000,2,0.211319,-3832.1,0.70586,0.608347,0.2395
25500000,2,-0.701749,-3831.72,1.59924,0.59771,0.2338
25550000,3,-2.41139,-3834.5,3.28293,0.598264,0.2547
25600000,2,-0.599245,-3833.69,1.53119,0.591869,0.2304
25650000,3,-0.765827,-3834.57,1.90529,0.619477,0.2455
25700000,2,-0.884003,-3833.86,1.87213,0.63431,0.2401
25750000,2,-0.562608,-3832.06,1.47759,0.608561,0.234
25800000,2,0.40761,-3833.59,0.478216,0.626548,0.2435
25850000,2,-1.81786,-3843.21,2.13367,0.607697,0.221767
25900000,1,-1.67154,-3844.03,2.02064,0.599543,0.2023
25950000,1,-0.433722,-3844.82,0.81642,0.632665,0.2076
26000000,2,0.223004,-3835.34,0.692741,0.584267,0.2416
26050000,2,-1.24178,-3838.72,2.04475,0.633926,0.2416
26100000,2,-0.929311,-3836.16,1.85095,0.624722,0.2299
26150000,3,0.100938,-3833.58,0.532291,0.600755,0.239346
26200000,3,0.256758,-3829.57,0.985256,0.59925,0.2569
26250000,2,-3.6869,-3834.31,4.55531,0.59142,0.23255
26300000,2,-3.3643,-3836.42,4.14255,0.621779,0.2337
26350000,4,-1.42893,-3832.37,2.08967,0.616109,0.243625
26400000,2,-0.578024,-3837.08,1.54689,0.620848,0.2485
26450000,1,-0.0286596,-3845.84,0.376976,0.59793,0.241675
26500000,2,0.383986,-3832.39,0.520001,0.584771,0.2394
26550000,4,-0.466379,-3836.8,2.45542,0.575854,0.24375
26600000,3,-1.17514,-3828.58,2.03832,0.632488,0.23884
26650000,3,-0.595393,-3833.42,0.970446,0.606788,0.225918
26700000,2,-0.63044,-3833.9,1.47802,0.596732,0.239
26750000,2,-0.852949,-3833.08,1.72354,0.626552,0.2287
26800000,4,-0.788969,-3831.32,1.84478,0.617369,0.2334
26850000,2,-0.288552,-3833.91,1.1668,0.5912,0.253324
26900000,4,-3.02504,-3828.58,4.65412,0.612662,0.2422
26950000,2,-1.14571,-3833.84,2.104,0.60281,0.2457
27000000,2,0.297368,-3838.92,0.457816,0.628772,0.241525
27050000,2,-1.00011,-3832.41,1.87628,0.608122,0.24995
27100000,2,-0.249555,-3834.88,1.16254,0.58608,0.2349
27150000,2,-0.795089,-3836.18,1.75693,0.605854,0.23925
27200000,4,-2.83579,-3833.33,2.09537,0.609322,0.250367
27250000,2,-2.06683,-3833.52,2.88573,0.612169,0.244433
27300000,2,0.536892,-3833.62,0.490768,0.587953,0.2503
27350000,2,-0.279739,-3835.26,1.21256,0.620004,0.230781
27400000,2,0.165697,-3833.24,0.742773,0.592403,0.2427
27450000,2,-1.38145,-3832.81,2.20333,0.617532,0.2447
27500000,4,-3.83694,-3832.21,3.14112,0.585361,0.241725
27550000,2,-4.21131,-3832.98,5.01221,0.615509,0.2298
27600000,2,-1.22375,-3832.65,2.19226,0.603321,0.23965
27650000,2,-0.645807,-3835.71,1.4732,0.587297,0.231
27700000,2,-0.0156411,-3832.81,0.888173,0.616085,0.24862
27750000,1,0.120347,-3845.78,0.250907,0.593941,0.21875
27800000,0,-0.393016,-3862.07,0.393016,0.619166,0.224436
27850000,1,-0.778118,-3844.83,1.17386,0.622768,0.239633
27900000,2,0.6506,-3831.73,0.298571,0.618114,0.253533
27950000,2,-1.47264,-3835.22,2.35415,0.637973,0.2387
28000000,3,-2.37539,-3830.48,2.91723,0.586519,0.237
28050000,2,0.323792,-3833.89,0.539108,0.601915,0.242517
28100000,2,-0.269352,-3834.33,1.20089,0.631983,0.244125
28150000,2,0.264041,-3833.88,0.604176,0.648058,0.225085
28200000,2,-1.45934,-3833.53,2.30115,0.601743,0.2457
28250000,2,0.329213,-3832.79,0.621989,0.604647,0.233
28300000,2,-0.488453,-3833.26,1.44124,0.6356,0.2383
28350000,1,-1.47285,-3849.61,1.87298,0.618037,0.239846
28400000,1,-1.16023,-3847.83,1.6752,0.608562,0.259283
28450000,2,0.138126,-3833.46,0.854746,0.608965,0.2445
28500000,2,-0.689929,-3835.26,1.48372,0.63035,0.2442
28550000,2,0.151339,-3835.31,0.757343,0.616173,0.2313
28600000,2,-1.24655,-3835.59,2.06096,0.61323,0.241975
28650000,3,-0.11359,-3835.87,0.883045,0.603811,0.25344
28700000,2,-0.496234,-3831.47,1.4107,0.607952,0.24645
28750000,2,-1.64514,-3849.25,2.19381,0.616517,0.252056
28800000,2,0.0988016,-3832.38,0.791408,0.622521,0.2465
28850000,2,-0.0505431,-3832.63,0.866766,0.620438,0.2502
28900000,2,0.322666,-3833.02,0.551513,0.618327,0.25195
28950000,2,0.0776025,-3841.39,0.738576,0.593858,0.2258
29000000,1,0.188817,-3843.68,0.178829,0.595574,0.21476
29050000,1,-1.13067,-3846.58,1.45649,0.629775,0.209
29100000,2,-0.780606,-3837.53,1.58101,0.623391,0.223029
29150000,2,0.197341,-3839.71,0.698523,0.568435,0.2395
29200000,2,-0.0203306,-3833.67,0.849205,0.627719,0.2356
29250000,2,-0.597356,-3835.43,1.52421,0.631044,0.242667
29300000,2,0.0135491,-3831.3,0.915319,0.605704,0.2214
29350000,1,-1.05334,-3845.05,1.39807,0.589097,0.21715
29400000,1,-0.186557,-3844.47,0.583224,0.590759,0.21068
29450000,2,-2.838,-3845.37,2.89828,0.578257,0.221833
29500000,2,-1.14424,-3831.86,2.05731,0.602164,0.229
29550000,2,-0.363598,-3836.59,1.13661,0.593683,0.230229
29600000,2,-0.120645,-3835.41,0.905351,0.602089,0.2501
29650000,2,0.205087,-3834.16,0.737273,0.569009,0.24665
29700000,2,-1.06062,-3832.6,1.96182,0.620158,0.226
29750000,2,0.185752,-3832.88,0.673131,0.594034,0.245367
29800000,2,-0.398208,-3833.25,1.31576,0.634135,0.25125
29850000,2,-1.32417,-3834.52,2.17446,0.574024,0.2397
29900000,2,0.566791,-3832.6,0.382723,0.593975,0.24745
29950000,3,-0.810125,-3831.68,2.01551,0.623741,0.25665
30000000,2,-0.378705,-3834.64,1.33223,0.632721,0.2417
30050000,2,0.304155,-3832.39,0.560054,0.591592,0.2257
30100000,2,-0.298486,-3834.31,1.2513,0.644846,0.2422
30150000,2,-0.723263,-3832.05,1.64548,0.603341,0.226
30200000,2,-0.428337,-3837.73,1.44738,0.636321,0.2418
30250000,2,0.303296,-3834.59,0.633092,0.625558,0.2234
30300000,1,-1.75742,-3845.05,2.15571,0.616569,0.214043
30350000,2,-0.260641,-3833.42,1.11993,0.629842,0.256162
30400000,2,-0.888279,-3832.64,1.73453,0.592651,0.2435
30450000,2,-4.12396,-3836.7,4.97712,0.592021,0.2498
30500000,2,-1.41259,-3833.6,2.27983,0.604151,0.24734
30550000,2,-0.825607,-3833.19,1.78064,0.591155,0.238012
30600000,2,-0.110943,-3833.92,0.915762,0.582202,0.247467
30650000,3,0.207613,-3831.61,1.10176,0.620634,0.24785
30700000,2,0.416557,-3832.14,0.512238,0.60767,0.2365
30750000,2,-0.92588,-3832.48,1.85674,0.604634,0.2487
30800000,2,-0.870731,-3832.64,1.69276,0.610208,0.2351
30850000,6,-8.44564,-3830.36,6.11553,0.594407,0.2458
30900000,2,0.019361,-3832.92,0.83104,0.620487,0.2385
30950000,2,0.174209,-3832.33,0.735915,0.620246,0.2356
31000000,2,-1.18946,-3833.8,2.18142,0.600937,0.2353
31050000,2,-0.384062,-3836.43,1.31789,0.605903,0.25525
31100000,2,0.193848,-3835.07,0.788196,0.584877,0.25
31150000,2,-1.54755,-3834.79,2.35012,0.624083,0.2467
31200000,2,-0.492331,-3833.69,1.40043,0.623755,0.2263
31250000,2,-1.4885,-3835,2.43035,0.576912,0.2328
31300000,1,-1.47473,-3848.15,1.91417,0.601508,0.266331
31350000,1,-2.38434,-3848.31,2.79207,0.61797,0.234
31400000,2,-1.01055,-3832.37,1.96823,0.632851,0.2399
31450000,3,-2.2019,-3840.07,2.26899,0.605012,0.240518
31500000,3,-0.929928,-3830.85,1.01602,0.60816,0.2396
31550000,3,-1.00184,-3833.13,1.94657,0.611294,0.241
31600000,2,0.149292,-3833.99,0.787419,0.618788,0.2405
31650000,1,0.0206604,-3844.03,0.332381,0.61294,0.2177
31700000,2,0.168784,-3833.28,0.770119,0.609532,0.2335
31750000,2,0.264558,-3831.84,0.677124,0.601995,0.2323
31800000,2,-1.80287,-3848.64,1.8443,0.626761,0.225678
31850000,2,-0.271605,-3834.34,1.0673,0.619701,0.246733
31900000,1,-0.170674,-3845.75,0.576635,0.606498,0.2635
31950000,3,-0.542055,-3830.21,1.73186,0.613538,0.2376
32000000,2,0.269294,-3834.09,0.571651,0.62103,0.242
32050000,2,-1.20271,-3834.47,2.10529,0.586673,0.24525
32100000,2,-2.06025,-3836.16,2.94524,0.623427,0.2349
32150000,1,-0.664323,-3843.49,1.04966,0.605672,0.1919
32200000,2,-0.456515,-3832.06,1.42362,0.620048,0.2359
32250000,5,-1.09883,-3837.59,1.38562,0.611114,0.251075
32300000,2,-0.511814,-3832.61,1.40303,0.635499,0.2481
32350000,2,-0.025536,-3837.02,0.795015,0.602527,0.2347
32400000,2,-2.34277,-3833.55,3.31923,0.613471,0.253686
32450000,1,-0.00332467,-3850.33,0.524987,0.601819,0.257188
32500000,4,-1.91931,-3834.21,2.65348,0.615661,0.2296
32550000,2,-0.210241,-3834.66,1.18353,0.572413,0.22885
32600000,1,0.162091,-3845.2,0.226275,0.604125,0.230768
32650000,2,-1.76774,-3845.55,1.8195,0.619858,0.21026
32700000,2,-1.5623,-3835.24,2.46935,0.59016,0.251333
32750000,2,0.41452,-3832.75,0.451296,0.607704,0.2425
32800000,2,-0.868444,-3831.69,1.78084,0.608419,0.2361
32850000,2,0.267988,-3835.13,0.648651,0.634103,0.2385
32900000,2,0.317416,-3832.98,0.535085,0.617557,0.2343
32950000,2,-0.248435,-3833.79,1.25521,0.580847,0.24545
33000000,3,-3.61423,-3832.38,3.85536,0.593048,0.24
33050000,2,-0.186276,-3838.18,1.0417,0.56635,0.2322
33100000,2,-1.0973,-3831.21,2.03325,0.610322,0.2385
33150000,3,-0.747726,-3834.87,1.71113,0.63944,0.230852
33200000,2,-0.937299,-3832.99,1.81297,0.613011,0.251633
33250000,2,-2.41394,-3842.69,3.25569,0.614327,0.24885
33300000,2,-0.206256,-3831.32,1.14618,0.621778,0.24545
33350000,2,-0.202742,-3834,1.13498,0.612703,0.2438
33400000,2,-0.973844,-3833.07,1.98011,0.600168,0.2394
33450000,2,-0.560527,-3846.11,1.10736,0.606819,0.23063
33500000,3,0.646,-3833.25,0.483442,0.590241,0.2371
33550000,3,-1.25347,-3831.8,1.93858,0.597275,0.2455
33600000,2,0.0479914,-3832.56,0.84982,0.615283,0.246867
33650000,2,-0.0268339,-3833.28,0.97178,0.627829,0.24835
33700000,2,-0.645893,-3834.8,1.53877,0.612355,0.2332
33750000,3,-0.808466,-3834.58,0.853448,0.607403,0.225711
33800000,2,0.537591,-3834.54,0.333709,0.616721,0.2366
33850000,2,-0.427154,-3833.21,1.31276,0.60659,0.2478
33900000,2,-0.988837,-3839.09,1.81892,0.660307,0.248375
33950000,2,-2.73363,-3838.91,3.44006,0.60474,0.2506
34000000,2,-1.1866,-3846.01,1.84831,0.549603,0.248886
34050000,1,-0.0322677,-3845.59,0.436102,0.619938,0.238
34100000,2,-0.958198,-3832.78,1.88178,0.603433,0.2307
34150000,1,-1.30744,-3845.17,1.67489,0.617464,0.220411
34200000,2,-0.204635,-3833.25,1.04722,0.600634,0.2405
34250000,2,0.652449,-3835.61,0.264739,0.607825,0.2332
34300000,2,-1.15012,-3832.19,1.99652,0.619124,0.2547
34350000,2,-0.848216,-3834.49,1.79066,0.600157,0.2435
34400000,2,-1.07986,-3832.25,1.89384,0.616998,0.2402
34450000,3,-1.77101,-3832.75,3.04006,0.601214,0.2408
34500000,2,0.367979,-3835.7,0.61088,0.583372,0.23945
34550000,1,-2.14615,-3846.36,2.48051,0.619746,0.219216
34600000,2,-0.130244,-3840.8,0.534994,0.599779,0.2071
34650000,1,-0.96306,-3844.64,1.36621,0.608558,0.215575
34700000,2,0.40459,-3834,0.521836,0.579857,0.2442
34750000,2,-0.208202,-3834.3,1.13711,0.604816,0.2376
34800000,2,-0.214736,-3831.72,1.09678,0.619401,0.241733
34850000,2,-1.31753,-3848.78,1.58786,0.596918,0.24654
34900000,3,-2.06599,-3832.48,2.77072,0.618994,0.221623
34950000,3,-1.42666,-3833.6,2.56548,0.633826,0.248333
35000000,2,-0.0449545,-3836.77,0.788377,0.606863,0.249317
35050000,2,-1.77968,-3834.73,2.67462,0.60554,0.2451
35100000,2,-0.292229,-3834.08,1.12344,0.603122,0.2347
35150000,3,-1.19359,-3835.71,2.25842,0.629334,0.223727
35200000,2,0.225141,-3833.64,0.762033,0.608412,0.24
35250000,2,-1.82336,-3834.11,2.69131,0.613051,0.231
35300000,2,0.256083,-3835.39,0.515485,0.620869,0.2442
35350000,2,0.41363,-3833.11,0.437055,0.617382,0.245189
35400000,3,-3.17084,-3833.9,3.47561,0.606644,0.2432
35450000,2,-0.906885,-3834.2,1.80516,0.621068,0.239
35500000,3,0.567936,-3833.7,0.790091,0.60017,0.2453
35550000,3,0.0397311,-3832.62,1.13358,0.624892,0.249
35600000,2,0.0831033,-3845.91,0.698188,0.614811,0.24975
35650000,2,0.110053,-3833.16,0.880345,0.61983,0.2349
35700000,1,-1.34723,-3847.64,1.75953,0.60927,0.21285
35750000,2,0.490179,-3835.15,0.478888,0.572836,0.239
35800000,2,0.151768,-3839.25,0.905477,0.629841,0.2379
35850000,3,-1.27857,-3836.89,2.52875,0.598086,0.2347
35900000,1,-0.0508904,-3844.72,0.438089,0.619409,0.218638
35950000,3,-0.519022,-3833,1.60852,0.642852,0.2358
36000000,2,0.329571,-3832.08,0.49906,0.603657,0.2362
36050000,2,0.0586673,-3837.65,0.885935,0.594513,0.2516
36100000,2,-0.387781,-3832.97,1.21501,0.613226,0.247525
36150000,2,-0.843269,-3832.61,1.72021,0.592913,0.24015
36200000,1,-1.2931,-3846.06,1.62438,0.584394,0.241889
36250000,2,-0.0529436,-3833.89,1.02895,0.621514,0.236092
36300000,2,-0.87496,-3833.69,1.70645,0.621072,0.23
36350000,2,0.541103,-3833.63,0.467302,0.61407,0.2334
36400000,2,-0.0365907,-3834.36,0.979588,0.604772,0.24145
36450000,2,0.346148,-3833.85,0.587189,0.582467,0.23174
36500000,2,0.156441,-3833.28,0.791319,0.604312,0.2449
36550000,2,-0.0423441,-3833.6,0.925865,0.620595,0.2322
36600000,2,-0.655082,-3831.77,1.52254,0.621109,0.2363
36650000,1,-0.649165,-3846.86,0.969301,0.623472,0.23865
36700000,2,-0.331821,-3834.45,1.32747,0.609906,0.239367
36750000,3,-1.28582,-3833.02,2.64029,0.620629,0.2439
36800000,2,-1.47998,-3838.34,2.3821,0.637139,0.2394
36850000,2,0.208597,-3832.16,0.715422,0.601749,0.233129
36900000,3,-0.0702843,-3830.3,1.04571,0.611038,0.2503
36950000,2,-3.43435,-3833.88,4.36178,0.604689,0.244125
37000000,2,-0.435129,-3831.87,1.29713,0.592118,0.248741
37050000,2,-0.0392509,-3835.55,0.99748,0.619489,0.23855
37100000,1,-0.454435,-3847.89,0.7921,0.623001,0.221
37150000,2,0.284471,-3831.5,0.637098,0.601398,0.239567
37200000,2,-2.47054,-3846.72,1.96266,0.587841,0.22605
37250000,2,-0.264764,-3837.14,1.07087,0.6456,0.23874
37300000,2,-0.57887,-3835.09,1.36687,0.612444,0.2363
37350000,2,-0.564707,-3834.44,1.41673,0.603328,0.2397
37400000,2,0.00561501,-3833.01,0.846972,0.616608,0.2385
37450000,2,-0.20186,-3835.39,1.24555,0.606952,0.2483
37500000,4,-1.93228,-3832.8,2.48131,0.624787,0.222542
37550000,1,-0.329902,-3844.94,0.687624,0.58859,0.2121
37600000,2,-0.355901,-3835.38,1.20418,0.635003,0.2349
37650000,2,0.497343,-3835.73,0.300853,0.606352,0.227229
37700000,2,-2.3858,-3834.41,3.22886,0.624055,0.2388
37750000,1,-0.435969,-3845.69,0.807629,0.601956,0.2327
37800000,2,-1.2671,-3835.62,2.24977,0.600676,0.242833
37850000,2,-2.38672,-3838.5,3.40931,0.625202,0.2378
37900000,3,-4.14351,-3833.23,3.491,0.613509,0.237033
37950000,2,-0.0363681,-3844.33,0.837274,0.599392,0.2304
38000000,2,0.134222,-3835.08,0.692949,0.600686,0.2287
38050000,2,-0.541335,-3835.63,1.30407,0.626247,0.2397
38100000,2,-1.21025,-3832.84,2.14468,0.592493,0.24085
38150000,2,-0.599537,-3835.32,1.52638,0.62579,0.2373
38200000,2,-0.188695,-3831.77,1.02998,0.60531,0.2417
38250000,2,-1.83855,-3832.93,2.73953,0.606992,0.2481
38300000,1,0.0366722,-3849.74,0.392599,0.604581,0.225467
38350000,1,-1.1331,-3844.23,1.50925,0.592907,0.2137
38400000,2,-0.297505,-3832.92,1.16362,0.598995,0.24455
38450000,2,-0.134639,-3834.73,1.03185,0.595397,0.23958
38500000,3,-1.74799,-3831.59,2.95775,0.618317,0.24305
38550000,2,-2.01882,-3832.01,2.95274,0.623602,0.223343
38600000,1,-0.00667462,-3848.96,0.517288,0.590357,0.261186
38650000,2,-1.20424,-3831.61,2.13269,0.619771,0.24205
38700000,2,0.463931,-3831.71,0.465009,0.607116,0.2337
38750000,2,-0.844913,-3833.3,1.77981,0.632266,0.2423
38800000,3,-4.90916,-3832.68,5.73201,0.582698,0.239733
38850000,2,-0.743423,-3845.06,1.09773,0.596428,0.2082
38900000,1,-0.433244,-3846.68,0.77957,0.628157,0.2147
38950000,2,-1.33752,-3835.49,2.2335,0.601266,0.2397
39000000,2,-1.00904,-3833.07,1.93782,0.642523,0.2392
39050000,2,-0.377261,-3834.45,1.32239,0.60336,0.2325
39100000,2,-0.931422,-3833.68,1.78042,0.601781,0.2383
39150000,2,0.235062,-3833.28,0.709986,0.633854,0.2267
39200000,2,-0.162277,-3835.22,1.04246,0.59172,0.2346
39250000,2,0.267367,-3835.54,0.730537,0.608061,0.219867
39300000,2,-0.979036,-3835.39,1.98382,0.605387,0.23925
39350000,3,-0.453701,-3834.75,1.22568,0.622944,0.224778
39400000,2,-1.77303,-3833.06,2.6785,0.605009,0.238
39450000,2,-0.910969,-3832.55,1.79042,0.600668,0.237
39500000,1,-0.0359047,-3845.22,0.44644,0.592875,0.215867
39550000,3,-0.320857,-3831.06,1.1878,0.627512,0.2459
39600000,2,-2.97218,-3836.14,3.86371,0.600636,0.252867
39650000,2,-0.122089,-3832.83,1.11346,0.593482,0.249717
39700000,2,0.241533,-3833.14,0.639445,0.623035,0.241643
39750000,3,-2.89298,-3832.74,2.30046,0.620494,0.2442
39800000,1,-0.375543,-3844.91,0.725952,0.589403,0.222055
39850000,2,0.154747,-3832.36,0.694384,0.617358,0.2359
39900000,2,-2.66355,-3834.45,3.54719,0.611873,0.244
39950000,3,-1.53349,-3830.89,1.16736,0.62091,0.242
40000000,2,-2.78914,-3847.7,3.09331,0.62918,0.22035
40050000,1,-0.24696,-3849.13,0.642295,0.589799,0.23216
40100000,2,0.675318,-3837.64,0.202643,0.569659,0.2351
40150000,1,-0.240939,-3845.47,0.620127,0.592659,0.235656
40200000,2,0.0168438,-3833.65,0.839596,0.593624,0.2475
40250000,3,-1.76137,-3845.84,2.46176,0.591851,0.22136
40300000,2,-1.51555,-3832.82,2.42287,0.612761,0.2279
40350000,2,-0.637371,-3836.22,1.44626,0.596043,0.23677
40400000,2,-0.660478,-3834.94,1.59084,0.631763,0.248894
40450000,2,-0.0799091,-3833.63,0.916224,0.618948,0.254511
40500000,2,-1.60479,-3834.23,2.41715,0.601156,0.239
40550000,2,-0.17969,-3836.24,1.05377,0.603348,0.248657
40600000,2,-0.369087,-3836.75,1.30305,0.605566,0.2329
40650000,2,-0.329845,-3832.27,1.21343,0.584863,0.2444
40700000,2,-1.11983,-3832.69,2.01632,0.585967,0.2445
40750000,2,-0.240405,-3840.45,1.17192,0.570499,0.2392
40800000,0,-1.22995,-3862.08,1.22995,0.58888,0.2668
40850000,2,0.283368,-3832.6,0.577991,0.593445,0.2421
40900000,2,-0.381517,-3833.19,1.28825,0.631853,0.2295
40950000,1,0.101552,-3845.03,0.287809,0.616338,0.2142
41000000,2,0.22381,-3836.18,0.735974,0.591949,0.23276
41050000,3,0.147726,-3833.27,1.02947,0.626983,0.228
41100000,3,-2.71625,-3832.98,3.60022,0.593888,0.2392
41150000,2,0.205618,-3832,0.764162,0.603,0.24875
41200000,2,-0.396082,-3834.7,1.32205,0.621604,0.2405
41250000,3,-0.65314,-3840.43,0.937436,0.629128,0.24332
41300000,2,-1.20205,-3833.65,2.11393,0.5962,0.2481
41350000,2,-1.10374,-3833.24,2.15018,0.617434,0.247443
41400000,2,-0.0903959,-3837.63,0.937938,0.60426,0.251156
41450000,3,-0.235059,-3838.28,1.39903,0.640488,0.2382
41500000,1,0.144503,-3844.41,0.234262,0.614945,0.239044
41550000,3,-4.12897,-3834.33,3.57036,0.583518,0.240983
41600000,3,-1.02052,-3831.49,2.29089,0.590251,0.2417
41650000,2,-0.825184,-3834.23,1.71056,0.597283,0.238
41700000,2,-0.666467,-3836.79,1.55594,0.60413,0.230309
41750000,2,0.495735,-3835.52,0.431606,0.619928,0.248667
41800000,3,-1.69933,-3846.7,1.5604,0.628971,0.218611
41850000,2,-1.51816,-3846.53,1.75172,0.588069,0.244791
41900000,1,-0.872995,-3844.7,1.24732,0.606659,0.2105
41950000,1,-0.853071,-3844.06,1.2221,0.611044,0.216157
42000000,2,0.727746,-3833.47,0.184222,0.613344,0.2451
42050000,2,-0.513259,-3831.98,1.38494,0.629581,0.233607
42100000,3,0.439645,-3831.75,0.474207,0.613465,0.246
42150000,2,-0.537441,-3838.12,1.2838,0.614932,0.2389
42200000,1,-0.0964979,-3844.08,0.457193,0.611371,0.226033
42250000,1,-0.213944,-3845.63,0.612362,0.628294,0.2114
42300000,2,-1.43577,-3843.69,1.33852,0.623438,0.2087
