generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
500000,Balaenoptera_brydei,Balaena_mysticetus,12.2815,0.215524,0,0.206601,0
500000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2365,0.18344,0,0.089619,0
500000,Delphinus_capensis,Orcinus_orca,23.3817,0.190045,0,0.0481676,0
550000,Delphinus_capensis,Balaenoptera_brydei,0,0.217672,0,0.199662,0
550000,Delphinus_capensis,Eodelphinus_kabatensis,23.0398,0.176754,0,0.0334311,0
550000,Delphinus_capensis,Mesoplodon_grayi,10.9001,0.172903,0,0.128867,0
600000,Delphinus_capensis,Balaenoptera_brydei,0,0.202699,0,0.216283,0
600000,Delphinus_capensis,Mesoplodon_grayi,10.5281,0.193967,0,0.105411,0
650000,Delphinus_capensis,Balaenoptera_brydei,0,0.21638,0,0.227494,0
650000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2442,0.144934,0,0.097936,0
650000,Delphinus_capensis,Orcinus_orca,23.3545,0.16406,0,0.0719566,0
700000,Delphinus_capensis,Balaenoptera_brydei,0,0.240665,0,0.218908,0
700000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2676,0.140396,0,0.102967,0
700000,Delphinus_capensis,Cephalorhynchus_commersoni,24.4469,0.187787,0,0.0348051,0
750000,Delphinus_capensis,Balaenoptera_brydei,0,0.230656,0,0.215688,0
750000,Mesoplodon_grayi,Choneziphius_liops,11.3631,0.132729,0,0.100381,0
750000,Delphinus_capensis,Orcinus_orca,24.0784,0.146514,0,0.0577785,0
800000,Delphinus_capensis,Balaenoptera_brydei,0,0.256688,0,0.221884,0
800000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0261,0.136529,0,0.0834175,0
800000,Delphinus_capensis,Orcinus_orca,23.4352,0.168774,0,0.0525829,0
850000,Delphinus_capensis,Balaenoptera_brydei,0,0.245291,0,0.209719,0
850000,Mesoplodon_grayi,Xhosacetus_hendeysi,21.5929,0.146162,0,0.0923249,0
850000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9779,0.101578,0,0.0798724,0
850000,Delphinus_capensis,Orcinus_orca,23.4234,0.178421,0,0.0354336,0
900000,Delphinus_capensis,Balaenoptera_brydei,0,0.232505,0,0.19804,0
900000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1333,0.111816,0,0.0722771,0
900000,Delphinus_capensis,Orcinus_orca,23.4453,0.190403,0,0.0715815,0
950000,Delphinus_capensis,Balaenoptera_brydei,0,0.214877,0,0.230934,0
950000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0289,0.127441,0,0.0674971,0
950000,Delphinus_capensis,Orcinus_orca,23.3332,0.202222,0,0.0461192,0
1000000,Delphinus_capensis,Balaenoptera_brydei,0,0.244011,0,0.2279,0
1000000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1921,0.139909,0,0.100007,0
1000000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,18.2074,0.14575,0,0.152904,0
1000000,Delphinus_capensis,Orcinus_orca,23.9493,0.182304,0,0.0280455,0
1050000,Delphinus_capensis,Balaenoptera_brydei,0,0.255912,0,0.232792,0
1050000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2218,0.187245,0,0.10616,0
1050000,Delphinus_capensis,Orcinus_orca,24.0216,0.179428,0,0.0602323,0
1100000,Delphinus_capensis,Balaenoptera_brydei,0,0.222533,0,0.191829,0
1100000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2248,0.157772,0,0.0834624,0
1100000,Delphinus_capensis,Orcinus_orca,24.0785,0.220046,0,0.0463727,0
1150000,Delphinus_capensis,Balaenoptera_brydei,0,0.256105,0,0.23207,0
1150000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1113,0.11849,0,0.0806137,0
1150000,Delphinus_capensis,Orcinus_orca,23.2876,0.157327,0,0.0531382,0
1200000,Delphinus_capensis,Balaenoptera_brydei,0,0.228551,0,0.212558,0
1200000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0697,0.154005,0,0.0854514,0
1200000,Delphinus_capensis,Orcinus_orca,23.2412,0.142932,0,0.0544247,0
1250000,Delphinus_capensis,Balaenoptera_brydei,0,0.232091,0,0.20951,0
1250000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2783,0.135127,0,0.0844399,0
1250000,Delphinus_capensis,Orcinus_orca,24.2749,0.200329,0,0.0437969,0
1300000,Delphinus_capensis,Balaenoptera_brydei,0,0.224486,0,0.212365,0
1300000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1885,0.130443,0,0.0884627,0
1300000,Delphinus_capensis,Eodelphinus_kabatensis,22.9645,0.147521,0,0.0318102,0
1350000,Delphinus_capensis,Balaenoptera_brydei,0,0.213931,0,0.204232,0
1350000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1231,0.154848,0,0.140584,0
1350000,Delphinus_capensis,Orcinus_orca,23.562,0.2011,0,0.0691439,0
1400000,Delphinus_capensis,Balaenoptera_brydei,0,0.227549,0,0.212613,0
1400000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1502,0.116369,0,0.0919645,0
1400000,Delphinus_capensis,Orcinus_orca,24.1046,0.121959,0,0.0343525,0
1450000,Delphinus_capensis,Balaenoptera_brydei,0,0.22863,0,0.214486,0
1450000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1114,0.124202,0,0.122226,0
1450000,Delphinus_capensis,Orcinus_orca,23.8609,0.211323,0,0.0847769,0
1500000,Delphinus_capensis,Balaenoptera_brydei,0,0.24223,0,0.2174,0
1500000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1463,0.125481,0,0.057956,0
1500000,Delphinus_capensis,Orcinus_orca,23.5364,0.128997,0,0.0466618,0
1550000,Delphinus_capensis,Balaenoptera_brydei,0,0.241117,0,0.220082,0
1550000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9802,0.118263,0,0.0633913,0
1550000,Delphinus_capensis,Orcinus_orca,23.6872,0.191874,0,0.069509,0
1600000,Delphinus_capensis,Balaenoptera_brydei,0,0.260878,0,0.233734,0
1600000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0908,0.138971,0,0.0810827,0
1600000,Delphinus_capensis,Orcinus_orca,23.7076,0.170846,0,0.0521621,0
1650000,Delphinus_capensis,Balaenoptera_brydei,0,0.229478,0,0.208303,0
1650000,Mesoplodon_grayi,Hyperoodon_ampullatus,25.5956,0.147638,0,0.0835353,0
1650000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2078,0.121854,0,0.0780134,0
1650000,Delphinus_capensis,Orcinus_orca,23.8046,0.173456,0,0.0525653,0
1700000,Delphinus_capensis,Balaenoptera_brydei,0,0.254112,0,0.222711,0
1700000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0774,0.144075,0,0.088369,0
1700000,Delphinus_capensis,Orcinus_orca,23.2913,0.160219,0,0.0511226,0
1750000,Delphinus_capensis,Balaenoptera_brydei,0,0.230787,0,0.228481,0
1750000,Tohoraata_waitakiensis,Tlaxcallicetus_guaycurae,9.35404,0.109154,0,0.443888,0
1750000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9843,0.130097,0,0.0832446,0
1750000,Delphinus_capensis,Orcinus_orca,23.416,0.181081,0,0.0431258,0
1800000,Delphinus_capensis,Balaenoptera_brydei,0,0.213143,0,0.225434,0
1800000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1182,0.113724,0,0.116382,0
1800000,Phocoena_phocoena,Neophocaena_asiaeorientalis,31.465,0.302603,0,0.0844766,0
1800000,Delphinus_capensis,Orcinus_orca,23.843,0.175628,0,0.0355924,0
1850000,Delphinus_capensis,Balaenoptera_brydei,0,0.244509,0,0.220829,0
1850000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0007,0.148806,0,0.11591,0
1850000,Delphinus_capensis,Eodelphinus_kabatensis,22.93,0.231449,0,0.032311,0
1900000,Delphinus_capensis,Balaenoptera_brydei,0,0.215695,0,0.163506,0
1950000,Delphinus_capensis,Balaenoptera_brydei,0,0.212096,0,0.221349,0
1950000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1683,0.114933,0,0.102939,0
1950000,Delphinus_capensis,Orcinus_orca,23.5889,0.161234,0,0.0382273,0
2000000,Delphinus_capensis,Balaenoptera_brydei,0,0.23088,0,0.21016,0
2000000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2272,0.160874,0,0.0952119,0
2000000,Delphinus_capensis,Orcinus_orca,24.036,0.167802,0,0.0263336,0
2050000,Delphinus_capensis,Balaenoptera_brydei,0,0.219123,0,0.204448,0
2050000,Balaenoptera_brydei,Balaenopteridae_indet_NMNZ_MM001630,33.1039,0.498132,0,0.443523,0
2050000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0165,0.176588,0,0.112687,0
2050000,Delphinus_capensis,Orcinus_orca,23.7044,0.172042,0,0.0594795,0
2100000,Delphinus_capensis,Balaenoptera_brydei,0,0.243214,0,0.220496,0
2100000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.129,0.127329,0,0.0659235,0
2100000,Delphinus_capensis,Orcinus_orca,23.7083,0.196198,0,0.0815996,0
2150000,Delphinus_capensis,Balaenoptera_brydei,0,0.24391,0,0.231509,0
2150000,Schizodelphis_compressus,Mycteriacetus_bellunensis,14.1224,0.217269,0,0.374439,0
2150000,Mesoplodon_grayi,Chavinziphius_maxillocristatus,17.715,0.207623,0,0.0651692,0
2150000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.12,0.0895911,0,0.150139,0
2150000,Delphinus_capensis,Eodelphinus_kabatensis,22.8399,0.191005,0,0.0610411,0
2200000,Delphinus_capensis,Balaenoptera_brydei,0,0.222987,0,0.201388,0
2200000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0041,0.112341,0,0.0834128,0
2200000,Delphinus_capensis,Orcinus_orca,23.8106,0.191203,0,0.0520543,0
2250000,Delphinus_capensis,Balaenoptera_brydei,0,0.262044,0,0.223331,0
2250000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2588,0.105583,0,0.0858521,0
2250000,Delphinus_capensis,Orcinus_orca,23.617,0.183348,0,0.0297929,0
2300000,Delphinus_capensis,Balaenoptera_brydei,0,0.235177,0,0.215705,0
2300000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0364,0.156542,0,0.0851475,0
2300000,Delphinus_capensis,Orcinus_orca,23.5939,0.14235,0,0.0567407,0
2350000,Delphinus_capensis,Balaenoptera_brydei,0,0.245468,0,0.201311,0
2350000,Kogia_sima,Dolgopolis_kinchikafiforo,11.6909,0.127562,0,0.177037,0
2350000,Mesoplodon_grayi,Choneziphius_liops,11.4034,0.115653,0,0.118143,0
2350000,Delphinus_capensis,Orcinus_orca,24.276,0.177727,0,0.0649197,0
2400000,Delphinus_capensis,Balaenoptera_brydei,0,0.23445,0,0.230507,0
2400000,Delphinus_capensis,Mesoplodon_grayi,10.5546,0.16014,0,0.100809,0
2450000,Delphinus_capensis,Balaenoptera_brydei,0,0.230488,0,0.237708,0
2450000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0103,0.141487,0,0.0976078,0
2450000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,16.778,0.559236,0,1.23404,0
2450000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,17.1107,0.15903,0,0.174058,0
2450000,Delphinus_capensis,Orcinus_orca,23.2503,0.175425,0,0.0544862,0
2500000,Delphinus_capensis,Balaenoptera_brydei,0,0.220982,0,0.192366,0
2500000,Otradnocetus_sp_VSEGEI_2401,Parietobalaena_laxata,21.3502,0.765077,0,0.827141,0
2500000,Delphinus_capensis,Orcinus_orca,24.2902,0.160707,0,0.0409709,0
2550000,Delphinus_capensis,Balaenoptera_brydei,0,0.234574,0,0.196945,0
2550000,Delphinus_capensis,Orcinus_orca,23.8457,0.177999,0,0.0310225,0
2600000,Delphinus_capensis,Balaenoptera_brydei,0,0.20464,0,0.169188,0
2600000,Mesoplodon_grayi,Berardius_bairdii,19.0735,0.160531,0,0.0985791,0
2600000,Delphinus_capensis,Leucopleurus_acutus,24.349,0.190411,0,0.0334829,0
2650000,Delphinus_capensis,Balaenoptera_brydei,0,0.241703,0,0.240192,0
2650000,Delphinus_capensis,Mesoplodon_grayi,10.7975,0.175912,0,0.0930972,0
2700000,Delphinus_capensis,Balaenoptera_brydei,0,0.215677,0,0.207647,0
2700000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9975,0.116848,0,0.0900239,0
2700000,Delphinus_capensis,Orcinus_orca,24.164,0.181104,0,0.0929801,0
2750000,Delphinus_capensis,Balaenoptera_brydei,0,0.247761,0,0.222446,0
2750000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.258,0.107788,0,0.0772674,0
2750000,Delphinus_capensis,Orcinus_orca,23.1981,0.170125,0,0.0579278,0
2800000,Delphinus_capensis,Balaenoptera_brydei,0,0.255471,0,0.232752,0
2800000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0702,0.135088,0,0.0994486,0
2800000,Delphinus_capensis,Eodelphinus_kabatensis,22.9225,0.192424,0,0.0570451,0
2850000,Delphinus_capensis,Balaenoptera_brydei,0,0.243957,0,0.23391,0
2850000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.24,0.156258,0,0.0995246,0
2850000,Delphinus_capensis,Eodelphinus_kabatensis,23.0844,0.158689,0,0.0617221,0
2900000,Delphinus_capensis,Balaenoptera_brydei,0,0.24511,0,0.235603,0
2900000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0984,0.139245,0,0.112465,0
2900000,Delphinus_capensis,Eodelphinus_kabatensis,23.0162,0.172625,0,0.0319861,0
2950000,Delphinus_capensis,Balaenoptera_brydei,0,0.21328,0,0.191585,0
2950000,Otradnocetus_sp_VSEGEI_2401,Parietobalaena_laxata,21.4138,0.507178,0,0.445719,0
2950000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9834,0.130935,0,0.0715928,0
2950000,Delphinus_capensis,Orcinus_orca,23.3824,0.172229,0,0.027406,0
3000000,Delphinus_capensis,Balaenoptera_brydei,0,0.240977,0,0.228684,0
3000000,Waipatia_hectori,Otekaikea_huata,9.95623,0.662008,0,0.351287,0
3000000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9718,0.150008,0,0.091728,0
3000000,Cephalorhynchus_commersoni,Sagmatias_obliquidens,34.6591,0.270371,0,0.0085703,0
3000000,Delphinus_capensis,Orcinus_orca,23.8221,0.169308,0,0.0659011,0
3050000,Delphinus_capensis,Balaenoptera_brydei,0,0.245035,0,0.21921,0
3050000,Mesoplodon_grayi,Chavinziphius_maxillocristatus,18.3116,0.158493,0,0.100305,0
3050000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2759,0.0802376,0,0.0820213,0
3050000,Delphinus_capensis,Orcinus_orca,23.4243,0.174791,0,0.0332952,0
3100000,Delphinus_capensis,Balaenoptera_brydei,0,0.245753,0,0.214044,0
3100000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.008,0.133882,0,0.0834483,0
3100000,Delphinus_capensis,Orcinus_orca,23.4207,0.112482,0,0.0377095,0
3150000,Delphinus_capensis,Balaenoptera_brydei,0,0.232549,0,0.192039,0
3150000,Mesoplodon_grayi,Choneziphius_liops,11.3617,0.164678,0,0.096992,0
3150000,Delphinus_capensis,Orcinus_orca,23.5431,0.211018,0,0.0525061,0
3200000,Delphinus_capensis,Balaenoptera_brydei,0,0.246091,0,0.231161,0
3200000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9426,0.163534,0,0.0994898,0
3200000,Delphinus_capensis,Orcinus_orca,23.3418,0.195148,0,0.0265989,0
3250000,Delphinus_capensis,Balaenoptera_brydei,0,0.2166,0,0.222377,0
3250000,Mesoplodon_grayi,Indopacetus_pacificus,22.5212,0.174104,0,0.0920358,0
3250000,Mesoplodon_grayi,Xhosacetus_hendeysi,21.5067,0.815452,0,0.575355,0
3250000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9471,0.124952,0,0.0925781,0
3250000,Delphinus_capensis,Orcinus_orca,23.3331,0.19558,0,0.0655718,0
3300000,Delphinus_capensis,Balaenoptera_brydei,0,0.242074,0,0.218557,0
3300000,Mesoplodon_grayi,Mesoplodon_densirostris,32.1676,0.30729,0,0.118218,0
3300000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2698,0.142811,0,0.096529,0
3300000,Delphinus_capensis,Orcinus_orca,23.4838,0.155465,0,0.0346689,0
3350000,Delphinus_capensis,Balaenoptera_brydei,0,0.217243,0,0.195026,0
3350000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2175,0.128752,0,0.0995615,0
3350000,Delphinus_capensis,Orcinus_orca,23.4204,0.20411,0,0.0405013,0
3400000,Delphinus_capensis,Balaenoptera_brydei,0,0.238408,0,0.214185,0
3400000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1604,0.159806,0,0.10078,0
3400000,Delphinus_capensis,Orcinus_orca,23.8867,0.163114,0,0.0475545,0
3450000,Delphinus_capensis,Balaenoptera_brydei,0,0.223418,0,0.198061,0
3450000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0026,0.145522,0,0.0930122,0
3450000,Delphinus_capensis,Orcinus_orca,23.4322,0.163737,0,0.0419265,0
3500000,Delphinus_capensis,Balaenoptera_brydei,0,0.221441,0,0.211243,0
3500000,Mesoplodon_ginkgodens,Mesoplodon_bowdoini,31.8974,0.344882,0,0.102267,0
3500000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1057,0.114201,0,0.106895,0
3500000,Delphinus_capensis,Orcinus_orca,24.2211,0.192261,0,0.0865795,0
3550000,Delphinus_capensis,Balaenoptera_brydei,0,0.221464,0,0.203,0
3550000,Eubalaena_australis,Eubalaena_shinshuensis,30.6179,0.435695,0,0.151004,0
3550000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2521,0.128633,0,0.099581,0
3550000,Delphinus_capensis,Orcinus_orca,24.0198,0.177557,0,0.0629924,0
3600000,Delphinus_capensis,Balaenoptera_brydei,0,0.226995,0,0.227275,0
3600000,Pomatodelphis_stenorhynchus,Zarhachis_crassangulum,21.9884,0.402057,0,0.273701,0
3600000,Delphinus_capensis,Mesoplodon_grayi,10.8815,0.184478,0,0.103122,0
3650000,Delphinus_capensis,Balaenoptera_brydei,0,0.224114,0,0.234264,0
3650000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0338,0.130517,0,0.0926447,0
3650000,Delphinus_capensis,Orcinus_orca,23.6801,0.208474,0,0.0827902,0
3700000,Delphinus_capensis,Balaenoptera_brydei,0,0.216327,0,0.2078,0
3700000,Mesoplodon_grayi,Indopacetus_pacificus,23.4,0.220459,0,0.0897565,0
3700000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0583,0.0833783,0,0.121492,0
3700000,Delphinus_capensis,Orcinus_orca,24.197,0.168036,0,0.0548143,0
3750000,Delphinus_capensis,Balaenoptera_brydei,0,0.258729,0,0.227419,0
3750000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2035,0.103852,0,0.0795138,0
3750000,Delphinus_capensis,Orcinus_orca,23.7434,0.193171,0,0.0543836,0
3800000,Delphinus_capensis,Balaenoptera_brydei,0,0.21829,0,0.201734,0
3800000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9466,0.136722,0,0.0845527,0
3800000,Delphinus_capensis,Orcinus_orca,24.0574,0.164457,0,0.0169991,0
3850000,Delphinus_capensis,Balaenoptera_brydei,0,0.24493,0,0.215249,0
3850000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1295,0.137452,0,0.116349,0
3850000,Delphinus_capensis,Orcinus_orca,23.4707,0.185363,0,0.0533266,0
3900000,Delphinus_capensis,Balaenoptera_brydei,0,0.223888,0,0.200938,0
3900000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2098,0.124017,0,0.0609764,0
3900000,Delphinus_capensis,Eodelphinus_kabatensis,23.125,0.214015,0,0.0980046,0
3950000,Delphinus_capensis,Balaenoptera_brydei,0,0.224676,0,0.222668,0
3950000,Mesoplodon_grayi,Choneziphius_liops,11.389,0.151324,0,0.0910721,0
3950000,Delphinus_capensis,Eodelphinus_kabatensis,22.8899,0.190019,0,0.083321,0
4000000,Delphinus_capensis,Balaenoptera_brydei,0,0.242397,0,0.217518,0
4000000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2561,0.141215,0,0.0750397,0
4000000,Delphinus_capensis,Orcinus_orca,23.8621,0.165452,0,0.0416545,0
4050000,Delphinus_capensis,Balaenoptera_brydei,0,0.245813,0,0.198742,0
4050000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2783,0.105924,0,0.0794363,0
4050000,Delphinus_capensis,Orcinus_orca,23.8443,0.201263,0,0.0352233,0
4100000,Delphinus_capensis,Balaenoptera_brydei,0,0.232429,0,0.22494,0
4100000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0721,0.132823,0,0.0657021,0
4100000,Delphinus_capensis,Eodelphinus_kabatensis,22.904,0.151014,0,0.0489481,0
4150000,Delphinus_capensis,Balaenoptera_brydei,0,0.204023,0,0.188123,0
4150000,Mesoplodon_grayi,Tasmacetus_shepherdi,20.5859,0.216469,0,0.118986,0
4150000,Delphinus_capensis,Leucopleurus_acutus,24.3015,0.203565,0,0.0490984,0
4200000,Delphinus_capensis,Balaenoptera_brydei,0,0.23698,0,0.195822,0
4200000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1914,0.127473,0,0.0655209,0
4200000,Phocoena_phocoena,Septemtriocetus_bosselaersi,25.3034,0.179781,0,0.126507,0
4200000,Delphinus_capensis,Orcinus_orca,23.3138,0.156235,0,0.0345966,0
4250000,Delphinus_capensis,Balaenoptera_brydei,0,0.221,0,0.22871,0
4250000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.279,0.153757,0,0.0815552,0
4250000,Delphinus_capensis,Orcinus_orca,24.2899,0.15871,0,0.0793382,0
4300000,Delphinus_capensis,Balaenoptera_brydei,0,0.221014,0,0.21041,0
4300000,Mesoplodon_grayi,Mesoplodon_bidens,29.0615,0.262732,0,0.103491,0
4300000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0205,0.132985,0,0.135057,0
4300000,Delphinus_capensis,Orcinus_orca,24.1427,0.209256,0,0.0540346,0
4350000,Delphinus_capensis,Balaenoptera_brydei,0,0.238924,0,0.225923,0
4350000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.2249,0.115721,0,0.0535955,0
4350000,Delphinus_capensis,Eodelphinus_kabatensis,22.8777,0.16905,0,0.0519387,0
4400000,Delphinus_capensis,Balaenoptera_brydei,0,0.215705,0,0.191892,0
4400000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1006,0.160412,0,0.0807929,0
4400000,Delphinus_capensis,Orcinus_orca,24.0477,0.197046,0,0.0624119,0
4450000,Delphinus_capensis,Balaenoptera_brydei,0,0.261746,0,0.226161,0
4450000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0662,0.149971,0,0.0832291,0
4450000,Delphinus_capensis,Orcinus_orca,24.2878,0.172237,0,0.0626108,0
4500000,Delphinus_capensis,Balaenoptera_brydei,0,0.209648,0,0.186575,0
4500000,Mesoplodon_grayi,Choneziphius_liops,11.39,0.158938,0,0.076772,0
4500000,Delphinus_capensis,Orcinus_orca,24.1974,0.143045,0,0.0559283,0
4550000,Delphinus_capensis,Balaenoptera_brydei,0,0.223973,0,0.185154,0
4550000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1389,0.160501,0,0.0642353,0
4550000,Delphinus_capensis,Orcinus_orca,23.6641,0.231228,0,0.0789107,0
4600000,Delphinus_capensis,Balaenoptera_brydei,0,0.228524,0,0.213673,0
4600000,Mesoplodon_grayi,Ninoziphius_platyrostris,10.9838,0.160722,0,0.0915465,0
4600000,Delphinus_capensis,Orcinus_orca,23.31,0.195949,0,0.0486758,0
4650000,Delphinus_capensis,Balaenoptera_brydei,0,0.238323,0,0.219635,0
4650000,Waipatia_hectori,Otekaikea_huata,9.61326,0.660931,0,0.558045,0
4650000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.078,0.149129,0,0.0874266,0
4650000,Delphinus_capensis,Orcinus_orca,24.0291,0.208568,0,0.0443823,0
4700000,Delphinus_capensis,Balaenoptera_brydei,0,0.245217,0,0.198642,0
4700000,Otradnocetus_sp_VSEGEI_2401,Parietobalaena_laxata,22.069,0.561894,0,0.802473,0
4700000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.1844,0.112307,0,0.073318,0
4700000,Delphinus_capensis,Eodelphinus_kabatensis,22.9262,0.180747,0,0.0725209,0
4750000,Delphinus_capensis,Balaenoptera_brydei,0,0.209121,0,0.198367,0
4750000,Cotylocara_macei,Ashleycetus_planicapitis,2.15967,0.175654,0,0.271107,0
4750000,Mesoplodon_grayi,Choneziphius_liops,11.4108,0.203825,0,0.122635,0
4750000,Delphinus_capensis,Orcinus_orca,24.2253,0.174482,0,0.0458263,0
4800000,Delphinus_capensis,Balaenoptera_brydei,0,0.242193,0,0.196979,0
4800000,Cotylocara_macei,Archaeodelphis_patrius,5.13124,0.207907,0,0.282266,0
4800000,Delphinus_capensis,Mesoplodon_grayi,10.4722,0.17272,0,0.120133,0
4850000,Delphinus_capensis,Balaenoptera_brydei,0,0.211293,0,0.213205,0
4850000,Mesoplodon_grayi,Ninoziphius_platyrostris,11.0932,0.133932,0,0.087847,0
