generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
8650000,Delphinus_capensis,Orcinus_orca,20.827,0.16981,0,0.0384275,0
8660000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.195379,0,0.186521,0
8660000,Delphinus_capensis,Eodelphinus_kabatensis,19.8593,0.181542,0,0.0277703,0
8670000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.212316,0,0.191879,0
8670000,Delphinus_capensis,Eodelphinus_kabatensis,20.2806,0.145226,0,0.0181494,0
8680000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.193917,0,0.17778,0
8680000,Mesoplodon_grayi,Indopacetus_pacificus,23.7536,0.26819,0,0.0530352,0
8680000,Delphinus_capensis,Eodelphinus_kabatensis,19.8789,0.195934,0,0.0491947,0
8690000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.1984,0,0.221967,0
8690000,Mesoplodon_grayi,Ziphirostrum_marginatum,8.67245,0.139774,0,0.0938404,0
8690000,Delphinus_capensis,Eodelphinus_kabatensis,19.961,0.195696,0,0.034851,0
8700000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.190027,0,0.177087,0
8700000,Delphinus_capensis,Orcinus_orca,21.0034,0.22181,0,0.0349753,0
8710000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.222001,0,0.188839,0
8710000,Delphinus_capensis,Orcinus_orca,21.0259,0.191881,0,0.0312284,0
8720000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.221624,0,0.185665,0
8720000,Megaptera_novaeangliae,Balaenoptera_physalus,24.1518,0.104759,0,0.104128,0
8720000,Delphinus_capensis,Orcinus_orca,20.8976,0.161356,0,0.051339,0
8730000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.213149,0,0.193201,0
8730000,Delphinus_capensis,Eodelphinus_kabatensis,20.1303,0.149223,0,0.0478732,0
8740000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.214151,0,0.192638,0
8740000,Delphinus_capensis,Orcinus_orca,21.1152,0.203067,0,0.06462,0
8750000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.197376,0,0.173421,0
8750000,Delphinus_capensis,Orcinus_orca,20.8472,0.1989,0,0.0435647,0
8760000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.213688,0,0.181395,0
8760000,Parietobalaena_sp_SMNH_VeF62,Otradnocetus_sp_VSEGEI_2401,14.3829,0.230419,0,0.220219,0
8760000,Delphinus_capensis,Orcinus_orca,20.8344,0.12648,0,0.0131931,0
8770000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.217848,0,0.199556,0
8770000,Delphinus_capensis,Orcinus_orca,21.0366,0.174106,0,0.0309587,0
8780000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.196262,0,0.193859,0
8780000,Delphinus_capensis,Eodelphinus_kabatensis,19.7546,0.186441,0,0.0493253,0
8790000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.212981,0,0.186019,0
8790000,Tohoraata_waitakiensis,Micromysticetus_rothauseni,3.69954,0.565705,0,0.918582,0
8790000,Medocinia_tetragorhina,aff_Huaridelphis_raimondii_MUSM_603,11.9624,0.318374,0,0.355064,0
8790000,Mesoplodon_grayi,Indopacetus_pacificus,23.8311,0.276823,0,0.0690809,0
8790000,Delphinus_capensis,Leucopleurus_acutus,21.2596,0.218131,0,0.0243783,0
8800000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.217915,0,0.18331,0
8810000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.195181,0,0.173069,0
8810000,Delphinus_capensis,Orcinus_orca,20.7224,0.114196,0,0.0408038,0
8820000,Delphinus_capensis,Balaenoptera_acutorostrata,0,0.212347,0,0.184299,0
