generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
1050000,0,-1.02288,-5684.38,1.02288,0.345054,0.2112
1060000,0,-0.21405,-5684.55,0.21405,0.345146,0.2202
1070000,0,-0.158626,-5685.69,0.158626,0.366994,0.2072
1080000,2,-3.19938,-5672.89,4.24849,0.352045,0.213
1090000,2,0.581138,-5672.47,0.216314,0.353947,0.222629
1100000,0,-0.462935,-5691.51,0.462935,0.373969,0.2601
1110000,0,-0.697988,-5684.77,0.697988,0.340718,0.2209
1120000,1,-0.0678468,-5678.24,0.517157,0.332106,0.23785
1130000,2,-0.256196,-5673.48,0.888849,0.359608,0.241
1140000,0,-0.00821326,-5685.24,0.00821326,0.347298,0.236367
1150000,0,-0.364359,-5687.55,0.364359,0.35477,0.2507
1160000,1,-2.04015,-5681.75,1.6075,0.341015,0.234
1170000,0,-0.340263,-5684.96,0.340263,0.350521,0.2167
1180000,1,-0.614876,-5687.19,0.141848,0.329779,0.2231
1190000,0,-0.29395,-5685.1,0.29395,0.361861,0.2047
1200000,2,-3.32648,-5682.42,2.45871,0.332648,0.2061
1210000,0,-1.93334,-5684.63,1.93334,0.350268,0.220971
1220000,3,-0.993559,-5668.85,0.924901,0.342964,0.22315
1230000,3,-0.413048,-5669.82,1.27999,0.34206,0.239
1240000,0,-0.00913413,-5685.73,0.00913413,0.344957,0.2329
1250000,1,-0.610135,-5678.58,0.975488,0.337852,0.246933
1260000,0,-0.0298182,-5685.41,0.0298182,0.364347,0.2306
1270000,1,-1.45469,-5676.4,1.82683,0.359374,0.21885
1280000,0,-0.375223,-5685.79,0.375223,0.367551,0.2071
1290000,0,-0.0618716,-5686.71,0.0618716,0.349106,0.211
1300000,1,0.336528,-5675.96,0.0969162,0.339122,0.213275
1310000,4,-1.30241,-5666.43,1.42358,0.362425,0.24785
1320000,0,-0.0803455,-5685.95,0.0803455,0.365555,0.2291
1330000,0,-1.89066,-5686.3,1.89066,0.340055,0.219533
1340000,1,-0.149809,-5677.09,0.621618,0.356439,0.2221
1350000,1,-0.601244,-5678.7,1.08918,0.347082,0.226167
1360000,3,-0.384711,-5668.68,1.24436,0.336177,0.22865
1370000,5,-8.15741,-5668.19,5.59194,0.352989,0.23445
1380000,1,-0.0197578,-5679.21,0.611831,0.340683,0.211
1390000,1,-1.44007,-5684.21,1.06141,0.358002,0.2104
1400000,0,-1.50959,-5685.96,1.50959,0.353466,0.2168
1410000,0,-0.0106239,-5685.46,0.0106239,0.340411,0.2245
1420000,0,-0.341506,-5686.68,0.341506,0.344947,0.220067
1430000,0,-0.187441,-5685.97,0.187441,0.356596,0.2118
1440000,1,-0.311994,-5678.43,0.749698,0.352883,0.223233
1450000,1,-0.790288,-5677.4,1.2527,0.341494,0.2161
1460000,0,-0.924055,-5686.31,0.924055,0.369939,0.23195
1470000,0,-0.340527,-5684.47,0.340527,0.344162,0.22335
1480000,3,-2.32045,-5675.31,1.88163,0.341509,0.2166
1490000,0,-0.0096635,-5684.7,0.0096635,0.354305,0.2239
1500000,1,-1.72593,-5677.29,2.14038,0.353209,0.2259
1510000,4,-5.60558,-5667.64,2.44758,0.34043,0.250167
1520000,4,-4.11448,-5660.22,2.42609,0.341137,0.279
1530000,0,-0.0980749,-5686.48,0.0980749,0.334383,0.226867
1540000,0,-0.0850595,-5685.26,0.0850595,0.363228,0.1989
1550000,1,-0.839685,-5684.63,1.07969,0.341584,0.2072
1560000,3,-5.4221,-5668.68,1.90246,0.345927,0.23305
1570000,4,-2.97288,-5665.93,2.78054,0.353889,0.2671
1580000,1,-0.323711,-5684.46,0.855845,0.342319,0.229
1590000,2,-2.08545,-5672.48,1.90892,0.348752,0.2581
1600000,2,-2.2814,-5670.41,1.72203,0.352488,0.2553
1610000,2,-1.97187,-5671.58,2.12976,0.367083,0.2642
1620000,0,-0.477054,-5684.29,0.477054,0.346871,0.232743
1630000,1,-0.0356088,-5676.27,0.441825,0.343444,0.24985
1640000,1,-0.773552,-5681.81,0.258827,0.360346,0.24045
1650000,1,-1.98417,-5681.77,1.16652,0.348647,0.2256
1660000,0,-0.854793,-5684.63,0.854793,0.346014,0.24675
1670000,1,-0.82027,-5678.45,1.26938,0.337829,0.2136
1680000,0,-0.277732,-5684.82,0.277732,0.35831,0.2239
1690000,3,-0.758968,-5671.39,0.761081,0.35573,0.2136
1700000,1,-1.2799,-5684.05,0.840371,0.332593,0.2166
1710000,3,-1.1652,-5662.3,1.90416,0.358049,0.234867
1720000,3,-1.52301,-5675.37,2.02064,0.352973,0.2757
1730000,0,-0.384625,-5684.41,0.384625,0.345393,0.2306
1740000,4,-3.46853,-5661.16,2.49651,0.347581,0.26105
1750000,0,-0.0296475,-5687.78,0.0296475,0.368819,0.2249
1760000,0,-1.30143,-5684.56,1.30143,0.351008,0.2553
1770000,0,-0.108405,-5685.19,0.108405,0.351568,0.2192
1780000,3,-2.2207,-5674.43,1.12239,0.351142,0.2242
1790000,2,-3.51867,-5676.87,2.75455,0.375688,0.2655
1800000,1,-0.163914,-5678.62,0.519532,0.363694,0.2253
1810000,0,-0.844287,-5684.54,0.844287,0.351954,0.21565
1820000,0,-0.602418,-5684.41,0.602418,0.351929,0.20575
1830000,0,-0.199565,-5686.42,0.199565,0.345481,0.2238
1840000,2,-2.1626,-5669.73,1.22076,0.35135,0.2332
1850000,2,-1.54827,-5667.29,1.28173,0.363803,0.238025
1860000,2,-4.31563,-5666.06,2.97016,0.345459,0.2734
1870000,1,0.295579,-5676.79,0.0951555,0.347576,0.2566
1880000,2,-1.17133,-5674.38,1.65293,0.344381,0.258725
1890000,2,-0.591328,-5670.23,1.50681,0.353806,0.25035
1900000,0,-0.939699,-5685.45,0.939699,0.362128,0.2327
1910000,0,-0.612386,-5685.13,0.612386,0.350341,0.2571
1920000,0,-0.424207,-5684.85,0.424207,0.343806,0.2307
1930000,3,-2.12019,-5666.7,1.58251,0.348477,0.2531
1940000,2,0.463879,-5669.76,0.371785,0.361472,0.2825
1950000,1,-0.782533,-5676.95,1.34202,0.353434,0.2298
1960000,1,0.345506,-5679.46,0.181631,0.365287,0.2697
1970000,0,-0.0991098,-5685.36,0.0991098,0.341525,0.2166
1980000,0,-0.305453,-5685.34,0.305453,0.356189,0.227925
1990000,0,-0.0723113,-5685.36,0.0723113,0.358277,0.2048
2000000,1,0.163089,-5679.59,0.241376,0.344764,0.2118
2010000,0,-0.397656,-5684.9,0.397656,0.343605,0.2388
2020000,0,-1.99318,-5684.32,1.99318,0.346836,0.2077
2030000,0,-0.0225592,-5685.48,0.0225592,0.354536,0.215425
2040000,0,-0.229678,-5685.22,0.229678,0.36313,0.21585
2050000,0,-1.08706,-5685.49,1.08706,0.35345,0.22035
2060000,0,-1.12475,-5684.47,1.12475,0.352177,0.213
2070000,1,-0.786184,-5677.41,1.18831,0.348647,0.217233
2080000,1,-0.474944,-5676.77,0.857138,0.365171,0.23685
2090000,0,-0.0624374,-5684.29,0.0624374,0.349478,0.2577
2100000,1,-2.08882,-5681.17,1.39363,0.35291,0.2081
2110000,0,-0.442135,-5684.82,0.442135,0.344235,0.2123
2120000,3,-0.623025,-5663.69,1.13739,0.356792,0.2396
2130000,0,-0.576297,-5684.25,0.576297,0.351574,0.23124
2140000,0,-0.0306107,-5686.13,0.0306107,0.336619,0.21525
2150000,0,-1.55108,-5685.25,1.55108,0.36432,0.2229
2160000,1,-2.24764,-5677.12,2.77078,0.354049,0.2506
2170000,0,-0.0489932,-5684.94,0.0489932,0.34129,0.225333
2180000,0,-0.0149272,-5684.42,0.0149272,0.354769,0.252
2190000,1,0.438437,-5678.61,0.0253801,0.33389,0.2573
2200000,1,-1.42293,-5676.25,1.86517,0.363622,0.23595
2210000,0,-0.367322,-5687.89,0.367322,0.370157,0.23265
2220000,1,-1.40104,-5676.02,1.82411,0.345573,0.2424
2230000,0,-0.324994,-5684.47,0.324994,0.352395,0.2424
2240000,1,-2.58262,-5686.77,2.76057,0.355547,0.2122
2250000,0,-0.850609,-5685.99,0.850609,0.339487,0.2089
2260000,0,-2.00866,-5684.81,2.00866,0.361717,0.228517
2270000,0,-1.12087,-5685.45,1.12087,0.354712,0.2199
2280000,4,-2.18856,-5663.94,3.1212,0.356634,0.24365
2290000,2,-3.6658,-5668.2,2.86926,0.34607,0.256
2300000,0,-1.14971,-5684.92,1.14971,0.36237,0.2383
2310000,0,-0.557594,-5684.94,0.557594,0.349807,0.1984
2320000,0,-0.112038,-5686.14,0.112038,0.341638,0.2012
2330000,2,-4.03349,-5668.77,4.06114,0.352259,0.218167
2340000,2,-0.847083,-5669.69,0.56858,0.344111,0.2708
2350000,0,-0.966159,-5686.52,0.966159,0.358289,0.218033
2360000,0,-0.611306,-5685.55,0.611306,0.364685,0.2251
2370000,1,-0.686222,-5675.85,1.0869,0.357976,0.2309
2380000,1,-0.282999,-5676.67,0.657645,0.363975,0.249875
2390000,0,-0.0017104,-5684.67,0.0017104,0.348811,0.237
2400000,1,-1.24428,-5676.88,1.61804,0.354288,0.2647
2410000,2,-0.881679,-5671.19,1.26062,0.367635,0.2502
2420000,1,-1.8767,-5680.25,2.27524,0.350892,0.2584
2430000,0,-0.0284044,-5685.29,0.0284044,0.34486,0.232825
2440000,1,-1.27832,-5688.65,1.22685,0.371439,0.2219
2450000,1,-1.41469,-5683.04,1.72712,0.324979,0.24
2460000,1,-0.305296,-5677.58,0.703171,0.34647,0.2306
2470000,1,-1.6009,-5677.74,1.99916,0.337278,0.23194
2480000,0,-0.406407,-5685.06,0.406407,0.348088,0.21895
2490000,2,-0.0332168,-5675.4,0.851309,0.345976,0.2244
2500000,0,-0.00371447,-5685.24,0.00371447,0.349669,0.21045
2510000,0,-0.523058,-5684.54,0.523058,0.344981,0.2139
2520000,1,0.0431944,-5681.18,0.448829,0.384033,0.238433
2530000,0,-0.615424,-5685.44,0.615424,0.351672,0.2188
2540000,0,-0.326269,-5685.17,0.326269,0.347448,0.2014
2550000,0,-0.0972577,-5684.21,0.0972577,0.35155,0.2057
2560000,1,-0.723863,-5676.07,1.19728,0.353078,0.2083
2570000,0,-3.08904,-5685.62,3.08904,0.348745,0.222883
2580000,0,-0.680559,-5685.09,0.680559,0.34129,0.2194
2590000,0,-0.479427,-5684.16,0.479427,0.348175,0.2103
2600000,1,-0.996776,-5682.15,0.926719,0.351889,0.2047
2610000,0,-0.554129,-5686.55,0.554129,0.360858,0.2313
2620000,0,-1.04628,-5684.24,1.04628,0.34765,0.22414
2630000,1,-0.522706,-5677.29,0.99756,0.344194,0.21725
2640000,1,-2.35765,-5678.21,2.77486,0.355945,0.22095
2650000,0,-0.314952,-5685.12,0.314952,0.3461,0.2382
2660000,3,-2.39506,-5661.35,1.33971,0.352708,0.2661
2670000,2,-2.78154,-5668.17,2.34438,0.344614,0.2795
2680000,4,-0.668131,-5665.36,1.67215,0.353872,0.2753
2690000,3,-4.56621,-5662.79,3.01215,0.356354,0.2368
2700000,3,-3.1329,-5663.29,2.00153,0.347461,0.2674
2710000,5,-7.13334,-5658.99,5.31602,0.366289,0.2705
2720000,2,-0.681509,-5667.26,0.6932,0.346845,0.2735
2730000,0,-0.890311,-5685.34,0.890311,0.355645,0.2152
2740000,0,-0.234569,-5686.63,0.234569,0.366547,0.223289
2750000,3,-2.9702,-5683.19,1.6567,0.349964,0.2126
2760000,1,-4.63832,-5686.63,3.38456,0.35601,0.2281
2770000,0,-0.569321,-5685.02,0.569321,0.363346,0.2376
2780000,0,-0.166902,-5685.74,0.166902,0.343735,0.22448
2790000,0,-0.0385447,-5684.4,0.0385447,0.355469,0.21095
2800000,1,-2.1617,-5683.62,1.65864,0.358803,0.20975
2810000,0,-0.17356,-5686.26,0.17356,0.369973,0.2073
2820000,1,-0.0318196,-5675.27,0.43246,0.341414,0.2291
2830000,0,-0.0243395,-5688.83,0.0243395,0.348281,0.2137
2840000,0,-0.0838528,-5684.47,0.0838528,0.347767,0.1987
2850000,0,-0.468619,-5684.34,0.468619,0.353312,0.2111
2860000,1,-0.57221,-5681.99,1.12292,0.367499,0.2189
2870000,0,-0.0901303,-5686.37,0.0901303,0.339064,0.211
2880000,0,-0.0874104,-5686.4,0.0874104,0.360042,0.204
2890000,1,-0.137488,-5678.02,0.652649,0.347034,0.220333
2900000,1,-1.32616,-5682.95,0.948111,0.33681,0.2504
2910000,5,-5.55311,-5655.01,3.29211,0.34803,0.254333
2920000,2,-1.22158,-5674.57,1.95696,0.350157,0.2499
2930000,0,-0.748851,-5685.78,0.748851,0.361744,0.218433
2940000,1,-0.545218,-5678.85,1.10152,0.34327,0.22635
2950000,1,-0.815556,-5675.45,1.24569,0.339726,0.2525
2960000,0,-0.655436,-5686.33,0.655436,0.334713,0.22995
2970000,0,-0.247283,-5687.23,0.247283,0.350897,0.2181
2980000,0,-0.120044,-5685.37,0.120044,0.338489,0.2195
2990000,0,-0.205119,-5688.44,0.205119,0.363094,0.2173
3000000,1,-0.0717272,-5676.38,0.504383,0.351443,0.22354
3010000,4,-3.76971,-5663.57,5.19267,0.353137,0.2726
3020000,1,-0.975113,-5680.42,0.847856,0.344713,0.214933
3030000,2,-2.97373,-5666.5,0.536529,0.350421,0.26885
3040000,2,-2.81161,-5670.65,1.19562,0.332556,0.2397
3050000,2,-4.0389,-5668.58,0.684347,0.344625,0.2696
3060000,2,-2.04415,-5666.52,0.811198,0.341646,0.2738
3070000,1,-0.135415,-5678.27,0.650222,0.353029,0.226875
3080000,0,-0.0434765,-5686.19,0.0434765,0.361491,0.24085
3090000,0,-0.432176,-5684.87,0.432176,0.341274,0.2156
3100000,2,-0.0468765,-5676.83,0.703329,0.351998,0.236233
3110000,0,-1.7045,-5684.31,1.7045,0.345782,0.2487
3120000,1,-0.752926,-5680.16,0.394734,0.354196,0.233167
3130000,0,-0.14587,-5690.48,0.14587,0.371856,0.2143
3140000,2,-2.81375,-5678.77,2.87183,0.364466,0.213967
3150000,0,-0.045096,-5686.14,0.045096,0.339837,0.23655
3160000,1,-2.95683,-5684.85,2.5603,0.342726,0.23275
3170000,0,-0.370099,-5689.51,0.370099,0.372606,0.21355
3180000,0,-0.00294452,-5684.26,0.00294452,0.346635,0.2273
3190000,2,-2.36417,-5673.51,1.61228,0.344704,0.2231
3200000,0,-0.482316,-5685.17,0.482316,0.355385,0.21905
3210000,2,-0.679975,-5672.4,1.59387,0.356175,0.2493
3220000,0,-0.218427,-5687.1,0.218427,0.347347,0.2576
3230000,0,-0.871627,-5687.43,0.871627,0.369039,0.2229
3240000,0,-1.60352,-5684.4,1.60352,0.346489,0.22034
3250000,2,0.497843,-5669.83,0.46419,0.352541,0.2544
3260000,0,-0.0275536,-5685.51,0.0275536,0.343882,0.220733
3270000,0,-0.316264,-5685.76,0.316264,0.367136,0.25095
3280000,0,-0.832074,-5687.86,0.832074,0.334363,0.20965
3290000,0,-0.552153,-5686.22,0.552153,0.348925,0.2112
3300000,0,-0.160013,-5684.34,0.160013,0.349706,0.2156
3310000,0,-0.285604,-5685.67,0.285604,0.359997,0.214025
3320000,0,-0.822898,-5687.4,0.822898,0.359891,0.2096
3330000,0,-0.0252347,-5687.07,0.0252347,0.330403,0.2238
3340000,2,-3.13339,-5667.68,4.05585,0.356071,0.236467
3350000,1,-0.620284,-5678.35,0.96562,0.357779,0.2286
3360000,1,-0.884977,-5685.79,0.706483,0.330102,0.23215
3370000,0,-1.66242,-5684.85,1.66242,0.356505,0.2123
3380000,0,-0.0482532,-5686.16,0.0482532,0.369549,0.2085
3390000,2,-2.38013,-5674.08,2.65347,0.349397,0.220225
3400000,2,-4.898,-5669.27,2.61765,0.356062,0.24665
3410000,5,-3.61399,-5659.25,2.03632,0.346144,0.2737
3420000,3,-3.6831,-5669.01,2.78675,0.365871,0.2763
3430000,1,0.368502,-5678.96,0.046245,0.344273,0.2784
3440000,0,-0.571744,-5684.97,0.571744,0.358362,0.2232
3450000,1,-0.707132,-5685.05,0.804706,0.360937,0.2174
3460000,0,-1.29301,-5684.84,1.29301,0.341097,0.217467
3470000,1,-0.304508,-5677.44,0.665657,0.351688,0.2292
3480000,3,-1.26888,-5665.24,1.07249,0.341557,0.2307
3490000,2,-1.14429,-5671.53,1.07642,0.360392,0.249475
3500000,1,-0.681267,-5681.84,1.1234,0.349135,0.2626
3510000,0,-0.535671,-5685.05,0.535671,0.340173,0.238533
3520000,0,-0.233824,-5684.81,0.233824,0.360673,0.2109
3530000,0,-0.923812,-5684.48,0.923812,0.358033,0.2104
3540000,0,-0.386753,-5685.52,0.386753,0.343436,0.21005
3550000,3,-3.89069,-5672.57,1.87447,0.344159,0.21855
3560000,1,-2.18713,-5676.34,2.61776,0.349915,0.2135
3570000,2,-0.533638,-5675.48,1.00977,0.357279,0.2248
3580000,2,-1.14475,-5671.23,1.92458,0.351487,0.264
3590000,1,-0.227869,-5680.1,0.688511,0.355514,0.2161
3600000,0,-0.03619,-5686.16,0.03619,0.355233,0.26065
3610000,1,0.013123,-5678.6,0.281277,0.359043,0.2377
3620000,0,-0.00276554,-5684.63,0.00276554,0.354326,0.246
3630000,0,-0.545207,-5685.98,0.545207,0.339907,0.2492
3640000,0,-0.131155,-5687.2,0.131155,0.371163,0.2186
3650000,0,-2.60378,-5688.56,2.60378,0.369074,0.22835
3660000,1,-1.54084,-5686.14,1.11243,0.346115,0.20705
3670000,2,0.107755,-5673.02,0.825707,0.354685,0.2331
3680000,0,-1.35034,-5686.2,1.35034,0.357282,0.217633
3690000,0,-0.859057,-5685.78,0.859057,0.335241,0.2383
3700000,0,-0.246536,-5686.04,0.246536,0.338344,0.1919
3710000,0,-0.732135,-5684.15,0.732135,0.352649,0.217467
3720000,0,-0.27482,-5686,0.27482,0.334489,0.2094
3730000,0,-0.149526,-5684.29,0.149526,0.347913,0.2157
3740000,2,-0.914214,-5670.36,1.08567,0.357159,0.2213
3750000,1,-1.69548,-5681.15,1.34247,0.367264,0.2398
3760000,0,-0.899707,-5685.2,0.899707,0.360178,0.2243
3770000,0,-0.628564,-5687.84,0.628564,0.335282,0.2055
3780000,1,-0.800398,-5678.67,1.13652,0.348804,0.2365
3790000,1,0.24058,-5679.93,0.304214,0.346221,0.2183
3800000,0,-0.796245,-5685.02,0.796245,0.339702,0.2182
3810000,1,-2.02898,-5684.53,1.17063,0.347368,0.2214
3820000,0,-0.0703787,-5685.95,0.0703787,0.342969,0.2202
3830000,1,-1.1806,-5679.11,0.728945,0.355799,0.2184
3840000,2,-3.01098,-5672.37,3.82086,0.367019,0.226
3850000,0,-0.0132799,-5690.23,0.0132799,0.347033,0.2187
3860000,2,-2.68373,-5671.36,3.59105,0.354302,0.2227
3870000,3,-2.09238,-5658.85,1.31355,0.349883,0.2846
3880000,3,-3.74233,-5672.09,2.14066,0.358458,0.289
3890000,2,-1.61819,-5669.29,2.6011,0.360974,0.2492
3900000,2,-0.547669,-5668.56,1.50178,0.356724,0.2867
3910000,2,-1.3629,-5674.16,1.81886,0.361107,0.263
3920000,0,-0.958582,-5684.96,0.958582,0.340335,0.22708
3930000,0,-1.0215,-5684.48,1.0215,0.346332,0.2112
3940000,2,-2.71674,-5673.44,2.18329,0.355532,0.2426
3950000,1,-1.5069,-5677.06,1.89365,0.352331,0.243
3960000,4,-1.45933,-5662.99,1.87919,0.367393,0.2629
3970000,1,-0.805882,-5678.11,1.27403,0.363563,0.2833
3980000,3,-4.44862,-5661.7,1.92486,0.35061,0.22505
3990000,3,-3.16952,-5663.33,2.35638,0.345772,0.2524
4000000,1,0.144455,-5682.14,0.217825,0.347557,0.25525
4010000,1,-1.62919,-5678.39,2.11369,0.355109,0.2269
4020000,0,-0.128878,-5687.72,0.128878,0.339899,0.2218
4030000,3,-0.796492,-5660.18,0.811608,0.339494,0.26955
4040000,0,-0.0212084,-5687.33,0.0212084,0.339315,0.241
4050000,3,-3.70321,-5661.95,3.22472,0.358077,0.2656
4060000,2,-2.9898,-5673.14,0.518226,0.337581,0.25105
4070000,1,-1.90858,-5676.76,2.33253,0.348446,0.2632
4080000,0,-0.00150354,-5685.86,0.00150354,0.34633,0.2194
4090000,1,-0.702822,-5683.8,0.329508,0.339282,0.2262
4100000,2,-1.76835,-5679.73,0.698692,0.361109,0.23536
4110000,0,-0.537795,-5686.08,0.537795,0.369639,0.22125
4120000,0,-0.870109,-5684.88,0.870109,0.344299,0.2297
4130000,3,-1.13833,-5667.65,0.849924,0.34597,0.220133
4140000,1,-1.86455,-5680.55,2.30533,0.361583,0.22915
4150000,1,0.12048,-5676.75,0.280554,0.344906,0.23425
4160000,0,-0.504193,-5685.34,0.504193,0.358976,0.2279
4170000,0,-0.567448,-5686.12,0.567448,0.336474,0.25595
4180000,0,-0.908775,-5684.96,0.908775,0.358808,0.1965
4190000,2,-3.36447,-5666.7,2.6387,0.358073,0.228067
4200000,2,-2.57765,-5678.51,1.4563,0.352396,0.2447
4210000,0,-0.102229,-5684.4,0.102229,0.3472,0.1977
4220000,4,-1.91346,-5657.38,2.08213,0.332134,0.2269
4230000,2,-0.611858,-5669.97,1.51432,0.369347,0.2912
