generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
6000000,Delphinus_capensis,Balaenoptera_brydei,0,0.267959,0,0.243779,0
6000000,Delphinus_capensis,Indopacetus_pacificus,9.44147,0.177385,0,0.106915,0
6050000,Delphinus_capensis,Balaenoptera_brydei,0,0.28765,0,0.256122,0
6050000,Delphinus_capensis,Phocoena_phocoena,21.2407,0.192548,0,0.106537,0
6050000,Delphinus_capensis,Indopacetus_pacificus,9.2174,0.164251,0,0.10846,0
6100000,Delphinus_capensis,Balaenoptera_brydei,0,0.255254,0,0.235682,0
6100000,Delphinus_capensis,Indopacetus_pacificus,9.52208,0.179529,0,0.134343,0
6150000,Delphinus_capensis,Balaenoptera_brydei,0,0.2665,0,0.26268,0
6150000,Delphinus_capensis,Indopacetus_pacificus,9.504,0.153569,0,0.111659,0
6200000,Delphinus_capensis,Balaenoptera_brydei,0,0.280972,0,0.26964,0
6200000,Haborophocoena_minutus,Semirostrum_ceruttii,29.9975,0.533614,0,0.431304,0
6200000,Delphinus_capensis,Indopacetus_pacificus,9.22325,0.159897,0,0.091642,0
6250000,Delphinus_capensis,Balaenoptera_brydei,0,0.239439,0,0.231572,0
6250000,Phocoena_phocoena,Neophocaena_asiaeorientalis,28.7668,0.191835,0,0.000984318,0
6250000,Phocoena_phocoena,Pterophocaena_nishinoi,24.7043,0.424558,0,0.487152,0
6250000,Delphinus_capensis,Indopacetus_pacificus,9.53765,0.175224,0,0.117314,0
6300000,Delphinus_capensis,Balaenoptera_brydei,0,0.258539,0,0.226942,0
6300000,Delphinus_capensis,Indopacetus_pacificus,9.5656,0.186673,0,0.119853,0
6350000,Delphinus_capensis,Balaenoptera_brydei,0,0.252121,0,0.246316,0
6350000,Eoplatanista_italica,Zarhinocetus_donnamatsonae,13.3889,0.146523,0,0.253203,0
6350000,Delphinus_capensis,Indopacetus_pacificus,9.29799,0.183294,0,0.128377,0
6400000,Delphinus_capensis,Balaenoptera_brydei,0,0.241003,0,0.259658,0
6400000,Delphinus_capensis,Indopacetus_pacificus,9.1968,0.207254,0,0.128807,0
6450000,Delphinus_capensis,Balaenoptera_brydei,0,0.26198,0,0.211992,0
6450000,Phocoena_phocoena,Haborophocoena_minutus,26.6934,0.40084,0,0.339276,0
6450000,Delphinus_capensis,Indopacetus_pacificus,9.6538,0.192326,0,0.0905147,0
6500000,Delphinus_capensis,Balaenoptera_brydei,0,0.298019,0,0.264802,0
6500000,Kogia_pusilla,Albicetus_oxymycterus,15.7351,0.298079,0,0.237714,0
6500000,Eoplatanista_italica,Allodelphis_pratti,11.7087,0.43786,0,0.432631,0
6500000,Cephalorhynchus_commersoni,Sagmatias_obliquidens,31.6307,0.291816,0,0.204226,0
6500000,Delphinus_capensis,Kogia_pusilla,8.11484,0.169155,0,0.133113,0
6550000,Delphinus_capensis,Balaenoptera_brydei,0,0.251614,0,0.239819,0
6550000,Delphinus_capensis,Indopacetus_pacificus,9.43019,0.17338,0,0.116259,0
6600000,Delphinus_capensis,Balaenoptera_brydei,0,0.273314,0,0.2633,0
6600000,Delphinus_capensis,Kogia_pusilla,8.64752,0.199926,0,0.140844,0
6650000,Delphinus_capensis,Balaenoptera_brydei,0,0.245904,0,0.256934,0
6650000,Delphinus_capensis,Indopacetus_pacificus,9.33006,0.165291,0,0.109342,0
6700000,Delphinus_capensis,Balaenoptera_brydei,0,0.260491,0,0.246578,0
6700000,Delphinus_capensis,Indopacetus_pacificus,9.56381,0.208347,0,0.134782,0
6750000,Delphinus_capensis,Balaenoptera_brydei,0,0.305562,0,0.266035,0
6750000,Delphinus_capensis,Indopacetus_pacificus,9.38401,0.160661,0,0.116577,0
6800000,Delphinus_capensis,Balaenoptera_brydei,0,0.223612,0,0.200717,0
6800000,Delphinus_capensis,Indopacetus_pacificus,9.42176,0.190283,0,0.117617,0
6850000,Delphinus_capensis,Balaenoptera_brydei,0,0.249096,0,0.24309,0
6850000,Delphinus_capensis,Indopacetus_pacificus,9.33037,0.16774,0,0.111535,0
6900000,Delphinus_capensis,Balaenoptera_brydei,0,0.249821,0,0.258686,0
6900000,Delphinus_capensis,Orcinus_orca,21.904,0.200998,0,0.0558324,0
6900000,Delphinus_capensis,Indopacetus_pacificus,9.26329,0.193537,0,0.125011,0
6950000,Delphinus_capensis,Balaenoptera_brydei,0,0.251373,0,0.252775,0
6950000,Delphinus_capensis,Indopacetus_pacificus,9.55328,0.181395,0,0.116189,0
7000000,Delphinus_capensis,Balaenoptera_brydei,0,0.252614,0,0.197839,0
7000000,Haborophocoena_minutus,Semirostrum_ceruttii,29.9615,0.825015,0,0.938408,0
7000000,Delphinus_capensis,Indopacetus_pacificus,9.19115,0.168186,0,0.112096,0
7050000,Delphinus_capensis,Balaenoptera_brydei,0,0.255567,0,0.247606,0
7050000,Indopacetus_pacificus,Ninoziphius_platyrostris,10.981,0.163657,0,0.0905458,0
7050000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,15.9541,0.10845,0,0.0679135,0
7050000,Haborophocoena_minutus,Semirostrum_ceruttii,28.8785,0.851211,0,0.953982,0
7050000,Delphinus_capensis,Orcinus_orca,22.1551,0.156613,0,0.0533084,0
7100000,Delphinus_capensis,Balaenoptera_brydei,0,0.268222,0,0.215924,0
7100000,Delphinus_capensis,Indopacetus_pacificus,9.50638,0.165185,0,0.118879,0
7150000,Delphinus_capensis,Balaenoptera_brydei,0,0.249147,0,0.243033,0
7150000,Delphinus_capensis,Indopacetus_pacificus,9.29365,0.179731,0,0.135252,0
7200000,Delphinus_capensis,Balaenoptera_brydei,0,0.2675,0,0.241635,0
7200000,Phocoena_phocoena,Haborophocoena_minutus,26.8334,0.312827,0,0.306603,0
7200000,Delphinus_capensis,Norisdelphis_annakaensis,17.9994,0.187716,0,0.0944152,0
7200000,Delphinus_capensis,Hadrodelphis_poseidon,16.3579,0.42509,0,0.456324,0
7200000,Delphinus_capensis,Indopacetus_pacificus,9.19895,0.142249,0,0.0899955,0
7250000,Delphinus_capensis,Balaenoptera_brydei,0,0.2703,0,0.243824,0
7250000,Delphinus_capensis,Indopacetus_pacificus,9.65072,0.184532,0,0.100758,0
7300000,Delphinus_capensis,Balaenoptera_brydei,0,0.262524,0,0.249457,0
