"Character" "Weight"
"Lambert_etal_2009a" 3580 20.9
"Lambert_etal_2009a" 3581 20.9
"Lambert_etal_2009a" 3582 20.9
"Lambert_etal_2009a" 3583 20.9
"Lambert_etal_2009a" 3584 20.9
"Lambert_etal_2009a" 3585 20.9
"Lambert_etal_2009a" 3586 20.9
"Lambert_etal_2009a" 3587 20.9
"Lambert_etal_2009a" 3588 20.9
"Lambert_etal_2009a" 3589 20.9
"Lambert_etal_2009a" 3590 20.9
"Lambert_etal_2009a" 3591 20.9
"Lambert_etal_2009a" 3592 20.9
"Lambert_etal_2009a" 3593 20.9
"Lambert_etal_2009a" 3594 20.9
"Lambert_etal_2009a" 3595 20.9
"Lambert_etal_2009a" 3596 20.9
"Lambert_etal_2009a" 3597 20.9
"Lambert_etal_2014a" 3598 133.68
"Lambert_etal_2014a" 3599 133.68
"Lambert_etal_2014a" 3600 133.68
"Lambert_etal_2014a" 3601 71.84
"Lambert_etal_2014a" 3602 133.68
"Lambert_etal_2014a" 3603 133.68
"Lambert_etal_2014a" 3604 71.84
"Lambert_etal_2014a" 3605 133.68
"Lambert_etal_2014a" 3606 40.92
"Lambert_etal_2014a" 3607 51.22
"Lambert_etal_2014a" 3608 133.68
"Lambert_etal_2014a" 3609 133.68
"Lambert_etal_2014a" 3610 133.68
"Lambert_etal_2014a" 3611 133.68
"Lambert_etal_2014a" 3612 133.68
"Lambert_etal_2014a" 3613 133.68
"Lambert_etal_2014a" 3614 133.68
"Lambert_etal_2014a" 3615 51.22
"Lambert_etal_2014a" 3616 40.92
"Lambert_etal_2014a" 3617 71.84
"Lambert_etal_2014a" 3618 71.84
"Lambert_etal_2017a" 3619 53.75
"Lambert_etal_2017a" 3620 53.75
"Lambert_etal_2017a" 3621 53.75
"Lambert_etal_2017a" 3622 53.75
"Lambert_etal_2017a" 3623 53.75
"Lambert_etal_2017a" 3624 53.75
"Lambert_etal_2017a" 3625 53.75
"Lambert_etal_2017a" 3626 53.75
"Lambert_etal_2017a" 3627 31.87
"Lambert_etal_2017a" 3628 53.75
"Lambert_etal_2017a" 3629 53.75
"Lambert_etal_2017a" 3630 53.75
"Lambert_etal_2017a" 3631 53.75
"Lambert_etal_2017a" 3632 53.75
"Lambert_etal_2017a" 3633 53.75
"Lambert_etal_2017a" 3634 53.75
"Lambert_etal_2017a" 3635 53.75
"Lambert_etal_2017a" 3636 53.75
"Lambert_etal_2017a" 3637 53.75
"Lambert_etal_2017a" 3638 53.75
"Lambert_etal_2017a" 3639 53.75
"Lambert_etal_2017a" 3640 53.75
"Lambert_etal_2017a" 3641 53.75
"Lambert_etal_2017a" 3642 53.75
"Lambert_etal_2017a" 3643 53.75
"Lambert_etal_2017a" 3644 53.75
"Lambert_etal_2017a" 3645 53.75
"Lambert_etal_2017a" 3646 53.75
"Lambert_etal_2017a" 3647 53.75
"Lambert_etal_2017a" 3648 53.75
"Lambert_etal_2017a" 3649 53.75
"Lambert_etal_2017a" 3650 53.75
"Lambert_etal_2017a" 3651 53.75
"Lambert_etal_2017a" 3652 53.75
"Lambert_etal_2017a" 3653 53.75
"Lambert_etal_2017a" 3654 53.75
"Lambert_etal_2017a" 3655 31.87
"Lambert_etal_2018ba" 3656 133.74
"Lambert_etal_2018ba" 3657 133.74
"Lambert_etal_2018ba" 3658 133.74
"Lambert_etal_2018ba" 3659 133.74
"Lambert_etal_2018ba" 3660 133.74
"Lambert_etal_2018ba" 3661 133.74
"Lambert_etal_2018ba" 3662 71.87
"Lambert_etal_2018ba" 3663 133.74
"Lambert_etal_2018ba" 3664 133.74
"Lambert_etal_2018ba" 3665 133.74
"Lambert_etal_2018ba" 3666 133.74
"Lambert_etal_2018ba" 3667 133.74
"Lambert_etal_2018ba" 3668 133.74
"Lambert_etal_2018ba" 3669 133.74
"Lambert_etal_2018ba" 3670 133.74
"Lambert_etal_2018ba" 3671 133.74
"Lambert_etal_2018ba" 3672 133.74
"Lambert_etal_2018ba" 3673 133.74
"Lambert_etal_2018ba" 3674 133.74
"Lambert_etal_2018ba" 3675 133.74
"Lambert_etal_2018ba" 3676 133.74
"Lambert_etal_2018ba" 3677 133.74
"Lambert_etal_2018ba" 3678 133.74
"Lambert_etal_2018ba" 3679 133.74
"Lambert_etal_2018ba" 3680 133.74
"Lambert_etal_2018ba" 3681 133.74
"Lambert_etal_2018ba" 3682 133.74
"Lambert_etal_2018ba" 3683 133.74
"Lambert_etal_2018ba" 3684 133.74
"Lambert_etal_2018ba" 3685 133.74
"Lambert_etal_2018ba" 3686 133.74
"Lambert_etal_2018ba" 3687 133.74
"Lambert_etal_2018ba" 3688 133.74
"Lambert_etal_2018ba" 3689 133.74
"Lambert_etal_2018ba" 3690 133.74
"Lambert_etal_2018ba" 3691 133.74
"Lambert_etal_2018ba" 3692 133.74
"Lambert_etal_2018ba" 3693 133.74
"Lambert_etal_2018ba" 3694 133.74
"Lambert_etal_2018ba" 3695 133.74
"Lambert_etal_2018ba" 3696 133.74
"Lambert_etal_2018ba" 3697 133.74
"Lambert_etal_2018ba" 3698 133.74
"Lambert_etal_2018ba" 3699 133.74
"Lambert_etal_2018ba" 3700 133.74
"Lambert_etal_2018ba" 3701 133.74
"Lambert_etal_2018ba" 3702 133.74
"Lambert_etal_2018ba" 3703 133.74
"Lambert_etal_2018ba" 3704 133.74
"Lambert_etal_2018ba" 3705 133.74
"Lambert_etal_2018ba" 3706 133.74
"Lambert_etal_2018ba" 3707 133.74
"Lambert_etal_2018ba" 3708 133.74
"Lambert_etal_2018ba" 3709 133.74
"Lambert_etal_2018ba" 3710 133.74
"Lambert_etal_2018ba" 3711 133.74
"Lambert_etal_2018ba" 3712 133.74
"Lambert_etal_2018ba" 3713 133.74
"Lambert_etal_2018ba" 3714 133.74
"Lambert_etal_2018ba" 3715 133.74
"Lambert_etal_2018ba" 3716 133.74
"Lambert_etal_2018ba" 3717 133.74
"Lambert_etal_2018ba" 3718 40.93
"Lambert_etal_2018ba" 3719 51.25
"Lambert_etal_2018ba" 3720 51.25
"Lambert_etal_2018ba" 3721 40.93
"Lambert_etal_2018ba" 3722 133.74
"Lambert_etal_2018ba" 3723 133.74
"Lambert_etal_2018ba" 3724 133.74
"Lambert_etal_2018ba" 3725 133.74
"Lambert_etal_2018ba" 3726 71.87
"Lambert_etal_2018ba" 3727 133.74
"Lambert_etal_2018ba" 3728 133.74
"Lambert_etal_2018ba" 3729 133.74
"Lambert_etal_2018ba" 3730 133.74
"Lambert_etal_2018ba" 3731 133.74
"Lambert_etal_2018ba" 3732 133.74
"Lambert_etal_2018ba" 3733 133.74
"Lambert_etal_2018ba" 3734 133.74
"Lambert_etal_2018ba" 3735 133.74
"Lambert_etal_2018ba" 3736 133.74
"Lambert_etal_2018ba" 3737 133.74
"Lambert_etal_2018ba" 3738 133.74
"Lambert_etal_2018ba" 3739 133.74
"Lambert_etal_2018ba" 3740 133.74
"Lambert_etal_2018ba" 3741 133.74
"Lambert_etal_2018ba" 3742 133.74
"Lambert_etal_2018ba" 3743 133.74
"Lambert_etal_2018ba" 3744 133.74
"Lambert_etal_2018ba" 3745 133.74
"Lambert_etal_2018ba" 3746 133.74
"Lambert_etal_2018ba" 3747 133.74
"Lambert_etal_2018ba" 3748 133.74
"Lambert_etal_2018ba" 3749 133.74
"Lambert_etal_2018ba" 3750 133.74
"Lambert_etal_2018ba" 3751 133.74
"Lambert_etal_2018ba" 3752 133.74
"Lambert_etal_2018ba" 3753 133.74
"Lambert_etal_2018ba" 3754 133.74
"Lambert_etal_2018ba" 3755 133.74
"Lambert_etal_2018ba" 3756 133.74
"Lambert_etal_2018ba" 3757 133.74
"Lambert_etal_2018ba" 3758 133.74
"Lambert_etal_2018ba" 3759 133.74
"Lambert_etal_2018ba" 3760 133.74
"Lambert_etal_2018ba" 3761 133.74
"Lambert_etal_2018ba" 3762 133.74
"Lambert_etal_2018bb" 3763 133.74
"Lambert_etal_2018bb" 3764 133.74
"Lambert_etal_2018bb" 3765 133.74
"Lambert_etal_2018bb" 3766 133.74
"Lambert_etal_2018bb" 3767 133.74
"Lambert_etal_2018bb" 3768 133.74
"Lambert_etal_2018bb" 3769 133.74
"Lambert_etal_2018bb" 3770 133.74
"Lambert_etal_2018bb" 3771 133.74
"Lambert_etal_2018bb" 3772 133.74
"Lambert_etal_2018bb" 3773 133.74
"Lambert_etal_2018bb" 3774 133.74
"Lambert_etal_2018bb" 3775 133.74
"Lambert_etal_2018bb" 3776 133.74
"Lambert_etal_2018bb" 3777 133.74
"Lambert_etal_2018bb" 3778 133.74
"Lambert_etal_2018bb" 3779 133.74
"Lambert_etal_2018bb" 3780 133.74
"Lambert_etal_2018bb" 3781 133.74
"Lambert_etal_2018bb" 3782 133.74
"Lambert_etal_2018bb" 3783 133.74
"Lambert_etal_2018bb" 3784 133.74
"Lambert_etal_2018bb" 3785 133.74
"Lambert_etal_2018bb" 3786 133.74
"Lambert_etal_2018ca" 3787 257.48
"Lambert_etal_2018ca" 3788 257.48
"Lambert_etal_2018ca" 3789 257.48
"Lambert_etal_2018ca" 3790 257.48
"Lambert_etal_2018ca" 3791 257.48
"Lambert_etal_2018ca" 3792 257.48
"Lambert_etal_2018ca" 3793 257.48
"Lambert_etal_2018ca" 3794 257.48
"Lambert_etal_2018ca" 3795 257.48
"Lambert_etal_2018ca" 3796 257.48
"Lambert_etal_2018ca" 3797 257.48
"Lambert_etal_2018ca" 3798 257.48
"Lambert_etal_2018ca" 3799 257.48
"Lambert_etal_2018ca" 3800 257.48
"Lambert_etal_2018ca" 3801 257.48
"Lambert_etal_2018ca" 3802 257.48
"Lambert_etal_2018ca" 3803 257.48
"Lambert_etal_2018ca" 3804 257.48
"Lambert_etal_2018ca" 3805 257.48
"Lambert_etal_2018ca" 3806 257.48
"Lambert_etal_2018ca" 3807 257.48
"Lambert_etal_2018ca" 3808 257.48
"Lambert_etal_2018ca" 3809 257.48
"Lambert_etal_2018ca" 3810 257.48
"Lambert_etal_2019a" 3811 710.01
"Lambert_etal_2019a" 3812 710.01
"Lambert_etal_2019a" 3813 710.01
"Lambert_etal_2019a" 3814 710.01
"Lambert_etal_2019a" 3815 710.01
"Lambert_etal_2019a" 3816 710.01
"Lambert_etal_2019a" 3817 710.01
"Lambert_etal_2019a" 3818 710.01
"Lambert_etal_2019a" 3819 710.01
"Lambert_etal_2019a" 3820 53.75
"Lambert_etal_2019a" 3821 51.18
"Lambert_etal_2019a" 3822 35.93
"Lambert_etal_2019a" 3823 35.93
"Lambert_etal_2019a" 3824 35.93
"Lambert_etal_2019a" 3825 31.21
"Lambert_etal_2019a" 3826 31.21
"Lambert_etal_2019a" 3827 35.93
"Lambert_etal_2019a" 3828 35.93
"Lambert_etal_2019a" 3829 36.92
"Lambert_etal_2019a" 3830 38
"Lambert_etal_2019a" 3831 31.21
"Lambert_etal_2019a" 3832 43.33
"Lambert_etal_2019a" 3833 33.33
"Lambert_etal_2019a" 3834 32.58
"Lambert_etal_2019a" 3835 43.33
"Lambert_etal_2019a" 3836 43.33
"Lambert_etal_2019a" 3837 32.58
"Lambert_etal_2019a" 3838 32.58
"Lambert_etal_2019a" 3839 45
"Lambert_etal_2019a" 3840 31.21
"Lambert_etal_2019a" 3841 31.21
"Lambert_etal_2019a" 3842 35.93
"Lambert_etal_2019a" 3843 35.93
"Lambert_etal_2019a" 3844 32.58
"Lambert_etal_2019a" 3845 43.33
"Lambert_etal_2019a" 3846 32.58
"Lambert_etal_2019a" 3847 32.58
"Lambert_etal_2019a" 3848 43.33
"Lambert_etal_2019a" 3849 32.58
"Lambert_etal_2019a" 3850 31.21
"Lambert_etal_2019a" 3851 32.58
"Lambert_etal_2019a" 3852 35.93
"Lambert_etal_2019a" 3853 710.01
"Lambert_etal_2019a" 3854 710.01
"Lambert_etal_2019a" 3855 710.01
"Lambert_etal_2019a" 3856 710.01
"Lambert_etal_2019a" 3857 19.21
"Lambert_etal_2019a" 3858 26.28
"Lambert_etal_2019a" 3859 19.33
"Lambert_etal_2019a" 3860 19.21
"Lambert_etal_2019a" 3861 710.01
"Lambert_etal_2019a" 3862 25.91
"Lambert_etal_2019a" 3863 19.21
"Lambert_etal_2019a" 3864 19.21
"Lambert_etal_2019a" 3865 19.21
"Lambert_etal_2019a" 3866 19.21
"Lambert_etal_2019a" 3867 19.46
"Lambert_etal_2019a" 3868 19.46
"Lambert_etal_2019a" 3869 19.46
"Lambert_etal_2019a" 3870 19.46
"Lambert_etal_2019a" 3871 19.46
"Lambert_etal_2019a" 3872 19.21
"Lambert_etal_2019a" 3873 19.21
"Lambert_etal_2019a" 3874 19.21
"Lambert_etal_2019a" 3875 19.21
"Lambert_etal_2019a" 3876 19.21
"Lambert_etal_2019a" 3877 19.21
"Lambert_etal_2019a" 3878 19.21
"Lambert_etal_2019a" 3879 19.21
"Lambert_etal_2019a" 3880 19.46
"Lambert_etal_2019a" 3881 19.46
"Lambert_etal_2019a" 3882 19.46
"Lambert_etal_2019a" 3883 19.46
"Lambert_etal_2019a" 3884 19.21
"Lambert_etal_2019a" 3885 19.21
"Lambert_etal_2019a" 3886 19.21
"Lambert_etal_2019a" 3887 19.21
"Lambert_etal_2019a" 3888 19.21
"Lambert_etal_2019a" 3889 19.21
"Lambert_etal_2019a" 3890 19.21
"Lambert_etal_2019a" 3891 19.21
"Lambert_etal_2019a" 3892 19.46
"Lambert_etal_2019a" 3893 19.46
"Lambert_etal_2019a" 3894 19.46
"Lambert_etal_2019a" 3895 19.46
"Lambert_etal_2019a" 3896 19.46
"Lambert_etal_2019a" 3897 19.46
"Lambert_etal_2019a" 3898 19.46
"Lambert_etal_2019a" 3899 19.21
"Lambert_etal_2019a" 3900 19.21
"Lambert_etal_2019a" 3901 19.21
"Lambert_etal_2019a" 3902 19.21
"Lambert_etal_2019a" 3903 19.21
"Lambert_etal_2019a" 3904 19.21
"Lambert_etal_2019a" 3905 19.21
"Lambert_etal_2019a" 3906 19.21
"Lambert_etal_2019a" 3907 19.21
"Lambert_etal_2019a" 3908 19.21
"Lambert_etal_2019a" 3909 19.21
"Lambert_etal_2019a" 3910 19.21
"Lambert_etal_2019a" 3911 19.21
"Lambert_etal_2019a" 3912 19.21
"Lambert_etal_2019a" 3913 19.21
"Lambert_etal_2019a" 3914 19.21
"Lambert_etal_2019a" 3915 19.21
"Lambert_etal_2019a" 3916 19.21
"Lambert_etal_2019a" 3917 19.21
"Lambert_etal_2019a" 3918 19.46
"Lambert_etal_2019a" 3919 19.46
"Lambert_etal_2019a" 3920 19.46
"Lambert_etal_2019a" 3921 19.46
"Lambert_etal_2019a" 3922 19.46
"Lambert_etal_2019a" 3923 19.46
"Lambert_etal_2019a" 3924 19.46
"Lambert_etal_2019a" 3925 19.46
"Lambert_etal_2019a" 3926 19.46
"Lambert_etal_2019a" 3927 19.46
"Lambert_etal_2019a" 3928 19.46
"Lambert_etal_2019a" 3929 19.46
"Lambert_etal_2019a" 3930 19.46
"Lambert_etal_2019a" 3931 19.46
"Lambert_etal_2019a" 3932 19.46
"Lambert_etal_2019a" 3933 19.46
"Lambert_etal_2020a" 3934 1000
"Lambert_etal_2020a" 3935 1000
"Lambert_etal_2020a" 3936 1000
"Lambert_etal_2020a" 3937 1000
"Lambert_etal_2020a" 3938 1000
"Lambert_etal_2020a" 3939 71.87
"Lambert_etal_2020a" 3940 76
"Lambert_etal_2020a" 3941 76
"Lambert_etal_2020a" 3942 92.5
"Lambert_etal_2020a" 3943 71.87
"Lambert_etal_2020a" 3944 65
"Lambert_etal_2020a" 3945 76
"Lambert_etal_2020a" 3946 76
"Lambert_etal_2020a" 3947 92.5
"Lambert_etal_2020a" 3948 62.11
"Lambert_etal_2020a" 3949 257.5
"Lambert_etal_2020a" 3950 86.15
"Lambert_etal_2020a" 3951 86.15
"Lambert_etal_2020a" 3952 71.87
"Lambert_etal_2020a" 3953 68.24
"Lambert_etal_2020a" 3954 65
"Lambert_etal_2020a" 3955 65
"Lambert_etal_2020a" 3956 109
"Lambert_etal_2020a" 3957 1000
"Lambert_etal_2020a" 3958 133.75
"Lambert_etal_2020a" 3959 109
"Lambert_etal_2020a" 3960 151.43
"Lambert_etal_2020a" 3961 175
"Lambert_etal_2020a" 3962 133.75
"Lambert_etal_2020a" 3963 109
"Lambert_etal_2020a" 3964 133.75
"Lambert_etal_2020a" 3965 109
"Lambert_etal_2020a" 3966 120
"Lambert_etal_2020a" 3967 109
"Lambert_etal_2020a" 3968 1000
"Lambert_etal_2020a" 3969 1000
"Lambert_etal_2020a" 3970 120
"Lambert_etal_2020a" 3971 1000
"Lambert_etal_2020a" 3972 1000
"Lambert_etal_2020a" 3973 1000
"Lambert_etal_2020a" 3974 1000
"Lambert_etal_2020a" 3975 100
"Lambert_etal_2020a" 3976 109
"Lambert_etal_2020a" 3977 100
"Lambert_etal_2020a" 3978 109
"Lambert_etal_2020a" 3979 100
"Lambert_etal_2020a" 3980 109
"Lambert_etal_2020a" 3981 133.75
"Lambert_etal_2020a" 3982 100
"Lambert_etal_2020a" 3983 100
"Lambert_etal_2020a" 3984 100
"Lambert_etal_2020a" 3985 100
"Lambert_etal_inpressb" 3986 1000
"Lambert_etal_inpressb" 3987 1000
"Lambert_etal_inpressb" 3988 1000
"Lambert_etal_inpressb" 3989 1000
"Lambert_etal_inpressb" 3990 1000
"Lambert_etal_inpressb" 3991 1000
"Lambert_etal_inpressb" 3992 505
"Lambert_etal_inpressb" 3993 1000
"Lambert_etal_inpressb" 3994 1000
"Lambert_etal_inpressb" 3995 1000
"Lambert_etal_inpressb" 3996 1000
"Lambert_etal_inpressb" 3997 1000
"Lambert_etal_inpressb" 3998 1000
"Lambert_etal_inpressb" 3999 1000
"Lambert_etal_inpressb" 4000 1000
"Lambert_etal_inpressb" 4001 1000
"Lambert_etal_inpressb" 4002 1000
"Lambert_etal_inpressb" 4003 1000
"Lambert_etal_inpressb" 4004 1000
"Lambert_etal_inpressb" 4005 1000
"Lambert_etal_inpressb" 4006 1000
"Lambert_etal_inpressb" 4007 1000
"Lambert_etal_inpressb" 4008 1000
"Lambert_etal_inpressb" 4009 1000
"Lambert_etal_inpressb" 4010 1000
"Lambert_etal_inpressb" 4011 1000
"Lambert_etal_inpressb" 4012 1000
"Lambert_etal_inpressb" 4013 1000
"Lambert_etal_inpressb" 4014 1000
"Lambert_etal_inpressb" 4015 1000
"Lambert_etal_inpressb" 4016 1000
"Lambert_etal_inpressb" 4017 1000
"Lambert_etal_inpressb" 4018 1000
"Lambert_etal_inpressb" 4019 1000
"Lambert_etal_inpressb" 4020 1000
"Lambert_etal_inpressb" 4021 1000
"Lambert_etal_inpressb" 4022 1000
"Lambert_etal_inpressb" 4023 1000
"Lambert_etal_inpressb" 4024 1000
"Lambert_etal_inpressb" 4025 1000
"Lambert_etal_inpressb" 4026 1000
"Lambert_etal_inpressb" 4027 1000
"Lambert_etal_inpressb" 4028 120
"Lambert_etal_inpressb" 4029 120
"Lambert_etal_inpressb" 4030 1000
"Lambert_etal_inpressb" 4031 1000
"Lambert_etal_inpressb" 4032 1000
"Lambert_etal_inpressb" 4033 1000
"Lambert_etal_inpressb" 4034 1000
"Lambert_etal_inpressb" 4035 1000
"Lambert_etal_inpressb" 4036 1000
"Lambert_etal_inpressb" 4037 1000
"Lambert_etal_inpressb" 4038 109
"Lambert_etal_inpressb" 4039 133.75
"Lambert_etal_inpressb" 4040 100
"Lambert_etal_inpressb" 4041 151.43
"Lambert_etal_inpressb" 4042 1000
"Lambert_etal_inpressb" 4043 1000
"Lambert_etal_inpressb" 4044 1000
"Lambert_etal_inpressb" 4045 1000
"Lambert_etal_inpressb" 4046 1000
"Lambert_etal_inpressb" 4047 1000
"Lambert_etal_inpressb" 4048 1000
"Lambert_etal_inpressb" 4049 257.5
"Lambert_etal_inpressb" 4050 340
"Lambert_etal_inpressb" 4051 340
"Lambert_etal_inpressb" 4052 1000
"Lambert_etal_inpressb" 4053 257.5
"Lambert_etal_inpressb" 4054 1000
"Lambert_etal_inpressb" 4055 1000
"Lambert_etal_inpressb" 4056 1000
"Lambert_etal_inpressb" 4057 1000
"Lambert_etal_inpressb" 4058 1000
"Lambert_etal_inpressb" 4059 1000
"Lambert_etal_inpressb" 4060 1000
"Lambert_etal_inpressb" 4061 1000
"Lambert_etal_inpressb" 4062 505
"Lambert_etal_inpressb" 4063 1000
"Lambert_etal_inpressb" 4064 1000
"Lambert_etal_inpressb" 4065 1000
"Lambert_etal_inpressb" 4066 1000
"Lambert_etal_inpressb" 4067 1000
"Lambert_etal_inpressb" 4068 1000
"Lambert_etal_inpressb" 4069 1000
"Lambert_etal_inpressb" 4070 1000
"Lambert_etal_inpressb" 4071 1000
"Lambert_etal_inpressb" 4072 1000
"Lambert_etal_inpressb" 4073 1000
"Lambert_etal_inpressb" 4074 1000
"Lambert_etal_inpressb" 4075 1000
"Lambert_etal_inpressb" 4076 1000
"Lambert_etal_inpressb" 4077 1000
"Lambert_etal_inpressb" 4078 1000
"Lambert_etal_inpressb" 4079 1000
"Lambert_etal_inpressb" 4080 1000
"Lambert_etal_inpressb" 4081 1000
"Lambert_etal_inpressb" 4082 1000
"Lambert_etal_inpressb" 4083 1000
"Lambert_etal_inpressb" 4084 1000
"Lambert_etal_inpressb" 4085 1000
"Lambert_etal_inpressb" 4086 1000
"Lambert_etal_inpressb" 4087 1000
"Lambert_etal_inpressb" 4088 92.5
"Lambert_etal_inpressb" 4089 109
"Lambert_etal_inpressb" 4090 100
"Lambert_etal_inpressb" 4091 133.75
"Lambert_etal_inpressb" 4092 151.43
"Lambert_etal_inpressb" 4093 92.5
"Lambert_etal_inpressb" 4094 1000
"Lambert_etal_inpressb" 4095 1000
"Lambert_etal_inpressb" 4096 1000
"Lambert_etal_inpressb" 4097 505
"Lambert_etal_inpressb" 4098 505
"Luo_et_Marsh_1996a" 4099 10.16
"Luo_et_Marsh_1996a" 4100 10.16
"Luo_et_Marsh_1996a" 4101 10.16
"Luo_et_Marsh_1996a" 4102 10.08
"Luo_et_Marsh_1996a" 4103 10.16
"Luo_et_Marsh_1996a" 4104 10.16
"Luo_et_Marsh_1996a" 4105 10.16
"Luo_et_Marsh_1996a" 4106 10.16
"Luo_et_Marsh_1996a" 4107 10.16
"Luo_et_Marsh_1996a" 4108 10.16
"Luo_et_Marsh_1996a" 4109 10.16
"Luo_et_Marsh_1996a" 4110 10.16
"Luo_et_Marsh_1996a" 4111 10.16
"Luo_et_Marsh_1996a" 4112 10.16
"Luo_et_Marsh_1996a" 4113 10.16
"Luo_et_Marsh_1996a" 4114 10.08
"Martinez-Caceres_etal_2017a" 4115 184.98
"Martinez-Caceres_etal_2017a" 4116 359.96
"Martinez-Caceres_etal_2017a" 4117 359.96
"Martinez-Caceres_etal_2017a" 4118 359.96
"Martinez-Caceres_etal_2017a" 4119 359.96
"Martinez-Caceres_etal_2017a" 4120 359.96
"Martinez-Caceres_etal_2017a" 4121 359.96
"Martinez-Caceres_etal_2017a" 4122 359.96
"Martinez-Caceres_etal_2017a" 4123 184.98
"Martinez-Caceres_etal_2017a" 4124 359.96
"Martinez-Caceres_etal_2017a" 4125 53.75
"Martinez-Caceres_etal_2017a" 4126 359.96
"Martinez-Caceres_etal_2017a" 4127 359.96
"Martinez-Caceres_etal_2017a" 4128 359.96
"Martinez-Caceres_etal_2017a" 4129 53.75
"Martinez-Caceres_etal_2017a" 4130 359.96
"Martinez-Caceres_etal_2017a" 4131 359.96
"Martinez-Caceres_etal_2017a" 4132 359.96
"Martinez-Caceres_etal_2017a" 4133 359.96
"Martinez-Caceres_etal_2017a" 4134 359.96
"Martinez-Caceres_etal_2017a" 4135 359.96
"Martinez-Caceres_etal_2017a" 4136 359.96
"Martinez-Caceres_etal_2017a" 4137 359.96
"Martinez-Caceres_etal_2017a" 4138 359.96
"Martinez-Caceres_etal_2017a" 4139 59.99
"Martinez-Caceres_etal_2017a" 4140 359.96
"Martinez-Caceres_etal_2017a" 4141 359.96
"Martinez-Caceres_etal_2017a" 4142 59.99
"Martinez-Caceres_etal_2017a" 4143 359.96
"Martinez-Caceres_etal_2017a" 4144 184.98
"Martinez-Caceres_etal_2017a" 4145 59.99
"Martinez-Caceres_etal_2017a" 4146 184.98
"Martinez-Caceres_etal_2017a" 4147 53.75
"Martinez-Caceres_etal_2017a" 4148 59.99
"Martinez-Caceres_etal_2017a" 4149 53.75
"Martinez-Caceres_etal_2017a" 4150 53.75
"Martinez-Caceres_etal_2017a" 4151 59.99
"Martinez-Caceres_etal_2017a" 4152 53.75
"Martinez-Caceres_etal_2017a" 4153 53.75
"Martinez-Caceres_etal_2017a" 4154 59.99
"Martinez-Caceres_etal_2017a" 4155 53.75
"Martinez-Caceres_etal_2017a" 4156 59.99
"Messenger_et_McGuire_1998a" 4157 10.4
"Messenger_et_McGuire_1998a" 4158 10.4
"Messenger_et_McGuire_1998a" 4159 10.4
"Messenger_et_McGuire_1998a" 4160 10.13
"Messenger_et_McGuire_1998a" 4161 10.4
"Messenger_et_McGuire_1998a" 4162 10.4
"Messenger_et_McGuire_1998a" 4163 10.4
"Messenger_et_McGuire_1998a" 4164 10.4
"Messenger_et_McGuire_1998a" 4165 10.4
"Messenger_et_McGuire_1998a" 4166 10.4
"Messenger_et_McGuire_1998a" 4167 10.4
"Messenger_et_McGuire_1998a" 4168 10.4
"Messenger_et_McGuire_1998a" 4169 10.4
"Messenger_et_McGuire_1998a" 4170 10.4
"Messenger_et_McGuire_1998a" 4171 10.4
"Messenger_et_McGuire_1998a" 4172 10.4
"Messenger_et_McGuire_1998a" 4173 10.4
"Messenger_et_McGuire_1998a" 4174 10.02
"Messenger_et_McGuire_1998a" 4175 10.02
"Messenger_et_McGuire_1998a" 4176 10.4
"Messenger_et_McGuire_1998a" 4177 10.4
"Messenger_et_McGuire_1998a" 4178 10.13
"Messenger_et_McGuire_1998a" 4179 10.13
"Messenger_et_McGuire_1998a" 4180 10.02
"Messenger_et_McGuire_1998a" 4181 10.4
"Messenger_et_McGuire_1998a" 4182 10.4
"Messenger_et_McGuire_1998a" 4183 10.4
"Messenger_et_McGuire_1998a" 4184 10.4
"Messenger_et_McGuire_1998a" 4185 10.4
"Messenger_et_McGuire_1998a" 4186 10.2
"Messenger_et_McGuire_1998a" 4187 10.4
"Messenger_et_McGuire_1998a" 4188 10.4
"Messenger_et_McGuire_1998a" 4189 10.07
"Messenger_et_McGuire_1998a" 4190 10.4
"Messenger_et_McGuire_1998a" 4191 10.07
"Messenger_et_McGuire_1998a" 4192 10.4
"Messenger_et_McGuire_1998a" 4193 10.4
"Messenger_et_McGuire_1998a" 4194 10
"Messenger_et_McGuire_1998a" 4195 10
"Messenger_et_McGuire_1998a" 4196 10
"Messenger_et_McGuire_1998a" 4197 10
"Messenger_et_McGuire_1998a" 4198 10
"Messenger_et_McGuire_1998a" 4199 10
"Messenger_et_McGuire_1998a" 4200 10
"Messenger_et_McGuire_1998a" 4201 10
"Messenger_et_McGuire_1998a" 4202 10.4
"Messenger_et_McGuire_1998a" 4203 10
"Messenger_et_McGuire_1998a" 4204 10
"Messenger_et_McGuire_1998a" 4205 10
"Messenger_et_McGuire_1998a" 4206 10.4
"Messenger_et_McGuire_1998a" 4207 10
"Messenger_et_McGuire_1998a" 4208 10
"Messenger_et_McGuire_1998a" 4209 10
"Messenger_et_McGuire_1998a" 4210 10
"Messenger_et_McGuire_1998a" 4211 10
"Messenger_et_McGuire_1998a" 4212 10
"Messenger_et_McGuire_1998a" 4213 10
"Messenger_et_McGuire_1998a" 4214 10
"Messenger_et_McGuire_1998a" 4215 10
"Messenger_et_McGuire_1998a" 4216 10
"Messenger_et_McGuire_1998a" 4217 10
"Messenger_et_McGuire_1998a" 4218 10
"Messenger_et_McGuire_1998a" 4219 10.4
