generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
21000000,2,0.39728,-3834.27,0.405072,0.615963,0.23645
21050000,1,-0.0394459,-3844.72,0.441961,0.608631,0.22005
21100000,1,0.179171,-3845.4,0.171464,0.60949,0.215914
21150000,2,-0.734031,-3834.31,1.55922,0.58706,0.2325
21200000,3,-0.958757,-3833.04,1.73638,0.605832,0.2422
21250000,1,-0.205269,-3847.54,0.565753,0.620708,0.2234
21300000,1,-0.794164,-3849.45,1.31873,0.591332,0.2528
21350000,2,-0.0865938,-3836.2,0.977406,0.598229,0.247433
21400000,3,0.00474856,-3843.37,0.688654,0.633147,0.2351
21450000,3,-1.45926,-3834.03,2.51938,0.611511,0.248533
21500000,2,0.424928,-3833.89,0.591592,0.595218,0.24565
21550000,2,-0.418623,-3835.78,1.30758,0.582426,0.2511
21600000,3,-1.53601,-3829.66,2.83666,0.590651,0.2418
21650000,2,0.166207,-3834.08,0.708713,0.633375,0.2445
21700000,2,-0.360399,-3834.01,1.16048,0.582467,0.244
21750000,2,-0.430917,-3831.25,1.31685,0.620793,0.2432
21800000,2,-0.975404,-3843.23,1.31369,0.600435,0.22505
21850000,1,-0.388509,-3844.42,0.771779,0.611549,0.2125
21900000,1,-0.545767,-3843.75,0.919781,0.604719,0.2109
21950000,1,-0.530301,-3845.69,0.880924,0.604009,0.21335
22000000,2,-1.04467,-3842.22,1.50298,0.588932,0.233
22050000,3,-0.595881,-3834.51,1.93791,0.613419,0.2457
22100000,2,-0.551498,-3836.55,1.31474,0.58456,0.24785
22150000,3,0.283863,-3833.91,1.04957,0.628132,0.24455
22200000,2,-1.18541,-3833.65,2.08476,0.62692,0.2383
22250000,3,-2.0357,-3836.7,2.25568,0.560022,0.2349
22300000,2,-0.0152794,-3832.6,0.987193,0.608396,0.2305
22350000,3,-1.38324,-3828.46,2.62148,0.605207,0.24995
22400000,2,-0.0080786,-3835.58,0.849489,0.635614,0.2492
22450000,3,-1.94272,-3841.85,2.29921,0.607609,0.24135
22500000,2,-0.747359,-3832.89,1.66073,0.599417,0.2429
22550000,2,-0.377704,-3836.04,1.26543,0.578848,0.23835
22600000,2,-2.69495,-3832.94,3.63403,0.613443,0.2475
22650000,3,-0.74411,-3833.8,1.81123,0.610366,0.246833
22700000,2,-0.609525,-3831.37,1.56856,0.608031,0.2289
22750000,2,-0.660768,-3833.38,1.61393,0.634943,0.250971
22800000,2,-2.76832,-3834.48,3.65044,0.579882,0.24885
22850000,2,0.251217,-3833.27,0.655927,0.627299,0.2317
22900000,2,-1.11553,-3836.71,2.06969,0.616282,0.24508
22950000,3,-1.90956,-3830.38,3.27141,0.61965,0.24915
23000000,2,-0.251992,-3831.44,1.16616,0.601573,0.244
23050000,2,-1.44511,-3833.06,2.3627,0.602416,0.236033
23100000,2,-1.68104,-3833.04,2.58276,0.620275,0.23085
23150000,2,0.0031174,-3835.13,0.930308,0.597957,0.2466
23200000,2,-0.701858,-3832.83,1.64339,0.594179,0.2403
23250000,1,-1.65202,-3846.66,2.039,0.591738,0.218988
23300000,2,-0.0991271,-3833.07,1.02063,0.59055,0.244
23350000,2,0.14327,-3835.52,0.653499,0.59245,0.24934
23400000,4,-1.72228,-3833.57,2.82994,0.619745,0.2402
23450000,2,0.115075,-3837.91,0.849486,0.592063,0.2382
23500000,2,-1.04409,-3837.69,1.9822,0.561755,0.23935
23550000,2,-0.635984,-3834.21,1.61547,0.609312,0.244475
23600000,2,-0.76099,-3836.12,1.6795,0.654581,0.2419
23650000,2,0.316478,-3838.83,0.65598,0.580076,0.2421
23700000,2,-1.0349,-3834.63,1.9972,0.639513,0.2295
23750000,2,0.064116,-3832.56,0.760889,0.599515,0.2369
23800000,3,-1.69365,-3833.79,2.08939,0.644006,0.238
23850000,2,-0.746496,-3833.29,1.62478,0.593381,0.2435
23900000,2,0.16746,-3832.14,0.787619,0.597104,0.2468
23950000,2,-0.49717,-3832.53,1.38826,0.601404,0.257438
24000000,2,-0.516135,-3833.2,1.39693,0.612543,0.2434
24050000,1,-0.661165,-3846.33,0.992861,0.617746,0.214725
24100000,3,-2.34404,-3842.03,3.1861,0.606124,0.230882
24150000,1,-2.56993,-3847.53,2.96705,0.601225,0.212367
24200000,1,-0.983052,-3847.45,1.41588,0.591604,0.244
24250000,2,-0.746432,-3832.64,1.56221,0.601767,0.2401
24300000,2,-0.626855,-3834.92,1.61373,0.626682,0.2499
24350000,2,-0.500931,-3846.62,1.32243,0.602829,0.2359
24400000,2,-0.547104,-3833.84,1.47093,0.624863,0.2338
24450000,2,-1.47212,-3831.09,2.39448,0.61378,0.242225
24500000,2,0.4832,-3833.87,0.390562,0.582473,0.24255
24550000,2,0.0725528,-3838.24,0.784212,0.594435,0.2302
24600000,2,-0.437272,-3833.16,1.24508,0.610337,0.245067
24650000,2,-0.0842967,-3835.38,1.08525,0.633055,0.2409
24700000,4,-0.471156,-3830.35,1.76236,0.591389,0.2486
24750000,2,-2.48586,-3831.53,3.35714,0.60228,0.232
24800000,2,0.550861,-3832.73,0.389279,0.599441,0.2417
24850000,3,-2.55204,-3832.16,1.36805,0.628098,0.2521
24900000,2,0.193471,-3835.72,0.699571,0.614292,0.24144
24950000,2,-0.0776846,-3832.65,0.917591,0.596053,0.236533
25000000,3,-1.85193,-3831.16,2.06794,0.606457,0.2514
25050000,3,0.130677,-3833.75,0.761436,0.596287,0.2376
25100000,2,-0.366266,-3835.83,1.41417,0.617103,0.2423
25150000,2,-0.0495807,-3834.43,0.936019,0.594738,0.24424
25200000,1,-0.839935,-3848.49,1.27039,0.621263,0.263314
25250000,2,0.58431,-3832.98,0.302209,0.624984,0.2463
25300000,2,-0.450878,-3833.72,1.31344,0.598555,0.2425
25350000,2,-1.62906,-3834.26,2.4625,0.605828,0.2363
25400000,4,-0.933759,-3834.33,1.07953,0.61433,0.2522
25450000,2,0.0255895,-3833.49,0.943942,0.597237,0.2338
25500000,2,-1.84535,-3833.22,2.82009,0.594554,0.24345
25550000,1,-0.508237,-3845.38,0.924187,0.623314,0.2294
25600000,1,0.116613,-3846.36,0.255876,0.599867,0.2185
25650000,2,0.234696,-3835.23,0.761551,0.591332,0.2366
25700000,1,-2.55316,-3845.42,2.94622,0.622471,0.216473
25750000,2,-0.865954,-3834.66,1.80663,0.629327,0.22128
25800000,1,-0.831136,-3844.22,1.22776,0.608682,0.218617
25850000,1,-1.64871,-3846.33,2.04562,0.619451,0.21334
25900000,1,0.0915995,-3846.21,0.248614,0.621837,0.212433
25950000,1,-0.80228,-3845.6,1.19335,0.631609,0.2059
26000000,2,0.261247,-3836.34,0.683323,0.619175,0.2344
26050000,3,-1.40455,-3833.15,2.59557,0.582296,0.2362
26100000,2,-0.772519,-3834.42,1.52173,0.6035,0.2284
26150000,2,-1.3031,-3845.18,2.16503,0.66572,0.2378
26200000,4,0.112151,-3830.91,0.757204,0.625659,0.2339
26250000,3,-1.63533,-3837.03,2.13357,0.611263,0.2364
26300000,2,-0.442151,-3835.77,1.26887,0.618489,0.2281
26350000,3,0.0143359,-3831.2,0.473292,0.616428,0.224389
26400000,2,-0.05503,-3831.74,1.01966,0.607364,0.24885
26450000,2,-0.193057,-3831.95,1.15002,0.597805,0.2379
26500000,2,-1.04935,-3836.44,2.01243,0.605904,0.23755
26550000,2,-1.69651,-3832.91,2.56921,0.596341,0.24234
26600000,2,-0.46637,-3837.81,1.3923,0.634527,0.24295
26650000,2,-0.874134,-3833.09,1.84226,0.622981,0.2294
26700000,2,-0.0736283,-3835.16,1.00056,0.629816,0.2337
26750000,3,-0.629404,-3833.01,1.92582,0.597523,0.235434
26800000,2,-0.32346,-3834.58,1.21526,0.608629,0.235367
26850000,2,-0.426567,-3833.62,1.28814,0.64288,0.23445
26900000,3,-1.46151,-3835.29,2.29632,0.608061,0.226667
26950000,2,0.547859,-3835.76,0.357616,0.602703,0.247
27000000,2,0.384319,-3835.95,0.411642,0.579782,0.2306
27050000,2,-1.13394,-3835.24,1.93987,0.581815,0.2305
27100000,2,-0.41604,-3831.81,1.34512,0.604043,0.2457
27150000,3,-0.290525,-3834.07,1.34297,0.625714,0.2445
27200000,2,-0.0592638,-3834.39,0.951397,0.622889,0.2365
27250000,3,-1.76308,-3837.98,3.15792,0.606865,0.250725
27300000,2,-0.8487,-3832.19,1.72924,0.60339,0.242117
27350000,2,-0.173314,-3839.75,0.954213,0.608153,0.2432
27400000,3,-0.213502,-3834.96,1.3855,0.645105,0.246085
27450000,2,-1.25974,-3834.03,2.15053,0.59017,0.23025
27500000,2,-1.00855,-3832.08,1.89271,0.60634,0.2455
27550000,3,-2.72802,-3831.49,2.23165,0.597149,0.2455
27600000,2,0.570485,-3832.62,0.275038,0.594454,0.24825
27650000,2,-1.12994,-3836.96,1.97718,0.615584,0.242267
27700000,2,-0.464128,-3832.61,1.30168,0.594021,0.2382
27750000,2,-0.62867,-3835.59,1.63239,0.5821,0.2421
27800000,2,-0.147823,-3836.37,1.00468,0.63266,0.2398
27850000,2,-0.839098,-3834.45,1.72787,0.610278,0.232609
27900000,1,0.257477,-3848.99,0.232131,0.636669,0.241806
27950000,2,0.189955,-3834.63,0.797161,0.605995,0.24096
28000000,2,0.589701,-3832.95,0.435344,0.608967,0.23665
28050000,2,0.643579,-3835.77,0.305572,0.650286,0.2487
28100000,2,-0.814986,-3832.53,1.71069,0.594794,0.2393
28150000,2,-0.0971153,-3832.7,1.02941,0.617861,0.233633
28200000,2,-0.18135,-3834.41,1.14645,0.646817,0.2328
28250000,1,-0.364058,-3845.29,0.69958,0.600394,0.228637
28300000,2,-0.771242,-3832.63,1.67888,0.619817,0.2425
28350000,2,-1.17895,-3835.76,2.03414,0.612177,0.2273
28400000,2,-0.550399,-3848.81,1.10077,0.588045,0.23685
28450000,2,0.500212,-3832.88,0.40834,0.614706,0.235967
28500000,3,-1.13787,-3839.32,1.14238,0.577827,0.2434
28550000,2,-0.506879,-3834.41,1.44411,0.598591,0.244514
28600000,2,-1.28645,-3834.28,2.05603,0.62422,0.2466
28650000,2,0.264778,-3833.05,0.652398,0.591434,0.2386
28700000,2,-2.41648,-3832.69,3.24523,0.607985,0.24185
28750000,2,-0.488798,-3835.68,1.4826,0.614339,0.242
28800000,2,-0.61976,-3834.96,1.52487,0.610221,0.245
28850000,2,-0.825005,-3835.22,1.72137,0.612086,0.2377
28900000,2,-0.654252,-3834.75,1.59925,0.6234,0.2358
28950000,2,0.220498,-3833.72,0.661325,0.620177,0.242782
29000000,2,-1.0188,-3841.53,1.69718,0.594164,0.229517
29050000,2,0.0098858,-3830.95,0.876088,0.605105,0.2294
29100000,2,-1.4621,-3831.2,2.37065,0.59651,0.239
29150000,2,0.125493,-3833.6,0.762163,0.600395,0.24585
29200000,2,0.221168,-3837.17,0.654007,0.602416,0.2406
29250000,2,-0.918825,-3838.25,1.69675,0.614454,0.243833
29300000,3,-0.643779,-3833.51,1.2054,0.634041,0.2373
29350000,2,-1.27511,-3837.26,2.14819,0.650986,0.2408
29400000,2,0.0511265,-3831.89,0.835166,0.613305,0.2419
29450000,3,-0.507979,-3833.18,1.52245,0.605561,0.2321
29500000,2,0.555407,-3834.48,0.437492,0.605143,0.239675
29550000,2,-0.334342,-3833.2,1.16472,0.591594,0.25064
29600000,2,-0.588432,-3833.5,1.37999,0.609288,0.2547
29650000,2,0.0856347,-3832.49,0.830167,0.585317,0.247967
29700000,3,-0.0717392,-3834.54,1.25795,0.597072,0.2459
29750000,2,0.11141,-3837.04,0.781358,0.633799,0.24845
29800000,2,0.0104649,-3842.97,0.689763,0.609112,0.217067
29850000,1,-0.642748,-3845.84,1.02933,0.615,0.21
29900000,1,-0.832687,-3847.81,1.29492,0.604856,0.2311
29950000,2,-1.61745,-3846.49,2.12959,0.591359,0.21275
30000000,1,-0.761093,-3845.59,1.17326,0.607996,0.2128
30050000,3,-1.40816,-3834.45,1.20213,0.612601,0.235
30100000,2,-0.319343,-3839.71,1.28316,0.619011,0.2391
30150000,2,-1.50642,-3836.55,2.43355,0.584715,0.2441
30200000,2,0.152002,-3833.13,0.811043,0.605103,0.2289
30250000,2,-0.602316,-3832.81,1.57987,0.617173,0.2371
30300000,1,-0.0360182,-3847.37,0.328247,0.609617,0.207525
30350000,2,-0.0350161,-3834.12,0.919826,0.598615,0.2363
30400000,2,-1.03252,-3834.36,2.00793,0.60712,0.24315
30450000,2,-0.248749,-3831.81,1.17018,0.625129,0.23015
30500000,1,-0.0270523,-3846.34,0.377102,0.59715,0.2189
30550000,1,-0.212088,-3844.12,0.571524,0.600603,0.213918
30600000,2,-0.214657,-3833.28,1.05841,0.600819,0.2283
30650000,3,-1.30372,-3838.48,1.67742,0.612851,0.2371
30700000,2,-2.18618,-3834.46,3.02879,0.627786,0.234675
30750000,2,-0.317011,-3832.16,1.26289,0.612307,0.24545
30800000,2,-0.707411,-3837.91,1.48332,0.61928,0.2375
30850000,2,0.612978,-3834.68,0.225332,0.611928,0.2428
30900000,2,-0.0574677,-3833.65,0.914309,0.588937,0.2401
30950000,2,-1.91182,-3838.49,2.83183,0.626507,0.243767
31000000,2,-0.0341659,-3834.41,0.956376,0.587957,0.249
31050000,2,-1.37093,-3832.81,2.25034,0.586173,0.2394
31100000,2,-0.410542,-3837.96,1.20925,0.605139,0.245312
31150000,2,-2.13502,-3832.78,3.08832,0.616088,0.2418
31200000,2,0.363067,-3832.94,0.513657,0.615064,0.230767
31250000,1,-1.67682,-3845.72,2.00685,0.623379,0.219533
31300000,4,-3.24653,-3834.42,1.69982,0.589945,0.2287
31350000,2,-1.45534,-3834.49,2.27153,0.624335,0.245
31400000,2,-0.125951,-3831.92,1.09829,0.613331,0.247393
31450000,2,-0.379531,-3834.23,1.28123,0.620437,0.242
31500000,2,-0.981235,-3833.03,1.82491,0.611955,0.2305
31550000,1,-0.702431,-3845.5,1.09043,0.602771,0.21005
31600000,2,-0.300963,-3836.92,1.16702,0.583718,0.2527
31650000,3,-0.167027,-3836.29,1.09697,0.580787,0.245433
31700000,2,-0.157017,-3839.46,0.996722,0.61207,0.234414
31750000,2,0.0672862,-3834.13,0.88914,0.590192,0.2437
31800000,1,0.241573,-3848.08,0.174087,0.634489,0.21975
31850000,4,-0.355887,-3831.47,1.00151,0.623618,0.2411
31900000,3,-2.71105,-3830.61,2.44363,0.586812,0.2222
31950000,4,-1.7577,-3837.32,2.7248,0.590987,0.2438
32000000,2,-0.283534,-3832.12,1.18123,0.612942,0.24384
32050000,2,0.474648,-3834.61,0.461605,0.60291,0.2447
32100000,2,-1.36333,-3831.11,2.26506,0.608727,0.251733
32150000,2,-0.444313,-3834.7,1.33471,0.566343,0.24165
32200000,2,-1.25618,-3835.25,2.15183,0.616186,0.2388
32250000,2,-0.227745,-3835.76,1.03834,0.617011,0.228
32300000,2,-0.289692,-3832.51,1.23128,0.608927,0.250164
32350000,4,0.378023,-3829.33,0.923823,0.615373,0.25085
32400000,2,0.0352566,-3831.38,0.879789,0.606702,0.249492
32450000,1,-1.37876,-3844.46,1.74266,0.608779,0.223625
32500000,2,-0.461896,-3836.87,1.37621,0.603458,0.237375
32550000,2,-0.530192,-3835.24,1.37639,0.592902,0.2498
32600000,2,0.934111,-3834.45,0.0904503,0.60647,0.241975
32650000,2,-1.50194,-3833.76,2.45434,0.598971,0.24876
32700000,2,0.468575,-3832.13,0.443681,0.613599,0.2335
32750000,2,0.0623085,-3834.5,0.833586,0.615818,0.24585
32800000,2,-1.08999,-3835.52,1.98578,0.599114,0.2524
32850000,2,-0.747634,-3832.14,1.62376,0.587698,0.242714
32900000,2,-0.183092,-3833.66,1.13723,0.581898,0.2411
32950000,2,0.40353,-3831.2,0.481826,0.605882,0.23485
33000000,2,-0.772956,-3834.09,1.55952,0.604899,0.2491
33050000,2,-1.63363,-3831.78,2.53858,0.595748,0.248033
33100000,3,-0.892598,-3832.57,2.19061,0.606501,0.2505
33150000,1,-0.837797,-3847.34,1.20714,0.606254,0.220975
33200000,2,0.666842,-3836.05,0.269626,0.603563,0.2318
33250000,3,-2.5987,-3835.32,3.39646,0.597411,0.2387
33300000,1,-0.30706,-3847.29,0.74122,0.596118,0.22382
33350000,3,-0.411207,-3833.51,0.630603,0.593556,0.2387
33400000,2,-0.08155,-3831.78,1.03465,0.596669,0.2313
33450000,2,0.205894,-3837.83,0.799682,0.617771,0.239533
33500000,1,0.194716,-3848.44,0.287359,0.615195,0.2619
33550000,2,-0.923011,-3832.52,1.84989,0.618435,0.25058
33600000,1,0.173182,-3846.36,0.24264,0.612585,0.2144
33650000,3,-0.666139,-3833.58,1.76097,0.626384,0.24
33700000,2,-0.144488,-3833.41,1.06818,0.598988,0.2321
33750000,2,-0.184434,-3834.11,1.12663,0.57507,0.23685
33800000,2,-1.50235,-3832.93,2.32117,0.623518,0.242467
33850000,1,-0.86939,-3847.99,1.15832,0.609191,0.2312
33900000,2,-1.87354,-3832.32,2.73596,0.620807,0.2264
33950000,2,-0.24304,-3833.62,1.12985,0.608296,0.247533
34000000,2,-0.236268,-3836.22,1.22912,0.607162,0.23285
34050000,2,-0.598396,-3833.81,1.55305,0.589905,0.2487
34100000,3,-3.59629,-3828.39,4.46524,0.607017,0.221832
34150000,2,-1.95596,-3833.81,2.81689,0.620745,0.232106
34200000,3,-1.54563,-3833.5,2.34471,0.590051,0.2452
34250000,2,-1.99249,-3832.46,2.85533,0.626872,0.24915
34300000,3,-0.811365,-3834.35,1.31524,0.595001,0.24205
34350000,2,-0.787821,-3834.01,1.8048,0.626377,0.25125
34400000,2,-1.83925,-3833.11,2.74682,0.637645,0.2375
34450000,3,0.598793,-3831.9,0.490327,0.642139,0.247914
34500000,3,-1.09332,-3835.51,1.31246,0.591785,0.248657
34550000,1,-0.727176,-3848.02,1.12643,0.623634,0.220835
34600000,2,-0.147533,-3834.69,0.982652,0.598284,0.239682
34650000,2,-0.503556,-3836.08,1.32352,0.595882,0.2368
34700000,2,-0.0837146,-3832.66,0.902323,0.609419,0.2313
34750000,2,0.707274,-3832.88,0.234616,0.616625,0.2423
34800000,2,-1.54799,-3841.51,2.36876,0.616919,0.2429
34850000,2,-1.4118,-3836.3,2.3807,0.586022,0.2357
34900000,2,-1.24971,-3840.45,2.12154,0.606683,0.239282
34950000,2,-1.31224,-3836.81,2.23159,0.608954,0.2418
35000000,2,-1.68136,-3831.87,2.62282,0.595961,0.248675
35050000,2,-0.164752,-3835.87,1.05187,0.631692,0.251167
35100000,2,0.193505,-3831.43,0.701838,0.605457,0.245233
35150000,2,-0.0995633,-3840.16,0.943125,0.623335,0.2411
35200000,2,0.438326,-3833.18,0.408841,0.603615,0.2433
35250000,2,-0.657724,-3832.83,1.56274,0.607374,0.238
35300000,2,0.707632,-3832.17,0.19204,0.590223,0.24255
35350000,2,0.130966,-3832.71,0.825616,0.601738,0.2266
35400000,2,0.15674,-3834.97,0.749463,0.591651,0.2277
35450000,2,-1.16885,-3837.26,1.98827,0.614316,0.2406
35500000,3,-3.64752,-3838.2,2.82328,0.649007,0.2453
35550000,2,-0.463894,-3841.43,1.37123,0.585127,0.2287
35600000,2,0.0185674,-3832.74,0.876967,0.592709,0.2357
35650000,3,-0.724123,-3835.02,2.04756,0.605613,0.2432
35700000,3,-3.5925,-3837.5,3.63736,0.589986,0.2333
35750000,2,0.17164,-3832,0.672844,0.606606,0.2417
35800000,2,-2.35418,-3832.72,3.26419,0.586404,0.2445
35850000,2,-0.344065,-3835.11,1.1767,0.617321,0.2317
35900000,2,-1.11486,-3832.88,2.00463,0.61245,0.2368
35950000,2,0.36361,-3832.16,0.494956,0.596061,0.236
36000000,2,-0.624559,-3836.24,1.60095,0.609971,0.262656
36050000,2,-0.834681,-3836.36,1.65015,0.562323,0.264892
36100000,2,-1.07786,-3833.25,2.07385,0.612085,0.2372
36150000,4,-1.33892,-3831.27,2.54353,0.593955,0.242057
36200000,2,-0.951488,-3834.45,1.74364,0.609446,0.2366
36250000,1,-0.472606,-3845.92,0.826818,0.612256,0.2233
36300000,2,0.0218445,-3837.86,0.715803,0.611611,0.2367
36350000,2,-0.420073,-3835.58,1.35281,0.598145,0.236
36400000,1,-0.706258,-3845,1.0862,0.620154,0.239675
36450000,2,-0.24866,-3834.81,1.09695,0.601299,0.2225
36500000,2,-3.78082,-3846.64,3.80639,0.601125,0.222812
36550000,1,0.164473,-3846.42,0.200196,0.607325,0.218683
36600000,2,-0.216407,-3835.24,1.0783,0.647158,0.2227
36650000,1,0.335822,-3848.64,0.1643,0.608478,0.2668
36700000,2,-1.74849,-3831.77,2.69273,0.623962,0.26298
36750000,2,0.536164,-3831.6,0.422088,0.619081,0.24366
36800000,1,-0.0612604,-3845.18,0.413711,0.593652,0.220264
36850000,2,-2.02272,-3834.62,2.99011,0.578963,0.240633
36900000,2,-1.50379,-3834.04,2.47577,0.605705,0.24845
36950000,2,-1.54435,-3836.12,2.38675,0.604672,0.24285
37000000,2,-0.879581,-3834.37,1.8255,0.594085,0.2459
37050000,2,-0.300666,-3835.24,1.25517,0.598248,0.23545
37100000,2,-0.382332,-3832,1.31469,0.614689,0.2445
37150000,2,-3.05357,-3831.73,3.93341,0.610304,0.243867
37200000,2,0.292481,-3835.59,0.63202,0.591952,0.232767
37250000,2,-0.360762,-3833.32,1.14344,0.608135,0.243309
37300000,2,-0.39395,-3835.49,1.36886,0.582156,0.241
37350000,3,-1.81789,-3833.15,1.81498,0.595682,0.2294
37400000,2,-1.26623,-3833.88,2.29841,0.624352,0.2422
37450000,2,0.337019,-3832.84,0.580446,0.60892,0.23415
37500000,2,-1.00393,-3832.96,1.88999,0.612562,0.2328
37550000,3,-1.4467,-3833.03,2.19253,0.594574,0.228204
37600000,2,0.0763051,-3836.59,0.986478,0.629825,0.2373
37650000,2,-1.56666,-3832.19,2.52439,0.607439,0.2319
37700000,1,0.12141,-3844.74,0.269957,0.596534,0.236381
37750000,1,-1.00426,-3846.59,1.41594,0.610471,0.21625
37800000,1,-0.288453,-3844.76,0.620919,0.600217,0.2057
37850000,1,0.0250413,-3844.18,0.366272,0.595652,0.2139
37900000,2,-1.4576,-3832.21,2.43714,0.594982,0.234558
37950000,2,-2.2642,-3832.97,3.14024,0.58651,0.245867
38000000,2,-0.361695,-3837.54,1.10435,0.601498,0.248917
38050000,2,0.438682,-3834.5,0.413622,0.573458,0.24518
38100000,2,0.229849,-3831.96,0.684379,0.618651,0.2468
38150000,2,-0.56012,-3832.03,1.4571,0.602283,0.2386
38200000,2,-0.815296,-3834.79,1.75842,0.573002,0.2362
38250000,2,-0.605455,-3833.97,1.4454,0.601753,0.2408
38300000,3,-0.590235,-3835.4,1.70993,0.609801,0.2442
38350000,1,0.294101,-3847.25,0.123719,0.592482,0.21932
38400000,2,-0.784208,-3842.41,1.20631,0.625546,0.216267
38450000,1,-0.407301,-3851.79,0.712216,0.620241,0.21392
38500000,2,-0.22737,-3835.73,1.14391,0.621004,0.246875
38550000,2,0.465346,-3833.24,0.449635,0.605271,0.24765
38600000,2,-1.50198,-3836.2,2.42688,0.606468,0.2348
38650000,3,-1.85537,-3835.82,2.72616,0.602432,0.2365
38700000,2,-0.590398,-3833.88,1.47867,0.606248,0.2584
38750000,2,-0.253157,-3837.42,1.01356,0.595663,0.24335
38800000,2,-0.434919,-3835.92,1.26205,0.604534,0.2455
38850000,1,-3.91488,-3851.36,4.39428,0.626869,0.228
38900000,2,-0.994398,-3833.17,1.84061,0.605107,0.23565
38950000,2,-0.712388,-3834.46,1.63815,0.617684,0.24925
39000000,2,-0.256511,-3834.03,1.13052,0.593714,0.2518
39050000,2,-1.07825,-3832.58,1.90167,0.596483,0.2338
39100000,3,-2.59573,-3834.19,3.84266,0.634429,0.241467
39150000,2,-0.864529,-3837.67,1.60623,0.59406,0.2393
39200000,2,0.1636,-3834.15,0.670744,0.618384,0.2353
39250000,2,-1.73906,-3833.2,2.52788,0.609743,0.245589
39300000,2,-0.187892,-3835.69,1.17804,0.589155,0.2415
39350000,2,0.0803338,-3835.34,0.814891,0.604389,0.248075
39400000,2,-0.343896,-3835.42,1.14184,0.614562,0.2305
39450000,2,-0.489463,-3842.41,0.519436,0.606164,0.226
39500000,2,0.465408,-3832.25,0.483745,0.590601,0.22905
39550000,3,-0.68655,-3833.42,1.12036,0.60526,0.2438
39600000,2,-2.64803,-3832.18,3.5496,0.612715,0.2333
39650000,2,0.0740701,-3832.61,0.87037,0.583205,0.2442
39700000,2,-0.788924,-3835.57,1.6803,0.621076,0.25455
39750000,3,-2.32953,-3838.1,2.60493,0.624274,0.241183
39800000,2,-0.652426,-3833.03,1.5846,0.620443,0.2399
39850000,2,0.092509,-3834.15,0.855501,0.62807,0.24
39900000,3,-0.385225,-3829.47,1.34446,0.622182,0.23
39950000,2,-2.33575,-3833.43,3.20987,0.616537,0.240677
40000000,2,-2.22633,-3834.13,3.21181,0.624764,0.2406
40050000,2,0.340032,-3832.23,0.60606,0.623265,0.2543
40100000,2,-2.44845,-3832.18,3.31438,0.608107,0.2357
40150000,2,-1.21345,-3834.94,2.07325,0.579858,0.2363
40200000,3,-1.23354,-3833.69,2.10933,0.60329,0.2401
40250000,3,-0.820507,-3830.28,2.15899,0.61041,0.24418
40300000,2,-2.8583,-3835.84,3.85064,0.621035,0.2495
40350000,2,0.113295,-3833.06,0.749868,0.603708,0.247237
40400000,2,-1.69344,-3838.14,2.62286,0.648556,0.23884
40450000,1,-1.9839,-3847.74,2.33726,0.637849,0.218367
40500000,2,-1.94971,-3844.52,0.658433,0.598971,0.214175
40550000,1,-1.13979,-3847.15,1.5461,0.581787,0.215625
40600000,2,-1.25846,-3840.71,1.36814,0.622678,0.217967
40650000,2,-1.73067,-3833.83,2.58546,0.621172,0.2398
40700000,2,-0.311243,-3832.27,1.22685,0.610581,0.2402
40750000,1,-0.406093,-3844.91,0.798642,0.608786,0.2187
40800000,1,-0.531023,-3844.58,0.921043,0.602259,0.225167
40850000,2,0.516947,-3831.8,0.434099,0.592676,0.235367
40900000,2,-0.991406,-3832.85,1.88012,0.598847,0.2371
40950000,2,-0.0553497,-3834.3,0.954663,0.61732,0.237
41000000,2,-0.271946,-3836.9,1.03004,0.619621,0.2421
41050000,2,-0.325519,-3834.07,1.20591,0.594171,0.245
41100000,2,-0.234372,-3832.37,1.15429,0.616649,0.2338
41150000,2,-0.159312,-3837.85,0.905459,0.622395,0.2383
41200000,2,0.61547,-3832.83,0.35608,0.603073,0.242967
41250000,2,-0.423939,-3831.7,1.34327,0.603496,0.2376
41300000,2,-1.00003,-3835.74,1.85893,0.619523,0.251767
41350000,2,0.503704,-3836.64,0.366575,0.635428,0.2362
41400000,2,-0.279622,-3832.65,1.14582,0.623387,0.231478
41450000,2,-2.45873,-3834.33,3.43505,0.633763,0.2368
41500000,2,-0.617561,-3834.46,1.63109,0.607515,0.2366
41550000,2,-0.677527,-3836.7,1.59253,0.626085,0.250133
41600000,2,-0.52459,-3832.69,1.43408,0.605107,0.2433
41650000,2,-1.32717,-3852.07,0.971357,0.589247,0.2586
41700000,1,-0.102584,-3843.66,0.479722,0.60531,0.216
41750000,1,-0.729086,-3850.01,1.10023,0.666312,0.217771
41800000,1,-0.228636,-3844.16,0.5708,0.603478,0.239833
41850000,1,-0.712572,-3847.43,1.02781,0.62298,0.2089
41900000,1,-0.235685,-3844.55,0.640187,0.608239,0.215
41950000,1,0.242281,-3846.53,0.163084,0.594659,0.21208
42000000,3,-1.2051,-3840.27,2.08035,0.631206,0.21305
42050000,2,0.22981,-3837.3,0.739765,0.613389,0.2453
42100000,2,0.0350612,-3834.12,0.845065,0.621768,0.24665
42150000,2,0.905417,-3831.93,0.0746584,0.594115,0.2313
42200000,1,-0.182725,-3850.04,0.570224,0.63495,0.2038
